IE_XML_ID;IE_NAME;IP_PROP144;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP142;IP_PROP143;IP_PROP145;IP_PROP150;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP157;IP_PROP160;IP_PROP162;IP_PROP163;IP_PROP164;IP_PROP149;IP_PROP146;IP_PROP147;IP_PROP148;IC_GROUP0;IC_GROUP1;IC_GROUP2
5369;полуколонна;;392;3168;194;1.10.213;;;;;;;Нет;;;;;;;;;Интерьерный декор;полуколонны;
5370;полуколонна;;392;2850;194;1.10.214;;;;;;;Нет;;;;;;;;;Интерьерный декор;полуколонны;
5371;полуколонна;;317;2705;159;1.10.101;;;;;;;Нет;;;;;;;;;Интерьерный декор;полуколонны;
5372;полуколонна;;226;2702;113;1.10.102;;;;;;;Нет;;;;;;;;;Интерьерный декор;полуколонны;
5373;полуколонна;;277;3066;138;1.10.103;;;;;;;Нет;;;;;;;;;Интерьерный декор;полуколонны;
5374;полуколонна;;271;2370;135;1.10.104;;;;;;;Нет;;;;;;;;;Интерьерный декор;полуколонны;
5375;полуколонна;;391;3268;193;1.10.105;;;;;;;Нет;;;;;;;;;Интерьерный декор;полуколонны;
5376;полуколонна;;354;2950;177;1.10.106;;;;;;;Нет;;;;;;;;;Интерьерный декор;полуколонны;
5377;колонна;;225;2043;232;1.30.301;;;;;;;Нет;;;;;;;;;Интерьерный декор;колонны;
5378;колонна;;225;2698;232;1.30.302;;;;;;;Нет;;;;;;;;;Интерьерный декор;колонны;
5379;колонна;;453;3371;455;1.30.303;;;;;;;Нет;;;;;;;;;Интерьерный декор;колонны;
5380;колонна;;428;2841;429;1.30.304;;;;;;;Нет;;;;;;;;;Интерьерный декор;колонны;
5381;колонна;;234;2082;213;1.30.201;;;;;;;Нет;;;;;;;;;Интерьерный декор;колонны;
5382;колонна;;234;2734;213;1.30.202;;;;;;;Нет;;;;;;;;;Интерьерный декор;колонны;
5383;колонна;;276;2176;280;1.30.204;;;;;;;Нет;;;;;;;;;Интерьерный декор;колонны;
5384;колонна;;393;3160;392;1.30.205;;;;;;;Нет;;;;;;;;;Интерьерный декор;колонны;
5385;колонна;;393;2636;392;1.30.206;;;;;;;Нет;;;;;;;;;Интерьерный декор;колонны;
5386;колонна;;393;864;392;1.30.207;;;;;;;Нет;;;;;;;;;Интерьерный декор;колонны;
5387;колонна;;393;340;392;1.30.208;;;;;;;Нет;;;;;;;;;Интерьерный декор;колонны;
5388;колонна;;438;3165;382;1.30.209;;;;;;;Нет;;;;;;;;;Интерьерный декор;колонны;
5389;колонна;;438;2641;379;1.30.210;;;;;;;Нет;;;;;;;;;Интерьерный декор;колонны;
5390;колонна;;438;869;382;1.30.211;;;;;;;Нет;;;;;;;;;Интерьерный декор;колонны;
5391;колонна;;438;2690;379;1.30.212;;;;;;;Нет;;;;;;;;;Интерьерный декор;колонны;
5392;колонна;;393;3159;392;1.30.213;;;;;;;Нет;;;;;;;;;Интерьерный декор;колонны;
5393;колонна;;393;2635;392;1.30.214;;;;;;;Нет;;;;;;;;;Интерьерный декор;колонны;
5394;колонна;;226;2049;225;1.30.101;;;;;;;Нет;;;;;;;;;Интерьерный декор;колонны;
5395;колонна;;226;2697;225;1.30.102;;;;;;;Нет;;;;;;;;;Интерьерный декор;колонны;
5396;колонна;;269;2217;269;1.30.104;;;;;;;Нет;;;;;;;;;Интерьерный декор;колонны;
5397;колонна;;392;3260;382;1.30.105;;;;;;;Нет;;;;;;;;;Интерьерный декор;колонны;
5398;колонна;;378;2736;379;1.30.106;;;;;;;Нет;;;;;;;;;Интерьерный декор;колонны;
5861;карниз;2000;;;;1.50.205;72;66;;;;;Нет;ВР002025471;;4,00;93,00;;;;;Интерьерный декор;карнизы;
5862;карниз FLEX;2000;;;;1.50.196;55;70;;;;;Да;ВР002025294;;4,00;93,00;;1500;2000;1000;Интерьерный декор;гибкие карнизы;
5863;карниз FLEX;2000;;;;1.50.198;92;88;;;;;Да;ВР002025289;;4,00;93,00;;2000;2000;1500;Интерьерный декор;гибкие карнизы;
5864;карниз FLEX;2000;;;;1.50.201;130;170;;;;;Да;ВР002025338;;4,50;103,00;;3500;3500;2500;Интерьерный декор;гибкие карнизы;
5865;карниз FLEX;2000;;;;1.50.205;72;66;;;;;Да;ВР002025472;;4,00;93,00;;1500;1000;;Интерьерный декор;гибкие карнизы;
5866;молдинг;2000;;;;1.51.345;;94;;;;;Нет;ВР001024046;;4,00;93,00;22;;;;Интерьерный декор;молдинги;
5867;молдинг;2000;;;;1.51.357;;48;;;;;Нет;ВР002025481;;4,00;72,50;12;;;;Интерьерный декор;молдинги;
5868;молдинг;2000;;;;1.51.358;;82;;;;;Нет;ВР002025483;;4,00;93,00;18;;;;Интерьерный декор;молдинги;
5869;молдинг;2000;;;;1.51.361;;51;;;;;Нет;ВР002025525;;4,00;93,00;29;;;;Интерьерный декор;молдинги;
5870;молдинг;2000;;;;1.51.381;;193;;;;;Нет;ВР002025577;;4,00;93,00;24;;;;Интерьерный декор;молдинги;
5871;молдинг FLEX;2000;;;;1.51.345;;94;;;;;Да;ВР001024047;;4,00;93,00;22;550;550;;Интерьерный декор;гибкие молдинги;
5872;молдинг FLEX;2000;;;;1.51.357;;48;;;;;Да;ВР002025482;;4,00;72,50;12;550;550;1500;Интерьерный декор;гибкие молдинги;
5873;молдинг FLEX;2000;;;;1.51.358;;82;;;;;Да;ВР002025484;;4,00;93,00;18;550;550;;Интерьерный декор;гибкие молдинги;
5874;молдинг FLEX;2000;;;;1.51.361;;51;;;;;Да;ВР002025526;;4,00;93,00;29;550;550;1500;Интерьерный декор;гибкие молдинги;
5875;молдинг FLEX;2000;;;;1.51.381;;193;;;;;Да;;;4,00;93,00;24;550;550;3500;Интерьерный декор;гибкие молдинги;
5876;архитрав;2000;83;131;;1.26.001;;;;;;;Нет;ВР001006945;;4,50;102,80;;;;;Интерьерный декор;архитравы;
5877;архитрав;2000;89;130;;1.26.002;;;;;;;Нет;ВР001006946;;4,50;102,80;;;;;Интерьерный декор;архитравы;
5878;архитрав;2000;91;130;;1.26.003;;;;;;;Нет;ВР001006947;;4,50;102,80;;;;;Интерьерный декор;архитравы;
5879;розетка;;;;;1.56.036;;;;;;887;Нет;ВР002025308;;;19,00;62;;;;Интерьерный декор;розетки;
5880;база;;276;696;278;1.13.600;;;;;;;Нет;ВР001003800;;7,00;20,00;;;;;Интерьерный декор;составные элементы;
5881;ниша;;418;758;;1.61.101;;;;;;;Нет;ВР000001870;;;36,60;115;;;;Интерьерный декор;ниши;
5882;ниша;;655;1135;;1.61.102;;;;;;;Нет;ВР000002941;;;43,20;115;;;;Интерьерный декор;ниши;
5883;ниша с полкой;;315;590;90;1.61.110;;;;;;;Нет;ВР002029798;;;23,00;;;;;Интерьерный декор;ниши;
5884;ниша с полкой;;557;975;175;1.61.120;;;;;;;Нет;ВР002029799;;;40,00;;;;;Интерьерный декор;ниши;
5885;сандрик;1280;;146;;1.63.001;;;;;;;Нет;ВР002025528;;4,00;50,00;57;;;;Интерьерный декор;сандрики;
5886;сандрик;1280;;146;;1.63.002;;;;;;;Нет;ВР002025529;;4,00;50,00;57;;;;Интерьерный декор;сандрики;
5887;карниз;2000;270;250;;4.02.201;;;;;;;Нет;ВР001022585;;5,30;96,60;;;;;Фасадный декор;антаблементы;карнизы
5888;карниз;2000;283;278;;4.01.201;;;;;;;Нет;ВР001005004;;5,30;116,60;;;;;Фасадный декор;антаблементы;карнизы
5889;карниз;2000;355;250;;4.01.101;;;;;;;Нет;ВР001004934;;5,30;116,60;;;;;Фасадный декор;антаблементы;карнизы
5890;карниз;2000;308;297;;4.01.301;;;;;;;Нет;ВР001005064;;5,30;116,60;;;;;Фасадный декор;антаблементы;карнизы
5891;карниз;2000;192;172;;4.32.202;;;;;;;Нет;ВР001005050;;5,10;102,80;;;;;Фасадный декор;антаблементы;карнизы
5892;карниз;2000;360;265;;4.01.103;;;;;;;Нет;ВР001004938;;5,30;116,60;;;;;Фасадный декор;антаблементы;карнизы
5893;карниз;2000;258;202;;4.31.301;;;;;;;Нет;ВР001005085;;5,30;116,60;;;;;Фасадный декор;антаблементы;карнизы
5894;карниз;2000;192;174;;4.32.201;;;;;;;Нет;ВР001005046;;5,30;116,60;;;;;Фасадный декор;антаблементы;карнизы
5895;карниз;2000;108;365;;4.81.002;;;;;;;Нет;ВР001004998;;5,30;116,60;;;;;Фасадный декор;антаблементы;карнизы
5896;карниз;2000;206;195;;4.32.302;;;;;;;Нет;ВР001005112;;5,30;116,60;;;;;Фасадный декор;антаблементы;карнизы
5897;карниз;2000;284;282;;4.01.202;;;;;;;Нет;ВР001005008;;5,30;116,60;;;;;Фасадный декор;антаблементы;карнизы
5898;карниз;2000;306;297;;4.01.302;;;;;;;Нет;ВР001005068;;5,30;116,60;;;;;Фасадный декор;антаблементы;карнизы
5899;карниз;2000;308;259;;4.02.101;;;;;;;Нет;ВР001022586;;5,30;116,60;;;;;Фасадный декор;антаблементы;карнизы
5900;карниз;2000;310;183;;4.31.101;;;;;;;Нет;ВР001004957;;5,30;116,60;;;;;Фасадный декор;антаблементы;карнизы
5901;карниз;2000;250;172;;4.31.201;;;;;;;Нет;ВР001005024;;5,10;102,80;;;;;Фасадный декор;антаблементы;карнизы
5902;карниз;2000;250;170;;4.31.202;;;;;;;Нет;ВР001005028;;5,10;102,80;;;;;Фасадный декор;антаблементы;карнизы
5903;карниз;2000;257;200;;4.31.302;;;;;;;Нет;ВР001005089;;5,30;116,60;;;;;Фасадный декор;антаблементы;карнизы
5904;карниз;2000;202;168;;4.32.101;;;;;;;Нет;ВР001004976;;5,30;116,60;;;;;Фасадный декор;антаблементы;карнизы
5905;карниз;2000;205;194;;4.32.301;;;;;;;Нет;ВР001005108;;5,10;102,80;;;;;Фасадный декор;антаблементы;карнизы
5906;карниз;2000;96;290;;4.81.001;;;;;;;Нет;ВР001004994;;5,30;116,60;;;;;Фасадный декор;антаблементы;карнизы
5907;карниз;2000;293;268;;4.02.301;;;;;;;Нет;ВР001022580;;;;;;;;Фасадный декор;антаблементы;карнизы
5908;фриз;2000;30;244;;4.03.101;;;;;;;Нет;ВР001004944;;5,30;116,60;;;;;Фасадный декор;антаблементы;фризы
5909;фриз;2000;70;235;;4.03.102;;;;;;;Нет;ВР001022588;;5,30;116,60;;;;;Фасадный декор;антаблементы;фризы
5910;фриз;2000;31;218;;4.03.201;;;;;;;Нет;ВР001005012;;5,30;116,60;;;;;Фасадный декор;антаблементы;фризы
5911;фриз;2000;62;191;;4.03.202;;;;;;;Нет;ВР001022584;;5,30;116,60;;;;;Фасадный декор;антаблементы;фризы
5912;фриз;2000;42;198;;4.03.301;;;;;;;Нет;ВР001005074;;5,30;116,60;;;;;Фасадный декор;антаблементы;фризы
5913;фриз;2000;83;129;;4.33.301;;;;;;;Нет;ВР001005093;;5,30;116,60;;;;;Фасадный декор;антаблементы;фризы
5914;фриз;2000;74;170;;4.03.302;;;;;;;Нет;ВР001022581;;5,30;116,60;;;;;Фасадный декор;антаблементы;фризы
5915;фриз;2000;92;165;;4.33.101;;;;;;;Нет;ВР001004970;;5,30;116,60;;;;;Фасадный декор;антаблементы;фризы
5916;фриз;2000;42;165;;4.33.102;;;;;;;Нет;ВР001004984;;5,30;116,60;;;;;Фасадный декор;антаблементы;фризы
5917;фриз;2000;80;146;;4.33.201;;;;;;;Нет;ВР001005032;;5,30;116,60;;;;;Фасадный декор;антаблементы;фризы
5918;фриз;2000;42;146;;4.33.202;;;;;;;Нет;ВР001005054;;5,30;116,60;;;;;Фасадный декор;антаблементы;фризы
5919;архитрав;2000;70;189;;4.04.201;;;;;;;Нет;ВР001005014;;5,30;116,60;;;;;Фасадный декор;антаблементы;архитравы
5920;архитрав;2000;109;125;;4.34.201;;;;;;;Нет;ВР001005034;;5,10;102,80;;;;;Фасадный декор;антаблементы;архитравы
5921;архитрав;2000;68;125;;4.34.202;;;;;;;Нет;ВР001005056;;5,10;102,80;;;;;Фасадный декор;антаблементы;архитравы
5922;архитрав;2000;56;168;;4.04.101;;;;;;;Нет;ВР001004942;;5,30;116,60;;;;;Фасадный декор;антаблементы;архитравы
5923;архитрав;2000;90;152;;4.04.102;;;;;;;Нет;ВР001022587;;5,30;116,60;;;;;Фасадный декор;антаблементы;архитравы
5924;архитрав;2000;97;169;;4.04.202;;;;;;;Нет;ВР001022583;;5,10;102,80;;;;;Фасадный декор;антаблементы;архитравы
5925;архитрав;2000;67;208;;4.04.301;;;;;;;Нет;ВР001005071;;5,30;116,60;;;;;Фасадный декор;антаблементы;архитравы
5926;архитрав;2000;95;173;;4.04.302;;;;;;;Нет;ВР001022582;;5,10;102,80;;;;;Фасадный декор;антаблементы;архитравы
5927;архитрав;2000;109;112;;4.34.101;;;;;;;Нет;ВР001004968;;5,10;102,80;;;;;Фасадный декор;антаблементы;архитравы
5928;архитрав;2000;59;112;;4.34.102;;;;;;;Нет;ВР001004986;;5,10;102,80;;;;;Фасадный декор;антаблементы;архитравы
5929;архитрав;2000;100;137;;4.34.301;;;;;;;Нет;ВР001005095;;5,10;102,80;;;;;Фасадный декор;антаблементы;архитравы
5930;архитрав;2000;68;138;;4.34.302;;;;;;;Нет;ВР001005118;;5,10;102,80;;;;;Фасадный декор;антаблементы;архитравы
5931;балясина;;120;785;120;4.71.101;;;;;;;Нет;ВР001022924;;8,00;;;;;;Фасадный декор;балюстрады;балясины
5932;балясина;;90;789;90;4.71.201;;;;;;;Нет;ВР001023164;;8,00;;;;;;Фасадный декор;балюстрады;балясины
5933;столб;;220;1020;220;4.75.101;;;;;;;Нет;ВР001023167;;;75,00;;;;;Фасадный декор;балюстрады;столбы
5934;столб;;180;1020;180;4.75.201;;;;;;;Нет;ВР001023168;;;75,00;;;;;Фасадный декор;балюстрады;столбы
5935;крышка (пирамида);;270;83;270;4.76.101;;;;;;;Нет;ВР001023169;;4,00;;;;;;Фасадный декор;балюстрады;крышки столба
5936;крышка (пирамида);;220;70;220;4.76.201;;;;;;;Нет;ВР001023170;;4,00;;;;;;Фасадный декор;балюстрады;крышки столба
5937;крышка столба (плоская);;268;55;268;4.73.101;;;;;;;Нет;ВР002025317;;;;;;;;Фасадный декор;балюстрады;крышки столба
5938;крышка столба (плоская);;220;50;220;4.73.201;;;;;;;Нет;ВР002025318;;;;;;;;Фасадный декор;балюстрады;крышки столба
5939;крышка (шар);;;235;;4.77.101;;;;;;180;Нет;ВР001023309;;;;;;;;Фасадный декор;балюстрады;крышки столба
5940;крышка (шар);;;196;;4.77.201;;;;;;150;Нет;ВР001023310;;;;;;;;Фасадный декор;балюстрады;крышки столба
5941;основание;;3000;100;180;4.74.101;;;;;;;Нет;ВР001022926;;10,00;95,00;;;;;Фасадный декор;балюстрады;основания
5942;основание;;3000;88;140;4.74.201;;;;;;;Нет;ВР001023165;;10,00;95,00;;;;;Фасадный декор;балюстрады;основания
5943;поручень;3000;190;110;;4.72.101;;;;;;;Нет;ВР001022925;;10,00;;;;;;Фасадный декор;балюстрады;поручни
5944;поручень;3000;150;100;;4.72.201;;;;;;;Нет;ВР001023166;;10,00;;;;;;Фасадный декор;балюстрады;поручни
5945;наличник;2000;183;;50;4.84.001;;;;;;;Нет;ВР001004990;;5,10;102,80;;;;;Фасадный декор;оконные обрамления;наличники
5946;наличник;2300;160;;40;4.84.002;;;;;;;Нет;ВР001022044;;5,10;102,80;;;;;Фасадный декор;оконные обрамления;наличники
5947;наличник;2300;140;;37;4.84.003;;;;;;;Нет;ВР001022045;;5,10;102,80;;;;;Фасадный декор;оконные обрамления;наличники
5948;наличник;2300;183;;50;4.84.051;;;;;;;Нет;ВР001023652;;5,1;103;;;;;Фасадный декор;оконные обрамления;наличники
5949;наличник;2000;160;;40;4.84.052;;;;;;;Нет;ВР001023653;;5,1;103;;;;;Фасадный декор;оконные обрамления;наличники
5950;наличник;2000;140;;37;4.84.053;;;;;;;Нет;ВР001023654;;5,1;103;;;;;Фасадный декор;оконные обрамления;наличники
5951;арочное обрамление;;183;1130;50;4.87.031;;;;;;;Нет;ВР001022561;750;7,00;50,00;;;;;Фасадный декор;оконные обрамления;арочные обрамления
5952;арочное обрамление;;160;1030;40;4.87.032;;;;;;;Нет;ВР001022558;700;7,00;50,00;;;;;Фасадный декор;оконные обрамления;арочные обрамления
5953;арочное обрамление;;140;;37;4.87.033;;;;;;;Нет;ВР001022555;600;7,00;50,00;;;;;Фасадный декор;оконные обрамления;арочные обрамления
5954;замковый камень;;294;281;65;4.85.001;;;;;;;Нет;ВР001004993;;5,10;12,00;;;;;Фасадный декор;оконные обрамления;замковые камни
5955;замковый камень;;222;234;67;4.85.002;;;;;;;Нет;ВР001022061;;5,10;12,00;;;;;Фасадный декор;оконные обрамления;замковые камни
5956;замковый камень;;200;213;54;4.85.003;;;;;;;Нет;ВР001022062;;5,10;12,00;;;;;Фасадный декор;оконные обрамления;замковые камни
5957;подоконный элемент;2000;;160;100;4.82.001;;;;;;;Нет;ВР001004991;;5,10;102,80;;;;;Фасадный декор;оконные обрамления;подоконные элементы
5958;подоконный элемент;2000;;126;95;4.82.002;;;;;;;Нет;ВР001022047;;5,10;102,80;;;;;Фасадный декор;оконные обрамления;подоконные элементы
5959;подоконный элемент;2000;;111;86;4.82.003;;;;;;;Нет;ВР001022046;;5,10;102,80;;;;;Фасадный декор;оконные обрамления;подоконные элементы
5960;подоконный элемент;2000;;105;48;4.82.101;;;;;;;Нет;ВР001004973;;5,10;102,80;;;;;Фасадный декор;оконные обрамления;подоконные элементы
5961;подоконный элемент;2000;;95;60;4.82.201;;;;;;;Нет;ВР001005044;;5,10;102,80;;;;;Фасадный декор;оконные обрамления;подоконные элементы
5962;подоконный элемент;2000;;95;53;4.82.202;;;;;;;Нет;ВР001005062;;5,10;102,80;;;;;Фасадный декор;оконные обрамления;подоконные элементы
5963;подоконный элемент;2000;;109;61;4.82.301;;;;;;;Нет;ВР001005107;;5,10;102,80;;;;;Фасадный декор;оконные обрамления;подоконные элементы
5964;подоконный элемент;2000;;109;54;4.82.302;;;;;;;Нет;ВР001005125;;5,10;102,80;;;;;Фасадный декор;оконные обрамления;подоконные элементы
5965;кронштейн-пьедестал;;393;274;195;4.83.101;;;;;;;Нет;ВР001004972;;;40,00;;;;;Фасадный декор;оконные обрамления;кронштейны-пьедесталы
5966;кронштейн-пьедестал;;356;240;128;4.83.102;;;;;;;Нет;ВР001004989;;;40,00;;;;;Фасадный декор;оконные обрамления;кронштейны-пьедесталы
5967;кронштейн-пьедестал;;392;277;196;4.83.201;;;;;;;Нет;ВР001005045;;;40,00;;;;;Фасадный декор;оконные обрамления;кронштейны-пьедесталы
5968;кронштейн-пьедестал;;358;263;133;4.83.202;;;;;;;Нет;ВР001005063;;;40,00;;;;;Фасадный декор;оконные обрамления;кронштейны-пьедесталы
5969;кронштейн-пьедестал;;366;272;181;4.83.301;;;;;;;Нет;ВР001005105;;;40,00;;;;;Фасадный декор;оконные обрамления;кронштейны-пьедесталы
5970;кронштейн-пьедестал;;334;268;130;4.83.302;;;;;;;Нет;ВР001005126;;;40,00;;;;;Фасадный декор;оконные обрамления;кронштейны-пьедесталы
5971;руст;;375;250;40;4.86.003;;;;;;;Нет;ВР001024402;;6,00;48,00;;;;;Фасадный декор;русты;
5972;руст;;250;250;40;4.86.004;;;;;;;Нет;ВР001024403;;6,00;48,00;;;;;Фасадный декор;русты;
5973;руст;;360;290;42;4.86.005;;;;;;;Нет;ВР002025465;;6,00;48,00;;;;;Фасадный декор;русты;
5974;руст;;555;290;42;4.86.001;;;;;;;Нет;ВР001005002;;6,00;48,00;;;;;Фасадный декор;русты;
5975;руст;;548;215;38;4.86.002;;;;;;;Нет;ВР001005003;;6,00;48,00;;;;;Фасадный декор;русты;
5982;угловой элемент;;288;288;;1.52.361;;;;;;;Нет;ВР002025527;;4,00;24,00;29;;;;Интерьерный декор;угловые элементы;
5983;база;;370;164;184;4.17.302;;;;;;;Нет;ВР001005079;;7,00;48,30;;;;;Фасадный декор;составные элементы;
5984;база;;252;120;80;4.53.201;;;;;;;Нет;ВР001005061;;7,00;48,30;;;;;Фасадный декор;составные элементы;
5985;база;;226;109;76;4.53.301;;;;;;;Нет;ВР001005123;;7,00;48,30;;;;;Фасадный декор;составные элементы;
5986;база;;440;180;220;4.17.101;;;;;;;Нет;ВР001004952;;7,00;48,30;;;;;Фасадный декор;составные элементы;
5987;база;;410;170;207;4.17.201;;;;;;;Нет;ВР001005018;;7,00;48,30;;;;;Фасадный декор;составные элементы;
5988;база;;410;170;206;4.17.202;;;;;;;Нет;ВР001005019;;7,00;48,30;;;;;Фасадный декор;составные элементы;
5989;база;;370;164;184;4.17.301;;;;;;;Нет;ВР001005078;;7,00;48,30;;;;;Фасадный декор;составные элементы;
5990;база;;405;181;125;4.23.101;;;;;;;Нет;ВР001022016;;7,00;48,30;;;;;Фасадный декор;составные элементы;
5991;база;;376;172;119;4.23.201;;;;;;;Нет;ВР001022017;;7,00;48,30;;;;;Фасадный декор;составные элементы;
5992;база;;350;161;113;4.23.301;;;;;;;Нет;ВР001022018;;7,00;48,30;;;;;Фасадный декор;составные элементы;
5993;база;;296;120;296;4.43.101;;;;;;;Нет;ВР001004966;;7,00;48,30;;;;;Фасадный декор;составные элементы;
5994;база;;272;115;272;4.43.201;;;;;;;Нет;ВР001005042;;7,00;48,30;;;;;Фасадный декор;составные элементы;
5995;база;;272;115;272;4.43.202;;;;;;;Нет;ВР001005043;;7,00;48,30;;;;;Фасадный декор;составные элементы;
5996;база;;244;108;244;4.43.301;;;;;;;Нет;ВР001005099;;7,00;48,30;;;;;Фасадный декор;составные элементы;
5997;база;;244;108;244;4.43.302;;;;;;;Нет;ВР001005100;;7,00;48,30;;;;;Фасадный декор;составные элементы;
5998;база;;292;120;148;4.47.101;;;;;;;Нет;ВР001004963;;7,00;48,30;;;;;Фасадный декор;составные элементы;
5999;база;;272;115;136;4.47.201;;;;;;;Нет;ВР001005038;;7,00;48,30;;;;;Фасадный декор;составные элементы;
6000;база;;272;115;136;4.47.202;;;;;;;Нет;ВР001005039;;7,00;48,30;;;;;Фасадный декор;составные элементы;
6001;база;;244;108;122;4.47.301;;;;;;;Нет;ВР001005103;;7,00;48,30;;;;;Фасадный декор;составные элементы;
6002;база;;244;108;122;4.47.302;;;;;;;Нет;ВР001005104;;7,00;48,30;;;;;Фасадный декор;составные элементы;
6003;база;;260;120;80;4.53.101;;;;;;;Нет;ВР001004983;;7,00;48,30;;;;;Фасадный декор;составные элементы;
6004;база;;226;109;77;4.53.302;;;;;;;Нет;ВР001005124;;7,00;48,30;;;;;Фасадный декор;составные элементы;
6005;база;;440;179;440;4.13.101;;;;;;;Нет;ВР001004956;;7,00;48,30;;;;;Фасадный декор;составные элементы;
6006;база;;;170;414;4.13.201;;;;;;;Нет;ВР001005022;;7,00;48,30;;;;;Фасадный декор;составные элементы;
6007;база;;412;170;412;4.13.202;;;;;;;Нет;ВР001005023;;7,00;48,30;;;;;Фасадный декор;составные элементы;
6008;база;;370;164;370;4.13.301;;;;;;;Нет;ВР001005082;;7,00;48,30;;;;;Фасадный декор;составные элементы;
6009;база;;370;164;370;4.13.302;;;;;;;Нет;ВР001005083;;7,00;48,30;;;;;Фасадный декор;составные элементы;
6010;база;;507;217;253;4.17.002;;;;;;;Нет;ВР002025407;;;;;;;;Фасадный декор;составные элементы;
6011;база;;482;199;242;4.17.001;;;;;;;Нет;ВР002025167;;7,00;48,30;;;;;Фасадный декор;составные элементы;
6012;капитель;;276;210;101;4.51.301;;;;;;;Нет;ВР001005120;;7,00;34,00;;;;;Фасадный декор;составные элементы;
6013;капитель;;408;180;204;4.15.101;;;;;;;Нет;ВР001004949;;7,00;40,00;;;;;Фасадный декор;составные элементы;
6014;капитель;;430;162;181;4.15.201;;;;;;;Нет;ВР001005016;;7,00;40,00;;;;;Фасадный декор;составные элементы;
6015;капитель;;395;311;206;4.15.301;;;;;;;Нет;ВР001005076;;7,00;40,00;;;;;Фасадный декор;составные элементы;
6016;капитель;;406;178;124;4.21.101;;;;;;;Нет;ВР001022010;;7,00;40,00;;;;;Фасадный декор;составные элементы;
6017;капитель;;446;163;97;4.21.201;;;;;;;Нет;ВР001022011;;7,00;40,00;;;;;Фасадный декор;составные элементы;
6018;капитель;;418;318;151;4.21.301;;;;;;;Нет;ВР001022012;;7,00;40,00;;;;;Фасадный декор;составные элементы;
6019;капитель;;270;127;270;4.41.101;;;;;;;Нет;ВР001004964;;7,00;34,00;;;;;Фасадный декор;составные элементы;
6020;капитель;;294;116;242;4.41.201;;;;;;;Нет;ВР001005040;;7,00;34,00;;;;;Фасадный декор;составные элементы;
6021;капитель;;265;208;265;4.41.301;;;;;;;Нет;ВР001005097;;7,00;34,00;;;;;Фасадный декор;составные элементы;
6022;капитель;;270;127;135;4.45.101;;;;;;;Нет;ВР001004961;;7,00;34,00;;;;;Фасадный декор;составные элементы;
6023;капитель;;294;116;120;4.45.201;;;;;;;Нет;ВР001005036;;7,00;34,00;;;;;Фасадный декор;составные элементы;
6024;капитель;;265;208;132;4.45.301;;;;;;;Нет;ВР001005101;;7,00;34,00;;;;;Фасадный декор;составные элементы;
6025;капитель;;260;125;80;4.51.101;;;;;;;Нет;ВР001004980;;7,00;34,00;;;;;Фасадный декор;составные элементы;
6026;капитель;;306;116;67;4.51.201;;;;;;;Нет;ВР001005058;;7,00;40,00;;;;;Фасадный декор;составные элементы;
6027;капитель;;408;180;408;4.11.101;;;;;;;Нет;ВР001004953;;7,00;40,00;;;;;Фасадный декор;составные элементы;
6028;капитель;;430;162;362;4.11.201;;;;;;;Нет;ВР001005020;;7,00;40,00;;;;;Фасадный декор;составные элементы;
6029;капитель;;395;311;409;4.11.301;;;;;;;Нет;ВР001005080;;7,00;40,00;;;;;Фасадный декор;составные элементы;
6030;капитель;;544;240;272;4.15.102;;;;;;;Нет;ВР002025160;;7,00;40,00;;;;;Фасадный декор;составные элементы;
6031;регул;120;;19;8;4.37.101;;;;;;;Нет;ВР001004975;;2,00;;;;;;Фасадный декор;накладные элементы;
6032;регул;134;;29;12;4.07.101;;;;;;;Нет;ВР001004948;;2,00;;;;;;Фасадный декор;накладные элементы;
6033;мутул;127;;190;58;4.05.102;;;;;;;Нет;ВР001022589;;2,50;;;;;;Фасадный декор;накладные элементы;
6034;мутул;132;;85;41;4.35.102;;;;;;;Нет;ВР001004988;;2,50;;;;;;Фасадный декор;накладные элементы;
6035;мутул;132;;142;41;4.35.101;;;;;;;Нет;ВР001004974;;2,50;;;;;;Фасадный декор;накладные элементы;
6036;мутул;213;;190;62;4.05.101;;;;;;;Нет;ВР001004947;;2,50;;;;;;Фасадный декор;накладные элементы;
6037;модильон;;86;127;54;4.08.301;;;;;;;Нет;ВР001005084;;2,50;;;;;;Фасадный декор;накладные элементы;
6038;модильон;;83;88;46;4.08.302;;;;;;;Нет;ВР001022579;;2,50;;;;;;Фасадный декор;накладные элементы;
6039;модильон;;57;83;33;4.38.301;;;;;;;Нет;ВР001005106;;2,50;;;;;;Фасадный декор;накладные элементы;
6040;модильон;;55;67;33;4.38.302;;;;;;;Нет;ВР001005127;;2,50;;;;;;Фасадный декор;накладные элементы;
6041;триглиф;;120;165;10;4.36.101;;;;;;;Нет;ВР001004967;;5,00;;;;;;Фасадный декор;накладные элементы;
6042;триглиф;;168;244;12;4.06.101;;;;;;;Нет;ВР001004946;;5,00;;;;;;Фасадный декор;накладные элементы;
6043;ствол;;210/184;1520;54;4.52.102;;;;;;;Нет;ВР001004982;;7,00;103,00;;;;;Фасадный декор;составные элементы;
6044;ствол;;186/158;1455;55;4.52.301;;;;;;;Нет;ВР001005121;;7,00;103,00;;;;;Фасадный декор;составные элементы;
