IE_XML_ID;IE_NAME;IP_PROP144;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP142;IP_PROP143;IP_PROP145;IP_PROP150;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP157;IP_PROP160;IP_PROP162;IP_PROP165;IP_PROP620;IP_PROP149;IP_PROP146;IP_PROP147;IP_PROP148
6035;мутул 4.35.101;132;;142;41;4.35.101;;;;;;;Нет;ВР001004974;;Нет;;;;;
6036;мутул 4.05.101;213;;190;62;4.05.101;;;;;;;Нет;ВР001004947;;Нет;;;;;
6037;модильон 4.08.301;;86;127;54;4.08.301;;;;;;;Нет;ВР001005084;;Нет;;;;;
6038;модильон 4.08.302;;83;88;46;4.08.302;;;;;;;Нет;ВР001022579;;Нет;;;;;
6039;модильон 4.38.301;;57;83;33;4.38.301;;;;;;;Нет;ВР001005106;;Нет;;;;;
6040;модильон 4.38.302;;55;67;33;4.38.302;;;;;;;Нет;ВР001005127;;Нет;;;;;
6041;триглиф 4.36.101;;120;165;10;4.36.101;;;;;;;Нет;ВР001004967;;Нет;;;;;
6042;триглиф 4.06.101;;168;244;12;4.06.101;;;;;;;Нет;ВР001004946;;Нет;;;;;
6043;ствол 4.52.102;;210/184;1520;54;4.52.102;;;;;;;Нет;ВР001004982;;Нет;;;;;
6044;ствол 4.52.301;;186/158;1455;55;4.52.301;;;;;;;Нет;ВР001005121;;Нет;;;;;
6045;ствол 4.16.101;;330;2300;155/165;4.16.101;;;;;;;Нет;ВР001004950;;Нет;;;;;
6046;ствол 4.16.102;;330;2300;155/166;4.16.102;;;;;;;Нет;ВР001004951;;Нет;;;;;
6047;ствол 4.16.201;;295;2395;147/148;4.16.201;;;;;;;Нет;ВР001005017;;Нет;;;;;
6048;ствол 4.16.202;;295;2400;147/148;4.16.202;;;;;;;Нет;ВР001022042;;Нет;;;;;
6049;ствол 4.16.301;;272;2210;135/136;4.16.301;;;;;;;Нет;ВР001005077;;Нет;;;;;
6050;ствол 4.22.101;;332/298;2310;88/70;4.22.101;;;;;;;Нет;ВР001022013;;Нет;;;;;
6051;ствол 4.22.102;;332/298;2310;88/70;4.22.102;;;;;;;Нет;ВР001022039;;Нет;;;;;
6052;ствол 4.22.201;;260;2350;62;4.22.201;;;;;;;Нет;ВР001022014;;Нет;;;;;
6053;ствол 4.22.202;;260;2350;62;4.22.202;;;;;;;Нет;ВР001022040;;Нет;;;;;
6054;ствол 4.22.301;;292/248;2200;86/62;4.22.301;;;;;;;Нет;ВР001022015;;Нет;;;;;
6055;ствол 4.22.302;;292/248;2200;86/62;4.22.302;;;;;;;Нет;ВР001022041;;Нет;;;;;
6056;ствол 4.42.101;;220;1520;220;4.42.101;;;;;;;Нет;ВР001004965;;Нет;;;;;
6057;ствол 4.42.201;;196;1580;196;4.42.201;;;;;;;Нет;ВР001005041;;Нет;;;;;
6058;ствол 4.42.301;;178;1455;178;4.42.301;;;;;;;Нет;ВР001005098;;Нет;;;;;
6059;ствол 4.46.101;;219;1518;110;4.46.101;;;;;;;Нет;ВР001004962;;Нет;;;;;
6060;ствол 4.46.201;;196;1580;98;4.46.201;;;;;;;Нет;ВР001005037;;Нет;;;;;
6061;ствол 4.46.301;;178;1460;89;4.46.301;;;;;;;Нет;ВР001005102;;Нет;;;;;
6062;ствол 4.52.101;;210/184;1520;54;4.52.101;;;;;;;Нет;ВР001004981;;Нет;;;;;
6063;ствол 4.52.201;;175;2000;42;4.52.201;;;;;;;Нет;ВР001005059;;Нет;;;;;
6064;ствол 4.52.202;;175;2020;42;4.52.202;;;;;;;Нет;ВР001005060;;Нет;;;;;
6065;ствол 4.52.302;;186/158;1455;55;4.52.302;;;;;;;Нет;ВР001005122;;Нет;;;;;
6066;верхний фрагмент ствола 4.16.001;;434/362;350;217/180;4.16.001;;;;;;;Нет;ВР002025163;;Нет;;;;;
6067;фрагмент ствола 4.16.002;;362;700;180;4.16.002;;;;;;;Нет;ВР002025404;;Нет;;;;;
6068;ствол 4.12.301;;272;2210;272;4.12.301;;;;;;;Нет;ВР001005081;;Нет;;;;;
6069;ствол 4.12.101;;330;2300;330;4.12.101;;;;;;;Нет;ВР001004954;;Нет;;;;;
6070;ствол 4.12.102;;330;2300;330;4.12.102;;;;;;;Нет;ВР001004955;;Нет;;;;;
6071;ствол 4.12.202;;295;2390;295;4.12.202;;;;;;;Нет;ВР001022043;;Нет;;;;;
6072;ствол 4.12.201;;295;2390;295;4.12.201;;;;;;;Нет;ВР001005021;;Нет;;;;;
6104;E01.M.290 / Клей Европласт Монтажный 290 мл.;;;;;E01.M.290;;;;;;;Нет;ЧХ002025782;;Нет;;;;;
6105;E04.U.290 / Клей Европласт универсальный 290 мл.;;;;;E04.U.290;;;;;;;Нет;ЧХ002025783;;Нет;;;;;
6107;E02.S.290 / Клей Европласт стыковочный 290 мл.;;;;;E02.S.290;;;;;;;Нет;ЧХ002025785;;Нет;;;;;
6108;карниз 1.50.101;2000;;;;1.50.101;69;68;;;;;Нет;ВР001024048;;Нет;;;;;
6109;карниз 1.50.101 гибкий;2000;;;;1.50.101;69;68;;;;;Да;ВР002028661;;Нет;;;2000;1500;
6110;карниз 1.50.199 гибкий;2000;;;;1.50.199;72;73;;;;;Да;ВР002028428;;Нет;;;2000;1500;
6111;карниз 1.50.199;2000;;;;1.50.199;72;73;;;;;Нет;ВР002025287;;Нет;;;;;
6112;молдинг 1.51.353;2000;;;;1.51.353;;26;;;;;Нет;ВР002025430;;Нет;;16;;;
6113;молдинг 1.51.353 гибкий;2000;;;;1.51.353;;26;;;;;Да;ВР002028512;;Нет;;16;550;550;1500
6114;молдинг 1.51.356;2000;;;;1.51.356;;47;;;;;Нет;ВР002025479;;Нет;;9;;;
6115;молдинг 1.51.356 гибкий;2000;;;;1.51.356;;47;;;;;Да;ВР002028515;;Нет;;9;550;550;2000
6135;откос 4.88.001;2000;12;400;;4.88.001;;;;;;;Нет;ВР002025306;;Нет;;;;;
6168;элемент камина 1.64.004;;1300;239;201;1.64.004;;;;;;;Нет;ВР002025747;;Нет;;;;;
6169;элемент камина 1.64.005;;152;860;170;1.64.005;;;;;;;Нет;ВР002025748;;Нет;;;;;
6171;элемент камина 1.64.005;;152;860;170;1.64.005;;;;;;;Нет;ВР002025748;;Нет;;;;;
6172;карниз 1.50.108;2000;;;;1.50.108;116;120;;;;;Нет;ВР001023155;;Нет;;;;;
6173;карниз 1.50.161;2000;;;;1.50.161;91;81;;;;;Нет;ВР002025141;;Нет;;;;;
6174;карниз 1.50.179;2000;;;;1.50.179;81;78;;;;;Нет;ВР002025139;;Нет;;;;;
6175;карниз 1.50.189;2000;;;;1.50.189;72;70;;;;;Нет;ВР001023817;;Нет;;;;;
6176;карниз 1.50.207;2000;;;;1.50.207;55;52;;;;;Нет;ВР002025475;;Нет;;;;;
6177;карниз 1.50.274;2000;;;;1.50.274;55;86;;;;;Нет;ВР002025532;;Нет;;;;;
6178;карниз 1.50.275;2000;;;;1.50.275;76;105;;;;;Нет;ВР002025578;;Нет;;;;;
6179;молдинг 1.51.346;2000;;;;1.51.346;;34;;;;;Нет;ВР002025133;;Нет;;16;;;
6180;розетка 1.56.040;;;;;1.56.040;;;;;;705;Нет;ВР002025329;;Нет;;50;;;
6181;розетка 1.56.041;;785;544;;1.56.041;;;;;;;Нет;ВР002025487;;Нет;;51;;;
6182;кронштейн 1.19.007;;184;185;102;1.19.007;;;;;;;Нет;ВР002025530;;Нет;;;;;
6183;кронштейн 1.19.008;;163;225;85;1.19.008;;;;;;;Нет;ВР002025531;;Нет;;;;;
6184;капитель 1.21.008;;152;98;45;1.21.008;;;;;;;Нет;ВР002025694;;Нет;;;;;
6185;ствол 1.22.050;;96;2000;17;1.22.050;;;;;;;Нет;ВР002025695;;Нет;;;;;
6186;база 1.23.600;;117;255;25;1.23.600;;;;;;;Нет;ВР002025696;;Нет;;;;;
6188;карниз 4.91.001;2000;200;200;;4.91.001;;;;;;;Нет;ВР002027812;;Нет;;;;;
6189;карниз 4.91.004;2000;200;300;;4.91.004;;;;;;;Нет;ВР002027810;;Нет;;;;;
6194;карниз 1.50.208 гибкий;2000;;;;1.50.208;71;71;;;;;Да;ВР002028435;;Нет;;;3000;;
6195;карниз 1.50.204 гибкий;2000;;;;1.50.204;40;36;;;;;Да;ВР002028433;;Нет;;;2000;1500;
6196;карниз 1.50.189 гибкий;2000;;;;1.50.189;72;70;;;;;Да;ВР002028418;;Нет;;;2500;1500;
6198;замковый камень 4.85.004;;256;206;75;4.85.004;;;;;;;Нет;ВР002027803;;Нет;;;;;
6199;замковый камень 4.85.005;;255;306;75;4.85.005;;;;;;;Нет;ВР002027804;;Нет;;;;;
6200;карниз 4.91.002;2000;250;350;;4.91.002;;;;;;;Нет;ВР002027811;;Нет;;;;;
6201;наличник 4.84.005;2000;121;;35;4.84.005;;;;;;;Нет;ВР002027802;;Нет;;;;;
6202;кронштейн-пьедестал 4.83.003;;157;101;46;4.83.003;;;;;;;Нет;ВР001022064;;Нет;;;;;
6206;молдинг 1.51.359;2000;;;;1.51.359;;39;;;;;Нет;ВР002025485;;Нет;;12;;;
6207;карниз 1.50.161 гибкий;2000;;;;1.50.161;91;81;;;;;Да;ВР002028662;;Нет;;;2500;1500;
6208;молдинг 1.51.359 гибкий;2000;;;;1.51.359;;39;;;;;Да;ВР002028614;;Нет;;12;;;
6211;наличник 4.84.004;2000;101;;49;4.84.004;;;;;;;Нет;ВР002027806;;Нет;;;;;
6212;наличник 4.84.006;2000;202;;60;4.84.006;;;;;;;Нет;ВР002027805;;Нет;;;;;
6213;карниз 4.91.003;2000;130;250;;4.91.003;;;;;;;Нет;ВР002027809;;Нет;;;;;
6214;карниз 4.91.005;2000;165;201;;4.91.005;;;;;;;Нет;ВР002027808;;Нет;;;;;
6215;фриз 4.33.302;2000;51;131;;4.33.302;;;;;;;Нет;ВР001005116;;Нет;;;;;
6216;кронштейн-пьедестал 4.83.002;;174;116;48;4.83.002;;;;;;;Нет;ВР001022063;;Нет;;;;;
6217;фрагмент ствола 4.16.002;;362;700;180;4.16.002;;;;;;;Нет;ВР002025404;;Нет;;;;;
6218;фрагмент ствола 4.16.002;;362;700;180;4.16.002;;;;;;;Нет;ВР002025404;;Нет;;;;;
6313;молдинг 1.51.346 гибкий;2000;;;;1.51.346;;34;;;;;Да;ВР002028722;;Нет;;16;550;550;2500
6355;угловой элемент 1.52.322;;110;110;;1.52.322;;;;;;;Нет;ВР002028171;;Нет;;12;;;
6356;угловой элемент 1.52.348;;250;250;;1.52.348;;;;;;;Нет;ВР002027948;;Нет;;25;;;
6357;угловой элемент 1.52.286;;199;199;;1.52.286;;;;;;;Нет;ВР002028179;;Нет;;12;;;
6358;угловой элемент 1.52.287;;300;300;;1.52.287;;;;;;;Нет;ВР002028178;;Нет;;20;;;
6359;карниз 1.50.108 гибкий;2000;;;;1.50.108;116;120;;;;;Да;ВР002028325;;Нет;;;3000;2500;
6362;карниз 1.50.279;2000;;;;1.50.279;80;103;;;;;Нет;ВР002028174;;Нет;;;;;
6363;карниз 1.50.276;2000;;;;1.50.276;100;60;;;;;Нет;ВР002027955;;Нет;;;;;
6364;карниз 1.50.276 гибкий;2000;;;;1.50.276;100;60;;;;;Да;ЧХ002026920;;Нет;;;3000;2500;
6365;карниз 1.50.278;2000;;;;1.50.278;68;82;;;;;Нет;ВР002028172;;Нет;;;;;
6366;карниз 1.50.278 гибкий;2000;;;;1.50.278;68;82;;;;;Да;ЧХ002026921;;Нет;;;3500;2500;
6367;розетка 1.56.044;;;;;1.56.044;;;;;;620;Нет;ВР002027947;;Нет;;41;;;
6368;молдинг 1.51.360;2000;;;;1.51.360;;72;;;;;Нет;ВР002025523;;Нет;;17;;;
6369;молдинг 1.51.360 гибкий;2000;;;;1.51.360;;72;;;;;Да;ВР002028723;;Нет;;17;550;550;1500
6370;молдинг 1.51.363;2000;;;;1.51.363;;70;;;;;Нет;ВР002027951;;Нет;;13;;;
6371;молдинг 1.51.363 гибкий;2000;;;;1.51.363;;70;;;;;Да;ВР002028725;;Нет;;13;550;550;1500
6372;молдинг 1.51.362;2000;;;;1.51.362;;46;;;;;Нет;ВР002027945;;Нет;;10;;;
6373;молдинг 1.51.362 гибкий;2000;;;;1.51.362;;46;;;;;Да;ВР002028724;;Нет;;10;500;500;2000
6374;молдинг 1.51.370;2000;;;;1.51.370;;75;;;;;Нет;ВР002028363;;Нет;;15;;;
6375;молдинг 1.51.370 гибкий;2000;;;;1.51.370;;75;;;;;Да;ВР002028731;;Нет;;15;550;550;1000
6376;плинтус 1.53.110;2000;;;;1.53.110;;138;19;;;;Нет;ВР002027959;;Нет;;;;;
6377;плинтус 1.53.110 гибкий;2000;;;;1.53.110;;138;18,5;;;;Да;ВР002028736;;Нет;;;500;500;
6380;карниз 1.50.179 гибкий;2000;;;;1.50.179;81;78;;;;;Да;ВР002028408;;Нет;;;2500;2000;
6381;карниз 1.50.207 гибкий;2000;;;;1.50.207;55;52;;;;;Да;ВР002028595;;Нет;;;2500;2000;
6382;карниз 1.50.275 гибкий;2000;;;;1.50.275;76;105;;;;;Да;ВР002028577;;Нет;;;3000;2500;
6385;ствол 4.16.003;;435;350;217;4.16.003;;;;;;;Нет;ВР002025490;;Нет;;;;;
6386;ствол 4.16.004;;364;705;182;4.16.004;;;;;;;Нет;ВР002025491;;Нет;;;;;
6387;ствол 4.16.005;;364;350;182;4.16.005;;;;;;;Нет;ВР002025492;;Нет;;;;;
6388;капитель 4.15.202;;635;241;270;4.15.202;;;;;;;Нет;ВР002025161;;Нет;;;;;
6389;капитель 4.15.302;;655;512;328;4.15.302;;;;;;;Нет;ВР002025162;;Нет;;;;;
6390;капитель 4.11.102;;544;240;544;4.11.102;;;;;;;Нет;ВР002028127;;Нет;;;;;
6391;капитель 4.11.202;;635;241;540;4.11.202;;;;;;;Нет;ВР002028130;;Нет;;;;;
6392;капитель 4.11.302;;655;512;655;4.11.302;;;;;;;Нет;ВР002028128;;Нет;;;;;
6393;база 4.13.001;;482;199;482;4.13.001;;;;;;;Нет;ВР002028136;;Нет;;;;;
6394;ствол 4.12.001;;434/362;350;434/362;4.12.001;;;;;;;Нет;ВР002028131;;Нет;;;;;
6395;ствол 4.12.002;;362;700;362;4.12.002;;;;;;;Нет;ВР002028132;;Нет;;;;;
6396;ствол 4.12.003;;435;350;435;4.12.003;;;;;;;Нет;ВР002028133;;Нет;;;;;
6397;ствол 4.12.004;;364;700;364;4.12.004;;;;;;;Нет;ВР002028134;;Нет;;;;;
6398;ствол 4.12.005;;364;350;364;4.12.005;;;;;;;Нет;ВР002028135;;Нет;;;;;
6423;карниз 1.50.271 гибкий;2000;;;;1.50.271;165;226;;;;;Да;ВР002028461;;Нет;;;5000;5000;
6424;карниз 1.50.274 гибкий;2000;;;;1.50.274;55;86;;;;;Да;ВР002028462;;Нет;;;2500;2000;
6429;E03.S.60 / Клей Европласт стыковочный 60 мл.;;;;;E03.S.60;;;;;;;Нет;ВР002028247;;Нет;;;;;
6430;база 1.54.030;;108;228;;1.54.030;;;;;;;Нет;ВР002028359;;Нет;;29;;;
6431;квадрат 1.54.013;;109;109;;1.54.013;;;;;;;Нет;ВР002028360;;Нет;;28;;;
6432;квадрат 1.54.013;;109;109;;1.54.013;;;;;;;Нет;ВР002028360;;Нет;;28;;;
6433;база 1.54.030;;108;228;;1.54.030;;;;;;;Нет;ВР002028359;;Нет;;29;;;
6434;угловой элемент 1.52.285;;181;181;;1.52.285;;;;;;;Нет;ВР002028170;;Нет;;24;;;
6435;молдинг 1.51.367;2000;;;;1.51.367;;124;;;;;Нет;ВР002028351;;Нет;;24;;;
6436;молдинг 1.51.367 гибкий;2000;;;;1.51.367;;124;;;;;Да;ВР002028728;;Нет;;24;550;550;1500
6438;карниз 1.50.280;2000;;;;1.50.280;143;168;;;;;Нет;ВР002028164;;Нет;;;;;
6439;молдинг 1.51.368;2000;;;;1.51.368;;138;;;;;Нет;ВР002028355;;Нет;;40;;;
6440;орнамент 1.60.025;;385;209;;1.60.025;;;;;;;Нет;ВР002028633;;Нет;;32;;;
6441;орнамент 1.60.032;;604;189;;1.60.032;;;;;;;Нет;ВР002028746;;Нет;;50;;;
6442;орнамент 1.60.020;;51;155;;1.60.020;;;;;;;Нет;ВР002028006;;Нет;;7;;;
6443;орнамент 1.60.120;;51;155;;1.60.120;;;;;;;Нет;ВР002028007;;Нет;;7;;;
6444;торцевой элемент 4.33.332;;51;131;51;4.33.332;;;;;;;Нет;ВР001005117;;Нет;;;;;
6445;торцевой элемент 4.31.232;;250;170;250;4.31.232;;;;;;;Нет;ВР001005031;;Нет;;;;;
6446;торцевой элемент 4.81.031;;96;290;96;4.81.031;;;;;;;Нет;ВР001004997;;Нет;;;;;
6447;торцевой элемент 4.81.032;;108;365;108;4.81.032;;;;;;;Нет;ВР001005001;;Нет;;;;;
6448;внешний угол 4.32.111;;302;168;302;4.32.111;;;;;;;Нет;ВР001004977;;Нет;;;;;
6449;внешний угол 4.32.312;;306;195;306;4.32.312;;;;;;;Нет;ВР001005113;;Нет;;;;;
6450;внешний угол 4.81.011;;196;290;196;4.81.011;;;;;;;Нет;ВР001004995;;Нет;;;;;
6451;внешний угол 4.81.012;;208;365;208;4.81.012;;;;;;;Нет;ВР001004999;;Нет;;;;;
6452;внутренний угол 4.31.222;;350;170;350;4.31.222;;;;;;;Нет;ВР001005030;;Нет;;;;;
6453;внутренний угол 4.32.221;;292;174;292;4.32.221;;;;;;;Нет;ВР001005048;;Нет;;;;;
6454;внутренний угол 4.81.021;;196;290;196;4.81.021;;;;;;;Нет;ВР001004996;;Нет;;;;;
6455;внутренний угол 4.81.022;;208;365;208;4.81.022;;;;;;;Нет;ВР001005000;;Нет;;;;;
6456;опорный блок 4.78.101;;240;60;184;4.78.101;;;;;;;Нет;ВР001024117;;Нет;;;;;
6457;полукрышка 4.73.211;;220;50;110;4.73.211;;;;;;;Нет;ВР002027720;;Нет;;;;;
6458;полукрышка пирамида 4.76.111;;270;85;135;4.76.111;;;;;;;Нет;ВР002025581;;Нет;;;;;
6459;полуоснование 4.74.111;;3000;100;90;4.74.111;;;;;;;Нет;ВР002025391;;Нет;;;;;
6460;полупоручень 4.72.111;;3000;110;95;4.72.111;;;;;;;Нет;ВР002025392;;Нет;;;;;
6461;полустолб 4.75.111;;220;1020;110;4.75.111;;;;;;;Нет;ВР002025579;;Нет;;;;;
6462;полустолб 4.75.211;;180;1020;90;4.75.211;;;;;;;Нет;ВР002027722;;Нет;;;;;
6463;торцевой элемент 4.02.331;;293;268;293;4.02.331;;;;;;;Нет;ВР001023620;;Нет;;;;;
6464;торцевой элемент 4.03.131;;30;244;30;4.03.131;;;;;;;Нет;ВР001004945;;Нет;;;;;
6465;торцевой элемент 4.03.132;;70;235;70;4.03.132;;;;;;;Нет;ВР001023974;;Нет;;;;;
6466;торцевой элемент 4.03.332;;74;170;74;4.03.332;;;;;;;Нет;ВР001023976;;Нет;;;;;
6467;полубалясина 4.71.111;;120;785;60;4.71.111;;;;;;;Нет;ВР002025390;;Нет;;;;;
6468;полубалясина 4.71.211;;90;789;45;4.71.211;;;;;;;Нет;ВР002027717;;Нет;;;;;
6469;торцевой элемент 4.33.331;;83;129;83;4.33.331;;;;;;;Нет;ВР001005094;;Нет;;;;;
6470;торцевой элемент 4.34.131;;109;112;109;4.34.131;;;;;;;Нет;ВР001004969;;Нет;;;;;
6471;торцевой элемент 4.34.231;;109;125;109;4.34.231;;;;;;;Нет;ВР001005035;;Нет;;;;;
6472;внутренний угол 4.32.322;;306;195;306;4.32.322;;;;;;;Нет;ВР001005114;;Нет;;;;;
6473;торцевой элемент 4.32.331;;205;194;205;4.32.331;;;;;;;Нет;ВР001005111;;Нет;;;;;
6474;торцевой элемент 4.32.332;;206;195;206;4.32.332;;;;;;;Нет;ВР001005115;;Нет;;;;;
6475;торцевой элемент 4.33.132;;42;165;42;4.33.132;;;;;;;Нет;ВР001004985;;Нет;;;;;
6476;торцевой элемент 4.33.232;;42;146;42;4.33.232;;;;;;;Нет;ВР001005055;;Нет;;;;;
6477;торцевой элемент 4.04.331;;67;208;67;4.04.331;;;;;;;Нет;ВР001005073;;Нет;;;;;
6478;внешний угол 4.01.111;;455;250;455;4.01.111;;;;;;;Нет;ВР001004935;;Нет;;;;;
6479;внешний угол 4.01.113;;460;265;460;4.01.113;;;;;;;Нет;ВР001004939;;Нет;;;;;
6480;внешний угол 4.01.211;;383;278;383;4.01.211;;;;;;;Нет;ВР001005005;;Нет;;;;;
6481;внешний угол 4.01.212;;384;282;384;4.01.212;;;;;;;Нет;ВР001005009;;Нет;;;;;
6482;внешний угол 4.01.311;;408;297;408;4.01.311;;;;;;;Нет;ВР001005065;;Нет;;;;;
6483;внешний угол 4.02.111;;407;259;407;4.02.111;;;;;;;Нет;ВР001023603;;Нет;;;;;
6484;внешний угол 4.02.211;;370;250;370;4.02.211;;;;;;;Нет;ВР001023615;;Нет;;;;;
6485;внешний угол 4.02.311;;393;268;393;4.02.311;;;;;;;Нет;ВР001023616;;Нет;;;;;
6486;внутренний угол 4.01.121;;455;250;455;4.01.121;;;;;;;Нет;ВР001004936;;Нет;;;;;
6487;внутренний угол 4.01.123;;460;265;460;4.01.123;;;;;;;Нет;ВР001004940;;Нет;;;;;
6488;внутренний угол 4.01.221;;383;278;383;4.01.221;;;;;;;Нет;ВР001005006;;Нет;;;;;
6489;внутренний угол 4.01.222;;384;282;384;4.01.222;;;;;;;Нет;ВР001005010;;Нет;;;;;
6490;внутренний угол 4.01.321;;408;297;408;4.01.321;;;;;;;Нет;ВР001005066;;Нет;;;;;
6491;внутренний угол 4.01.322;;406;297;406;4.01.322;;;;;;;Нет;ВР001005070;;Нет;;;;;
6492;внутренний угол 4.02.121;;407;259;407;4.02.121;;;;;;;Нет;ВР001023604;;Нет;;;;;
6498;карниз 1.50.284;2000;;;;1.50.284;70;81;;;;;Нет;ВР002028688;;Нет;;;;;
6499;карниз 1.50.284 гибкий;2000;;;;1.50.284;70;81;;;;;Да;ВР002028718;;Нет;;;2000;2000;
6500;карниз 1.50.283;2000;;;;1.50.283;41;75;;;;;Нет;ВР002028627;;Нет;;;;;
6501;МОНТАЖНЫЙ КОМПЛЕКТ;;;;;m_comp_b201;;;;;;;Нет;ЧХ002025780;;Нет;;;;;
6502;внешний угол 4.32.212;;292;172;292;4.32.212;;;;;;;Нет;ВР001005051;;Нет;;;;;
6503;внутренний угол 4.32.121;;302;168;302;4.32.121;;;;;;;Нет;ВР001004978;;Нет;;;;;
6504;торцевой элемент 4.32.131;;202;168;202;4.32.131;;;;;;;Нет;ВР001004979;;Нет;;;;;
6515;полукрышка 4.73.111;;268;55;134;4.73.111;;;;;;;Нет;ВР002025580;;Нет;;;;;
6516;полупоручень 4.72.211;;3000;100;75;4.72.211;;;;;;;Нет;ВР002027721;;Нет;;;;;
6517;полуоснование 4.74.211;;3000;88;70;4.74.211;;;;;;;Нет;ВР002027719;;Нет;;;;;
6518;полукрышка пирамида 4.76.211;;220;70;110;4.76.211;;;;;;;Нет;ВР002027718;;Нет;;;;;
6538;орнамент 1.60.026;;175;151;;1.60.026;;;;;;;Нет;ВР002028698;;Нет;;30;;;
6539;орнамент 1.60.029;;394;220;;1.60.029;;;;;;;Нет;ВР002028747;;Нет;;31;;;
6540;карниз 1.50.281;2000;;;;1.50.281;112;204;;;;;Нет;ВР002028353;;Нет;;;;;
6541;молдинг 1.51.374;2000;;;;1.51.374;;101;;;;;Нет;ВР002028751;;Нет;;9;;;
6542;молдинг 1.51.374 гибкий;2000;;;;1.51.374;;101;;;;;Да;ВР002028752;;Нет;;9;550;550;3000
6544;внешний угол 4.32.311;;305;194;305;4.32.311;;;;;;;Нет;ВР001005109;;Нет;;;;;
6545;внутренний угол 4.32.321;;305;194;305;4.32.321;;;;;;;Нет;ВР001005110;;Нет;;;;;
6546;торцевой элемент 4.32.231;;192;174;192;4.32.231;;;;;;;Нет;ВР001005049;;Нет;;;;;
6547;орнамент 1.60.021;;817;230;;1.60.021;;;;;;;Нет;ВР002028357;;Нет;;44;;;
6548;орнамент 1.60.022;;895;318;;1.60.022;;;;;;;Нет;ВР002028358;;Нет;;50;;;
6549;орнамент 1.60.024;;236;191;;1.60.024;;;;;;;Нет;ВР002028635;;Нет;;24;;;
6550;орнамент 1.60.027;;269;152;;1.60.027;;;;;;;Нет;ВР002028699;;Нет;;31;;;
6551;орнамент 1.60.028;;408;120;;1.60.028;;;;;;;Нет;ВР002028700;;Нет;;20;;;
6552;кронштейн 1.19.010;;119;229;81;1.19.010;;;;;;;Нет;ВР002028008;;Нет;;;;;
6553;карниз 1.50.285;2000;;;;1.50.285;109;144;;;;;Нет;ВР002028690;;Нет;;;;;
6554;карниз 1.50.286;2000;;;;1.50.286;83;86;;;;;Нет;ВР002028692;;Нет;;;;;
6555;карниз 1.50.282;2000;;;;1.50.282;40;69;;;;;Нет;ВР002028629;;Нет;;;;;
6564;карниз 1.50.286 гибкий;2000;;;;1.50.286;83;86;;;;;Да;ВР002028720;;Нет;;;2500;2000;
6565;карниз 1.50.288;2000;;;;1.50.288;54;59;;;;;Нет;ВР002029530;;Нет;;;;;
6566;молдинг 1.51.375;2000;;;;1.51.375;;41;;;;;Нет;ВР002029527;;Нет;;20;;;
6581;карниз 1.50.288 гибкий;2000;;;;1.50.288;54;59;;;;;Да;ВР002029531;;Нет;;;2500;2500;
6582;карниз 1.50.280 гибкий;2000;;;;1.50.280;143;168;;;;;Да;ВР002028714;;Нет;;;3500;3500;
6583;орнамент 1.60.034;;263;95;;1.60.034;;;;;;;Нет;ВР002029484;;Нет;;12;;;
6584;молдинг 1.51.373;2000;;;;1.51.373;;100;;;;;Нет;ВР002028696;;Нет;;21;;;
6585;орнамент 1.60.033;;217;100;;1.60.033;;;;;;;Нет;ВР002029483;;Нет;;19;;;
6586;орнамент 1.60.030;;285;154;;1.60.030;;;;;;;Нет;ВР002028748;;Нет;;22;;;
6587;карниз 1.50.277;2000;;;;1.50.277;156;45;;;;;Нет;ВР002027953;;Нет;;;;;
6588;розетка 1.56.008;;538;440;;1.56.008;;;;;;;Нет;ВР001023161;;Нет;;32;;;
6589;орнамент 1.60.031;;232;141;;1.60.031;;;;;;;Нет;ВР002028749;;Нет;;28;;;
6590;орнамент 1.60.123;;296;158;;1.60.123;;;;;;;Нет;ВР002028636;;Нет;;30;;;
6591;орнамент 1.60.023;;296;158;;1.60.023;;;;;;;Нет;ВР002028634;;Нет;;30;;;
6594;ствол 4.16.004;;364;705;182;4.16.004;;;;;;;Нет;ВР002025491;;Нет;;;;;
6595;ствол 4.16.004;;364;705;182;4.16.004;;;;;;;Нет;ВР002025491;;Нет;;;;;
6598;база 4.13.002;;507;217;507;4.13.002;;;;;;;Нет;ВР002028129;;Нет;;;;;
6599;ствол 4.12.002;;362;700;362;4.12.002;;;;;;;Нет;ВР002028132;;Нет;;;;;
6600;ствол 4.12.002;;362;700;362;4.12.002;;;;;;;Нет;ВР002028132;;Нет;;;;;
6601;ствол 4.12.004;;364;700;364;4.12.004;;;;;;;Нет;ВР002028134;;Нет;;;;;
6602;ствол 4.12.004;;364;700;364;4.12.004;;;;;;;Нет;ВР002028134;;Нет;;;;;
6611;карниз 1.50.273 гибкий;2000;;;;1.50.273;130;198;;;;;Да;ВР002029453;;Нет;;;3500;2500;
6612;молдинг 1.51.375 гибкий;2000;;;;1.51.375;;41;;;;;Да;ВР002029528;;Нет;;20;550;550;2000
6613;внешний угол 4.01.312;;406;297;406;4.01.312;;;;;;;Нет;ВР001005069;;Нет;;;;;
6614;сандрик 4.89.001;902;;510;;4.89.001;;;;;;;Нет;ВР002029721;;Нет;;54;;;
