IE_XML_ID;IE_NAME;IE_PREVIEW_TEXT;IE_DETAIL_TEXT;IP_PROP726;IP_PROP144;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP142;IP_PROP143;IP_PROP145;IP_PROP150;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP157;IP_PROP158;IP_PROP159;IP_PROP160;IP_PROP161;IP_PROP162;IP_PROP163;IP_PROP164;IP_PROP165;IP_PROP166;IP_PROP167;IP_PROP409;IP_PROP410;IP_PROP411;IP_PROP412;IP_PROP413;IP_PROP414;IP_PROP446;IP_PROP544;IP_PROP545;IP_PROP546;IP_PROP547;IP_PROP580;IP_PROP596;IP_PROP612;IP_PROP616;IP_PROP617;IP_PROP619;IP_PROP620;IP_PROP659;IP_PROP660;IP_PROP661;IP_PROP662;IP_PROP670;IP_PROP705;IP_PROP732;IP_PROP733;IP_PROP746;IP_PROP747;IP_PROP748;IP_PROP749;IP_PROP408;IP_PROP618;IP_PROP149;IP_PROP180;IP_PROP183;IP_PROP181;IP_PROP182;IP_PROP146;IP_PROP147;IP_PROP148;IP_PROP252;IP_PROP253;IP_PROP254;IP_PROP255;IP_PROP256;IP_PROP257;IP_PROP258;IP_PROP565;IP_PROP600;IP_PROP706;IP_PROP707
4828;карниз;;;;2000;;;;1.50.156;30;30;;;;;N;N;;ВР001022851;КАРНИЗ 1.50.156;;0,74;60;N;;;N;Y;N;N;N;N;;N;N;N;Y;;;;;;;;350;Y;;ВР099022376;1031;;173408;;;;;;N;N;;;;;;;;;45,06;5718;397;287;6800;15,15;15,15;48,8;179500;429;3,3
4829;карниз;;;;2000;;;;1.50.157;31;33;;;;;N;N;;ВР001022852;КАРНИЗ 1.50.157;;0,67;60;N;;;N;Y;N;N;Y;N;;N;N;N;N;;;;;;;;350;Y;;ВР099022377;960;;;;;;;;N;Y;;;;;;;;;41,91;5315;369;267;6300;14,28;14,28;45,2;167239;429;3
4830;карниз;;;;2000;;;;1.50.158;34;33;;;;;N;N;;ВР001022853;КАРНИЗ 1.50.158;;0,78;60;N;;;N;Y;N;N;N;Y;;N;N;N;N;;;;;;;;350;Y;;ВР099022378;971;;;;;;;;N;N;;;;;;;;;42,38;5373;373;270;6400;14,28;14,28;45,8;169201;429;3,5
4831;карниз;;;;2000;;;;1.50.159;28;44;;;;;N;N;;ВР001022854;КАРНИЗ 1.50.159;;0,73;60;N;N;;N;Y;N;N;Y;N;N;N;N;N;N;;;;;;;;350;Y;;ВР099022417;998;;;;;;;;N;Y;;;N;N;N;;;;43,56;5507;382;278;6500;14,71;14,71;47,1;173614;429;3,2
4832;карниз;;;;2000;;;;1.50.160;70;50;;;;;N;N;;ВР000001055;КАРНИЗ 1.50.160;;2,34;60;N;;;N;Y;N;N;N;N;;Y;N;N;N;;;;;;;;450;Y;;ВР099022335;1320;;;;;;;;N;Y;;;;;;;;;57,58;7292;507;366;8500;19,48;19,48;62,3;229524;429;10,4
4833;карниз;;;;2000;;;;1.50.162;60;85;;;;;N;N;;ВР000002855;КАРНИЗ 1.50.162;;2,93;69,75;N;;;Y;N;Y;Y;N;N;;N;N;N;N;;;;;;;;450;Y;;ВР099022418;1351;;;;;;;;N;N;;;;;;;;;58,89;7464;528;375;9100;20,35;20,35;63,7;234919;500;13
4834;карниз;;;;2000;;;;1.50.163;65;151;;;;;N;N;;ВР000002934;КАРНИЗ 1.50.163;;6,74;78,75;N;N;;Y;N;Y;N;N;N;N;N;N;N;N;N;N;;;;;;900;Y;;ВР099022379;2630;;;;;;;;N;Y;;;N;N;N;;;;114,82;14544;1010;729;17200;38,53;38,53;124,2;457577;564;30
4835;карниз;;;;2000;;;;1.50.164;126;126;;;;;N;N;;ВР000002936;КАРНИЗ 1.50.164;;6,03;78,75;N;N;;Y;N;Y;N;N;N;;N;N;N;N;;;;;;;;1000;Y;;ВР099022380;2893;;;;;;;;N;N;;;N;N;N;;;;126,3;15983;1112;802;18800;42,42;42,42;136,5;503187;564;26,8
4836;карниз;;;;2000;;;;1.50.165;80;82;;;;;N;N;;ВР000001056;КАРНИЗ 1.50.165;;2,97;69,75;N;;;N;Y;N;N;N;N;;Y;Y;N;Y;;;;;;;;500;Y;;ВР099022337;1374;;;;;;;;N;Y;;;;;;;;;60,07;7618;529;382;9100;20,17;20,17;64,9;239333;500;13,2
4837;карниз;;;;2000;;;;1.50.166;87;142;;;;;N;N;;ВР000004078;КАРНИЗ 1.50.166;;5,01;77,25;N;;;Y;N;Y;N;N;N;;N;N;N;N;;;;;;;;900;Y;;ВР099022419;2786;;;;;Y;;255;N;Y;;;;;;;;;121,74;15408;1071;773;18300;40,69;40,69;131,6;485042;550;22,3
4838;карниз;;;;2000;;;;1.50.167;120;119;;;;;N;N;;ВР000004319;КАРНИЗ 1.50.167;;4,54;77,25;N;N;;Y;N;N;Y;N;N;;N;N;N;N;;;;;;;;900;N;;;2828;;;;;;;;N;N;;4882;N;N;N;;;;123,48;15638;1087;785;18400;40,32;40,32;133,4;491908;550;20,2
4838;карниз;;;;2000;;;;1.50.167;120;119;;;;;N;N;;ВР000004319;КАРНИЗ 1.50.167;;4,54;77,25;N;N;;Y;N;N;Y;N;N;;N;N;N;N;;;;;;;;900;N;;;2828;;;;;;;;N;N;;4839;N;N;N;;;;123,48;15638;1087;785;18400;40,32;40,32;133,4;491908;550;20,2
4839;карниз;;;;2000;;;;1.50.168;120;119;;;;;N;N;;ВР000004036;КАРНИЗ 1.50.168;;4,58;77,25;N;N;;N;Y;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;;900;Y;;ВР099022338;2828;;;;;;;;N;Y;;4882;N;N;N;;;;123,48;15638;1087;785;18400;40,32;40,32;133,4;491908;550;20,4
4839;карниз;;;;2000;;;;1.50.168;120;119;;;;;N;N;;ВР000004036;КАРНИЗ 1.50.168;;4,58;77,25;N;N;;N;Y;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;;900;Y;;ВР099022338;2828;;;;;;;;N;Y;;4838;N;N;N;;;;123,48;15638;1087;785;18400;40,32;40,32;133,4;491908;550;20,4
4840;карниз;;;;2000;;;;1.50.169;96;99;;;;;N;N;;ВР000005325;КАРНИЗ 1.50.169;;4,69;69,75;N;;;Y;N;Y;N;N;N;;N;N;N;N;;;;;;;;900;Y;;ВР099022381;2668;;;;;;;;N;N;;;;;;;;;116,42;14736;1024;740;17300;38,96;38,96;125,8;463953;500;20,8
4841;карниз;;;;2000;;;;1.50.170;113;79;;;;;N;N;;ВР000001057;КАРНИЗ 1.50.170;;4,4;69,75;N;N;;N;Y;N;N;N;N;N;N;Y;N;Y;N;N;N;;;;;500;Y;;ВР099022339;1499;;;;;;;;N;Y;;;N;N;N;;;;65,43;8289;582;416;10000;22,08;22,08;70,7;260912;500;19,6
4842;карниз;;;;2000;;;;1.50.171;30;45;;;;;N;N;;ВР001022855;КАРНИЗ 1.50.171;;0,92;60;N;;;N;Y;N;N;Y;N;;N;N;N;N;;;;;;;;400;Y;;ВР099022382;991;;;;;;;;N;Y;;;;;;;;;43,23;5488;380;275;6400;14,71;14,71;46,7;172634;429;4,1
4843;карниз;;;;2000;;;;1.50.172;48;47;;;;;N;N;;ВР001022856;КАРНИЗ 1.50.172;;1,03;60;N;N;;N;Y;N;N;N;N;;N;N;Y;N;;;;;;;;400;Y;;ВР099022340;1029;;;;;;;;N;Y;;;N;N;N;;;;44,88;5680;394;286;6800;15,15;15,15;48,4;179009;429;4,6
4844;карниз;;;;2000;;;;1.50.173;40;55;;;;;N;N;;ВР001022857;КАРНИЗ 1.50.173;;1,45;60;N;;;N;Y;N;N;N;N;;N;N;Y;N;;;;;;;;400;Y;;ВР099022383;1031;;;;;;;;N;Y;;;;;;;;;45,06;5718;397;287;6800;15,15;15,15;48,8;179500;429;6,4
4845;карниз;;;;2000;;;;1.50.174;36;62;;;;;N;N;;ВР001022858;КАРНИЗ 1.50.174;;1,14;60;N;N;;N;Y;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;;400;Y;;ВР099022341;1049;;;;;;;;N;Y;;;N;N;N;;;;45,77;5814;404;292;6900;15,38;15,38;49,5;182442;429;5,1
4846;карниз;;;;2000;;;;1.50.175;117;135;;;;;N;N;;ВР000001355;КАРНИЗ 1.50.175;;6,59;77,25;N;;;Y;N;N;N;N;N;;Y;N;N;N;;;;;;;;950;Y;;ВР099022420;2811;;;;;;;;N;Y;;;;;;;;;122,77;15542;1081;781;18400;41,13;41,13;132,6;489455;550;29,3
4847;карниз;;;;2000;;;;1.50.176;68;131;;;;;N;N;;ВР000005000;КАРНИЗ 1.50.176;;5,01;78,75;N;;;Y;N;N;N;N;N;;N;Y;N;N;;;;;;;;800;Y;;ВР099022421;2547;;;;;Y;;82;N;Y;;;;;;;;;111,25;14084;989;707;16900;37,66;37,66;120,3;443355;564;22,3
4848;карниз;;;;2000;;;;1.50.177;56;119;;;;;N;N;;ВР000006024;КАРНИЗ 1.50.177;;3,1;78,75;N;N;;N;Y;N;N;N;Y;N;N;N;N;N;N;N;N;;;;;500;Y;;ВР099022342;1536;;;;;;;;N;Y;;;N;N;N;;;;66,98;8481;589;426;10000;22,52;22,52;72,3;266798;564;13,8
4849;карниз;;;;2000;;;;1.50.180;91;121;;;;;N;N;;ВР000001451;КАРНИЗ 1.50.180;;4,07;78,75;N;;;N;Y;N;N;N;Y;;N;Y;N;N;;;;;;;;850;Y;;ВР099022344;2608;;;;;;;;N;Y;;;;;;;;;113,93;14429;1002;724;17100;36,63;36,63;123,1;454144;564;18,1
4850;карниз;;;;2000;;;;1.50.181;39;75;;;;;N;N;;ВР001023412;КАРНИЗ 1.50.181;;2,13;69,75;N;;;Y;N;Y;N;N;N;;N;N;N;N;;;;;;;;500;Y;;ВР099022422;1470;;;;;Y;;126;N;N;;;;;;;;;64,16;8136;565;408;9600;21,65;21,65;69,4;256007;500;9,5
4851;карниз;;;;2000;;;;1.50.182;41;69;;;;;N;N;;ВР001023413;КАРНИЗ 1.50.182;;1,45;69,75;N;;;Y;N;Y;Y;N;N;;N;N;N;N;;;;;;;;500;Y;;ВР099022423;1450;;;;;Y;;69;N;Y;;;;;;;;;63,22;8002;555;402;9500;21,21;21,21;68,3;252084;500;6,4
4852;карниз;;;;2000;;;;1.50.183;84;96;;;;;N;N;;ВР001023414;КАРНИЗ 1.50.183;;3,68;69,75;N;;;Y;N;Y;Y;N;N;;N;N;N;N;;;;;;;;500;Y;;ВР099022345;1574;;;;;;;;N;N;;;;;;;;;68,63;8692;604;436;10300;22,93;22,93;74,1;273664;500;16,4
4853;карниз;;;;2000;;;;1.50.184;73;73;;;;;N;N;;ВР001023415;КАРНИЗ 1.50.184;;2,49;69,75;N;;;Y;N;Y;N;N;N;;N;N;N;N;;;;;;;;500;Y;;ВР099022424;1574;;;;;Y;;110;N;N;;;;;;;;;68,63;8692;604;436;10300;22,93;22,93;74,1;273664;500;11,1
4854;карниз;;;;2000;;;;1.50.185;98;115;;;;;N;N;;ВР001023416;КАРНИЗ 1.50.185;;4,6;69,75;N;;;Y;N;Y;N;N;N;;N;N;N;N;;;;;;;;900;Y;;ВР099022425;2750;;;;;Y;;127;N;N;;;;;;;;;120,09;15216;1058;763;18000;40,26;40,26;129,9;478665;500;20,4
4855;карниз;;;;2000;;;;1.50.186;55;82;;;;;N;N;;ВР001023417;КАРНИЗ 1.50.186;;2,5;69,75;N;;;Y;N;Y;N;N;N;;N;N;N;N;;;;;;;;500;Y;;ВР099022426;1574;;;;;Y;;103;N;N;;;;;;;;;68,63;8692;604;436;10300;22,93;22,93;74,1;273664;500;11,1
4856;карниз;;;;2000;;;;1.50.187;50;52;;;;;N;N;;ВР001023418;КАРНИЗ 1.50.187;;2,23;69,75;N;;;Y;N;Y;N;N;N;;N;N;N;N;;;;;;;;450;Y;;ВР099022427;1396;;;;;Y;;155;N;Y;;;;;;;;;60,92;7714;536;388;9200;20,35;20,35;65,8;242766;500;9,9
4857;карниз;;;;2000;;;;1.50.188;50;53;;;;;N;N;;ВР001023693;КАРНИЗ 1.50.188;;1,27;69,75;N;;;Y;N;Y;N;N;N;;N;N;N;N;;;;;;;;450;Y;;ВР099022428;1396;;;;;Y;;91;N;N;;;;;;;;;60,92;7714;536;388;9200;20,35;20,35;65,8;242766;500;5,6
4858;карниз;;;;2000;;;;1.50.190;25;40;;;;;N;N;;ВР001024050;КАРНИЗ 1.50.190;;0,92;60;N;;;Y;N;N;N;N;N;;N;N;Y;N;;;;;;;;350;Y;;ВР099022430;1046;;;;;Y;;73;N;Y;;;;;;;;;45,68;5795;402;290;6900;15,57;15,57;49,4;181952;429;4,1
4859;карниз;;;;2000;;;;1.50.191;25;40;;;;;N;N;;ВР001024053;КАРНИЗ 1.50.191;;0,84;60;N;;;Y;N;N;N;N;N;;N;N;Y;N;;;;;;;;350;Y;;ВР099022431;1029;;;;;Y;;146;N;Y;;;;;;;;;44,83;5680;394;285;6800;15,15;15,15;48,4;179009;429;3,7
4860;карниз;;;;2000;;;;1.50.192;40;70;;;;;N;N;;ВР002025145;КАРНИЗ 1.50.192;;2,62;63,75;N;N;;Y;N;N;N;Y;N;;N;N;N;N;;;;;;;;500;Y;;ВР099022432;1423;;;;;;;;N;Y;;;N;N;N;;;;62,14;7867;547;395;9300;20,78;20,78;67,1;247670;457;11,6
4861;карниз;;;;2000;;;;1.50.193;57;90;;;;;N;N;;ВР002025144;КАРНИЗ 1.50.193;;2,96;69,75;N;N;;Y;N;N;N;Y;N;;Y;N;N;N;;;;;;;;500;Y;;ВР099022384;1467;;;;;Y;;254;N;Y;;;N;N;N;;;;64,02;8117;563;407;9600;36,8;36,8;69,2;255027;500;13,2
4862;карниз;;;;2000;;;;1.50.194;50;50;;;;;N;N;;ВР002025137;КАРНИЗ 1.50.194;;1,88;69,75;N;;;Y;N;N;N;Y;N;;N;N;N;N;;;;;;;;450;Y;;ВР099022433;1351;;;;;;;;N;N;;;;;;;;;58,89;7464;519;375;8900;19,92;19,92;63,7;234919;500;8,4
4863;карниз;;;;2000;;;;1.50.195;53;53;;;;;N;N;;ВР002025296;КАРНИЗ 1.50.195;;2,12;69,75;N;N;;Y;N;Y;N;N;N;;N;N;N;N;;;;;;;;500;Y;;ВР099022434;1470;;;;;Y;;114;N;N;;;N;N;N;;;;64,16;8136;565;408;9600;21,65;21,65;69,4;256007;500;9,4
4864;карниз;;;;2000;;;;1.50.196;53;70;;;;;N;N;;ВР002025293;КАРНИЗ 1.50.196;;4,33;69,75;N;;;Y;N;N;N;N;N;;Y;N;N;N;;;;;;;;500;Y;;ВР099022385;1423;;;;;;;;N;Y;;;;;;;;;62,14;7867;547;395;9300;20,78;20,78;67,1;247670;500;19,2
4865;карниз;;;;2000;;;;1.50.197;73;77;;;;;N;N;;ВР002025291;КАРНИЗ 1.50.197;;2,32;69,75;N;;;Y;N;Y;N;N;N;;N;N;N;N;;;;;;;;500;Y;;ВР099022435;1574;;;;;Y;;227;N;N;;;;;;;;;68,63;8692;604;436;10300;22,93;22,93;74,1;273664;500;10,3
4866;карниз;;;;2000;;;;1.50.198;92;87;;;;;N;N;;ВР002025290;КАРНИЗ 1.50.198;;3,56;69,75;N;N;;Y;N;Y;N;N;N;;N;N;N;N;;;;;;;;500;Y;;ВР099022386;1543;;;;;;;;N;N;;;N;N;N;;;;67,27;8520;592;427;10100;36,8;36,8;72,7;268268;500;15,8
4867;карниз;;;;2000;;;;1.50.200;55;55;;;;;N;N;;ВР002025307;КАРНИЗ 1.50.200;;1,88;60;N;;;Y;N;N;N;Y;N;;N;N;N;N;;;;;;;;450;Y;;ВР099022436;1396;;;;;Y;;96;N;N;;;;;;;;;60,92;7714;536;388;9200;20,35;20,35;65,8;242766;429;8,4
4868;карниз;;;;2000;;;;1.50.201;130;171;;;;;N;N;;ВР002025337;КАРНИЗ 1.50.201;;5,59;77,25;N;;;Y;N;Y;Y;N;N;;N;N;N;N;;;;;;;;1200;Y;;ВР099022437;3472;;;;;;;;N;N;;;;;;;;;151,7;19207;1336;963;22700;50,65;50,65;164,1;604217;550;24,8
4869;карниз;;;;2000;;;;1.50.202;103;97;;;;;N;N;;ВР002025339;КАРНИЗ 1.50.202;;3,15;69,75;N;;;Y;N;N;N;Y;N;;Y;N;N;N;;;;;;;;800;Y;;ВР099022438;2092;;;;;;;;N;N;;;;;;;;;109,6;15413;964;697;16400;36,8;36,8;118,4;436979;;
4870;карниз;;;;2000;;;;1.50.203;128;116;;;;;N;N;;ВР002025341;КАРНИЗ 1.50.203;;4,46;77,25;N;N;;Y;N;N;N;Y;N;;N;N;N;N;;;;;;;;900;Y;;ВР099022439;2828;;;;;Y;;156;N;N;;;N;N;N;;;;123,48;15293;1087;785;18400;41,13;41,13;133,4;481118;550;19,8
4871;карниз;;;;2000;;;;1.50.204;40;36;;;;;N;N;;ВР002025428;КАРНИЗ 1.50.204;;1,21;60;N;;;Y;N;N;N;Y;N;;N;N;N;N;;;;;;;;450;Y;;ВР099022440;1351;;;;;Y;;46;N;N;;;;;;;;;58,89;7464;528;375;9100;20,35;20,35;63,7;234919;429;5,4
4872;карниз;;;;2000;;;;1.50.208;71;71;;;;;N;N;;ВР002025426;КАРНИЗ 1.50.208;;2,18;69,75;N;N;;Y;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;;500;Y;;ВР099022388;1499;;;;;;;;Y;Y;;;N;N;N;;;;65,43;8289;586;416;10000;22,52;22,52;70,7;260912;500;9,7
4873;карниз;;;;2000;;;;1.50.209;117;152;;;;;N;N;;ВР000001058;КАРНИЗ 1.50.209;;6,83;77,25;N;N;;N;Y;N;N;Y;N;;N;N;N;N;;;;;;;;1100;Y;;ВР099022346;3254;;;;;;;;Y;Y;;;N;N;N;;;;142,06;17979;1251;903;21200;45,79;45,79;153,7;565963;550;30,4
4874;карниз;;;;2000;;;;1.50.210;121;156;;;;;N;N;;ВР000001077;КАРНИЗ 1.50.210;;7,63;78,75;N;N;;Y;N;N;N;Y;N;N;Y;N;N;N;N;N;N;;;;;1100;Y;;ВР099022444;3397;;;;;Y;;75;Y;N;;;N;N;N;;;;148,46;18804;1306;943;22300;49,78;49,78;160,4;591466;564;33,9
4875;карниз;;;;2000;;;;1.50.211;176;72;;;;;N;N;;ВР000004385;КАРНИЗ 1.50.211;;9,44;63,75;N;N;;N;Y;N;N;N;N;;N;Y;N;N;;;;;;;;1100;Y;;ВР099022445;3483;;;;;;;;Y;N;;;N;N;N;;;;152,13;19264;1339;967;22700;;;164,5;606180;457;42
4876;карниз;;;;2000;;;;1.50.212;169;74;;;;;N;N;;ВР000004386;КАРНИЗ 1.50.212;;7,76;63,75;N;N;;N;Y;N;N;N;N;;N;Y;N;Y;;;;;;;;1100;Y;;ВР099022446;3483;;;;;Y;;162;Y;Y;;;N;N;N;;;;152,13;19264;1339;967;22700;;;164,5;606180;457;34,5
4877;карниз;;;;2000;;;;1.50.220;122;127;;;;;N;N;;ВР000001281;КАРНИЗ 1.50.220;;6,31;78,75;N;N;;N;Y;N;N;N;N;;Y;Y;N;N;;;;;;;;1000;Y;;ВР099022447;3017;;;;;;;;Y;Y;;;N;N;N;;;;131,76;16674;1159;837;19600;44,16;44,16;142,4;524767;564;28
4878;карниз;;;;2000;;;;1.50.221;143;150;;;;;N;N;;ВР000001338;КАРНИЗ 1.50.221;;10,36;78,75;N;N;;N;Y;N;N;Y;Y;N;N;N;N;N;N;N;N;;;;;1150;Y;;ВР099022348;3532;;;;;;;;Y;Y;;;N;N;N;;;;154,24;19533;1356;980;23100;51,52;51,52;166,7;614516;564;46
4879;карниз;;;;2000;;;;1.50.222;164;166;;;;;N;N;;ВР000001612;КАРНИЗ 1.50.222;;9,88;78,75;N;N;;N;Y;N;N;N;Y;;Y;N;N;N;;;;;;;;1300;Y;;ВР099022448;3895;;;;;;;;Y;Y;;;N;N;N;;;;170,1;21529;1498;1080;25500;56,72;56,72;184;677782;564;43,9
4880;карниз;;;;2000;;;;1.50.250;72;164;;;;;N;N;;ВР000005486;КАРНИЗ 1.50.250;;5,41;63,75;N;;;Y;N;N;N;N;Y;;Y;N;N;N;;;;;;;;800;Y;;ВР099022452;2547;;;;;Y;;38;N;Y;;;;;;;;;111,25;14084;993;707;16900;37,66;37,66;120,3;443355;457;24
4881;карниз;;;;2000;;;;1.50.251;55;70;;;;;N;N;;ВР000005602;КАРНИЗ 1.50.251;;2,46;60;N;;;Y;N;Y;N;N;N;;N;N;N;N;;;;;;;;400;Y;;ВР099022392;987;;;;;;;;N;Y;;;;;;;;;43,14;5469;379;274;6400;14,71;14,71;46,5;172143;429;10,9
4882;карниз;;;;2000;;;;1.50.252;120;119;;;;;N;N;;ВР000004035;КАРНИЗ 1.50.252;;5,58;77,25;N;N;;Y;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;N;;1000;N;;;2973;;;;;;;;N;Y;;4838;N;N;N;;;;129,83;16444;1142;825;19300;42,54;42,54;140,3;517410;550;24,8
4882;карниз;;;;2000;;;;1.50.252;120;119;;;;;N;N;;ВР000004035;КАРНИЗ 1.50.252;;5,58;77,25;N;N;;Y;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;N;;1000;N;;;2973;;;;;;;;N;Y;;4839;N;N;N;;;;129,83;16444;1142;825;19300;42,54;42,54;140,3;517410;550;24,8
4883;карниз;;;;2000;;;;1.50.253;64;109;;;;;N;N;;ВР000005501;КАРНИЗ 1.50.253;;3;78,75;N;;;Y;N;Y;N;N;N;;N;N;N;N;;;;;;;;500;Y;;ВР099022453;1470;;;;;Y;;41;N;Y;;;;;;;;;64,16;8136;565;408;9600;21,65;21,65;69,4;256007;564;13,3
4884;карниз;;;;2000;;;;1.50.254;93;130;;;;;N;N;;ВР000005595;КАРНИЗ 1.50.254;;3,68;77,25;N;;;N;Y;N;N;Y;Y;;N;N;N;N;;;;;;;;750;Y;;ВР099022350;2221;;;;;;;;N;N;;;;;;;;;97;12280;854;617;14500;31,22;31,22;104,8;386463;550;16,4
4885;карниз;;;;2000;;;;1.50.255;81;127;;;;;N;N;;ВР000005644;КАРНИЗ 1.50.255;;4,1;69,75;N;;;Y;N;Y;N;N;N;;N;N;N;N;;;;;;;;800;Y;;ВР099022454;2496;;;;;Y;;133;N;N;;;;;;;;;109,04;13796;960;693;16300;36,36;36,36;117,8;434526;500;18,2
4886;карниз;;;;2000;;;;1.50.256;133;173;;;;;N;N;;ВР000005750;КАРНИЗ 1.50.256;;6,16;77,25;N;;;Y;N;N;N;Y;N;;N;N;N;N;;;;;;;;950;Y;;ВР099022455;2869;;;;;;;;N;N;;;;;;;;;125,27;15849;1101;796;18700;42;42;135,3;499264;550;27,4
4887;карниз;;;;2000;;;;1.50.257;39;39;;;;;N;N;;ВР000005752;КАРНИЗ 1.50.257;;0,91;60;N;;;N;Y;N;N;Y;N;;Y;N;N;N;;;;;;;;350;Y;;ВР099022351;1025;;;;;;;;N;N;;;;;;;;;44,78;5661;392;285;6800;15,15;15,15;48,2;178519;429;4
4888;карниз;;;;2000;;;;1.50.258;25;27;;;;;N;N;;ВР000005754;КАРНИЗ 1.50.258;;0,69;60;N;;;N;Y;N;N;N;N;;Y;N;N;N;;;;;;;;350;Y;;ВР099022352;946;;173409;;;;;;N;N;;;;;;;;;41,21;5219;362;263;6100;13,84;13,84;44,5;164296;429;3,1
4889;карниз;;;;2000;;;;1.50.259;37;81;;;;;N;N;;ВР000005756;КАРНИЗ 1.50.259;;1,8;60;N;;;Y;N;Y;N;N;N;;N;N;N;N;;;;;;;;450;Y;;ВР099022456;1351;;;;;Y;;135;N;N;;;;;;;;;58,89;7464;518;375;8900;19,92;19,92;63,7;234919;429;8
4890;карниз;;;;2000;;;;1.50.260;133;166;;;;;N;N;;ВР000006884;КАРНИЗ 1.50.260;;6,8;78,75;N;;;N;Y;N;N;N;Y;;N;Y;N;N;;;;;;;;1100;Y;;ВР099022457;3479;;;;;Y;;29;N;N;;;;;;;;;152,03;19245;1338;966;22700;50,65;50,65;164,3;605688;564;30,2
4891;карниз;;;;2000;;;;1.50.261;103;100;;;;;N;N;;ВР001000006;КАРНИЗ 1.50.261;;3,14;78,75;N;N;;N;Y;N;N;Y;N;N;N;N;N;N;N;N;N;;;;;750;Y;;ВР099022353;2254;;;;;;;;Y;Y;;;N;N;N;;;;102,55;10956;945;652;16900;36,22;36,22;110,8;344290;564;14
4892;карниз;;;;2000;;;;1.50.262;50;120;;;;;N;N;;ВР001000028;КАРНИЗ 1.50.262;;6,62;60;N;N;;N;Y;N;N;N;Y;N;N;Y;N;N;N;N;N;;;;;950;Y;;ВР099022354;2897;;;;;;;;N;Y;;;N;N;N;;;;126,49;16022;1113;804;18800;42,42;42,42;136,6;504168;429;29,4
4893;карниз;;;;2000;;;;1.50.264;170;170;;;;;N;N;;ВР001002926;КАРНИЗ 1.50.264;;7,5;78,75;N;;;N;Y;N;N;N;N;;N;Y;Y;N;;;;;;;;1200;Y;;ВР099022458;3548;;;;;Y;;37;N;N;;;;;;;;;155;19629;1365;985;23200;51,95;51,95;167,6;617459;564;33,3
4894;карниз;;;;2000;;;;1.50.265;114;21;;;;;N;N;;ВР001007508;КАРНИЗ 1.50.265;;2,37;78,75;N;N;;N;Y;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;N;;500;N;;;1499;N;;;;Y;;42;N;N;;;N;N;N;;;;65,43;8289;586;416;10000;22,52;22,52;70,7;260912;564;10,5
4895;карниз;;;;2000;;;;1.50.266;75;21;;;;;N;N;;ВР001007509;КАРНИЗ 1.50.266;;2,06;60;N;;;N;Y;N;N;N;N;;Y;Y;N;Y;;;;;;;;450;Y;;ВР099022393;1351;;;;;;;;N;N;;;;;;;;;58,89;7464;528;375;9100;20,35;20,35;63,7;234919;429;9,2
4896;карниз;;;;2000;;;;1.50.267;171;32;;;;;N;N;;ВР001007510;КАРНИЗ 1.50.267;;5,1;78,75;N;;;Y;N;N;N;N;Y;;N;Y;N;N;;;;;;;;950;Y;;ВР099022459;2907;;;;;Y;;60;N;N;;;;;;;;;127,01;16079;1118;807;19100;;;137,3;506130;564;22,7
4897;карниз;;;;2000;;;;1.50.268;170;32;;;;;N;N;;ВР001007511;КАРНИЗ 1.50.268;;5,08;78,75;N;N;;Y;N;N;N;Y;N;N;N;N;N;N;N;N;N;;;;;1000;Y;;ВР099022460;2989;;;;;Y;;31;N;N;;;N;N;N;;;;130,63;16540;1150;830;19500;43,73;43,73;141,2;520352;564;22,6
4898;карниз;;;;2000;;;;1.50.269;220;47;;;;;N;N;;ВР001007512;КАРНИЗ 1.50.269;;6,82;78,75;N;N;;N;Y;N;N;N;Y;N;Y;Y;N;N;N;N;N;;;;;1000;Y;;ВР099022355;3154;;;;;;;;N;N;;;N;N;N;;;;137,69;17442;1212;875;20500;;;148,9;548798;564;30,3
4899;карниз;;;;2000;;;;1.50.270;220;46;;;;;N;N;;ВР001007513;КАРНИЗ 1.50.270;;6,85;78,75;N;N;;N;Y;N;N;N;N;N;Y;Y;N;N;N;N;N;;;;;1100;Y;;ВР099022461;3390;;;;;Y;;148;N;N;;;N;N;N;;;;148,13;18766;1303;941;22100;49,34;49,34;160,2;589995;564;30,4
4900;карниз;;;;2000;;;;1.50.271;165;226;;;;;N;N;;ВР002025312;КАРНИЗ 1.50.271;;10,09;78,75;N;N;;N;Y;N;N;N;N;N;Y;Y;N;N;N;N;N;;;;;1400;Y;;ВР099022394;4343;;;;;;;;N;Y;;;N;N;N;;;;189,67;24004;1670;1205;28400;63,21;63,21;205;755762;564;44,8
