IE_XML_ID;IE_NAME;IP_PROP144;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP142;IP_PROP143;IP_PROP145;IP_PROP146;IP_PROP147;IP_PROP148;IP_PROP150;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP157;IP_PROP159;IP_PROP160;IP_PROP162;IP_PROP163;IP_PROP164;IP_PROP167;IP_PROP149;IC_GROUP0;IC_GROUP1;IC_GROUP2;CV_PRICE_1
6051;ствол;;334;2310;88;4.22.102;;;;;;;;;;Нет;;ВР001022039;;7;83;;;Фасадный декор;составные элементы;;4725.00
6052;ствол;;260;2350;62;4.22.201;;;;;;;;;;Нет;;ВР001022014;;7;103;;;Фасадный декор;составные элементы;;4725.00
6053;ствол;;260;2349;62;4.22.202;;;;;;;;;;Нет;;ВР001022040;;7;83;;;Фасадный декор;составные элементы;;4725.00
6054;ствол;;294;2200;86;4.22.301;;;;;;;;;;Нет;;ВР001022015;;7;83;;;Фасадный декор;составные элементы;;4830.00
6055;ствол;;294;2200;86;4.22.302;;;;;;;;;;Нет;;ВР001022041;;7;83;;;Фасадный декор;составные элементы;;4200.00
6056;ствол;;218;1520;222;4.42.101;;;;;;;;;;Нет;;ВР001004965;;7;20;;;Фасадный декор;составные элементы;;5082.00
6057;ствол;;197;1578;198;4.42.201;;;;;;;;;;Нет;;ВР001005041;;;;;;Фасадный декор;составные элементы;;4158.00
6058;ствол;;181;1458;175;4.42.301;;;;;;;;;;Нет;;ВР001005098;;7;20;;;Фасадный декор;составные элементы;;3465.00
6059;ствол;;219;1520;111;4.46.101;;;;;;;;;;Нет;;ВР001004962;;7;83;;;Фасадный декор;составные элементы;;2310.00
6060;ствол;;199;1580;99;4.46.201;;;;;;;;;;Нет;;ВР001005037;;7;83;;;Фасадный декор;составные элементы;;1890.00
6061;ствол;;184;1460;89;4.46.301;;;;;;;;;;Нет;;ВР001005102;;7;83;;;Фасадный декор;составные элементы;;1575.00
6062;ствол;;208;1520;55;4.52.101;;;;;;;;;;Нет;;ВР001004981;;7;83;;;Фасадный декор;составные элементы;;2100.00
6063;ствол;;175;2000;42;4.52.201;;;;;;;;;;Нет;;ВР001005059;;7;83;;;Фасадный декор;составные элементы;;2100.00
6064;ствол;;176;2020;42;4.52.202;;;;;;;;;;Нет;;ВР001005060;;7;83;;;Фасадный декор;составные элементы;;2520.00
6065;ствол;;186;1454;56;4.52.302;;;;;;;;;;Нет;;ВР001005122;;7;83;;;Фасадный декор;составные элементы;;1260.00
6066;верхний фрагмент ствола;;362;350;180;4.16.001;;;;;;;;;;Нет;;ВР002025163;;;;;;Фасадный декор;составные элементы;;2310.00
6067;фрагмент ствола;;362;700;180;4.16.002;;;;;;;;;;Нет;;ВР002025404;;;;;;Фасадный декор;составные элементы;;2363.00
6068;ствол;;;2212;;4.12.301;;;;;;;;;273;Нет;;ВР001005081;;7;20;;;Фасадный декор;составные элементы;;11550.00
6069;ствол;;;2303;;4.12.101;;;;;;;;;330;Нет;;ВР001004954;;7;20;;;Фасадный декор;составные элементы;;18480.00
6070;ствол;;;2303;;4.12.102;;;;;;;;;330;Нет;;ВР001004955;;7;20;;;Фасадный декор;составные элементы;;11550.00
6071;ствол;;;2399;;4.12.202;;;;;;;;;295;Нет;;ВР001022043;;7;83;;;Фасадный декор;составные элементы;;13860.00
6072;ствол;;;2395;;4.12.201;;;;;;;;;297;Нет;;ВР001005021;;7;20;;;Фасадный декор;составные элементы;;15015.00
6073;колонна;;409;2689;396;4.30.301;;;;;;;;;;Нет;6029;;;;;;;Фасадный декор;колонны;колонны;18711.00
6073;колонна;;409;2689;396;4.30.301;;;;;;;;;;Нет;6068;;;;;;;Фасадный декор;колонны;колонны;18711.00
6073;колонна;;409;2689;396;4.30.301;;;;;;;;;;Нет;6009;;;;;;;Фасадный декор;колонны;колонны;18711.00
6074;колонна;;415;2730;430;4.30.201;;;;;;;;;;Нет;6028;;;;;;;Фасадный декор;колонны;колонны;20097.00
6074;колонна;;415;2730;430;4.30.201;;;;;;;;;;Нет;6072;;;;;;;Фасадный декор;колонны;колонны;20097.00
6074;колонна;;415;2730;430;4.30.201;;;;;;;;;;Нет;6007;;;;;;;Фасадный декор;колонны;колонны;20097.00
6075;колонна;;415;2734;430;4.30.202;;;;;;;;;;Нет;6028;;;;;;;Фасадный декор;колонны;колонны;18942.00
6075;колонна;;415;2734;430;4.30.202;;;;;;;;;;Нет;6071;;;;;;;Фасадный декор;колонны;колонны;18942.00
6075;колонна;;415;2734;430;4.30.202;;;;;;;;;;Нет;6007;;;;;;;Фасадный декор;колонны;колонны;18942.00
6076;колонна;;440;2663;437;4.30.101;;;;;;;;;;Нет;6027;;;;;;;Фасадный декор;колонны;колонны;24833.00
6076;колонна;;440;2663;437;4.30.101;;;;;;;;;;Нет;6069;;;;;;;Фасадный декор;колонны;колонны;24833.00
6076;колонна;;440;2663;437;4.30.101;;;;;;;;;;Нет;6005;;;;;;;Фасадный декор;колонны;колонны;24833.00
6077;колонна;;440;2663;437;4.30.102;;;;;;;;;;Нет;6027;;;;;;;Фасадный декор;колонны;колонны;17903.00
6077;колонна;;440;2663;437;4.30.102;;;;;;;;;;Нет;6070;;;;;;;Фасадный декор;колонны;колонны;17903.00
6077;колонна;;440;2663;437;4.30.102;;;;;;;;;;Нет;6005;;;;;;;Фасадный декор;колонны;колонны;17903.00
6078;колонна;;296;1767;291;4.30.104;;;;;;;;;;Нет;6019;;;;;;;Фасадный декор;колонны;колонны;8236.00
6078;колонна;;296;1767;291;4.30.104;;;;;;;;;;Нет;6056;;;;;;;Фасадный декор;колонны;колонны;8236.00
6078;колонна;;296;1767;291;4.30.104;;;;;;;;;;Нет;5993;;;;;;;Фасадный декор;колонны;колонны;8236.00
6079;колонна;;270;1811;292;4.30.204;;;;;;;;;;Нет;6020;;;;;;;Фасадный декор;колонны;колонны;6757.00
6079;колонна;;270;1811;292;4.30.204;;;;;;;;;;Нет;6057;;;;;;;Фасадный декор;колонны;колонны;6757.00
6079;колонна;;270;1811;292;4.30.204;;;;;;;;;;Нет;5995;;;;;;;Фасадный декор;колонны;колонны;6757.00
6080;колонна;;266;1775;264;4.30.304;;;;;;;;;;Нет;6021;;;;;;;Фасадный декор;колонны;колонны;6237.00
6080;колонна;;266;1775;264;4.30.304;;;;;;;;;;Нет;6058;;;;;;;Фасадный декор;колонны;колонны;6237.00
6080;колонна;;266;1775;264;4.30.304;;;;;;;;;;Нет;5996;;;;;;;Фасадный декор;колонны;колонны;6237.00
6081;полуколонна;;397;2687;206;4.10.301;;;;;;;;;;Нет;6015;;;;;;;Фасадный декор;колонны;полуколонны;8505.00
6081;полуколонна;;397;2687;206;4.10.301;;;;;;;;;;Нет;6049;;;;;;;Фасадный декор;колонны;полуколонны;8505.00
6081;полуколонна;;397;2687;206;4.10.301;;;;;;;;;;Нет;5983;;;;;;;Фасадный декор;колонны;полуколонны;8505.00
6082;полуколонна;;430;2731;209;4.10.201;;;;;;;;;;Нет;6014;;;;;;;Фасадный декор;колонны;полуколонны;9135.00
6082;полуколонна;;430;2731;209;4.10.201;;;;;;;;;;Нет;6047;;;;;;;Фасадный декор;колонны;полуколонны;9135.00
6082;полуколонна;;430;2731;209;4.10.201;;;;;;;;;;Нет;5988;;;;;;;Фасадный декор;колонны;полуколонны;9135.00
6083;полуколонна;;430;2735;209;4.10.202;;;;;;;;;;Нет;6014;;;;;;;Фасадный декор;колонны;полуколонны;8610.00
6083;полуколонна;;430;2735;209;4.10.202;;;;;;;;;;Нет;6048;;;;;;;Фасадный декор;колонны;полуколонны;8610.00
6083;полуколонна;;430;2735;209;4.10.202;;;;;;;;;;Нет;5988;;;;;;;Фасадный декор;колонны;полуколонны;8610.00
6084;полуколонна;;440;2660;220;4.10.101;;;;;;;;;;Нет;6013;;;;;;;Фасадный декор;колонны;полуколонны;11288.00
6084;полуколонна;;440;2660;220;4.10.101;;;;;;;;;;Нет;6045;;;;;;;Фасадный декор;колонны;полуколонны;11288.00
6084;полуколонна;;440;2660;220;4.10.101;;;;;;;;;;Нет;5986;;;;;;;Фасадный декор;колонны;полуколонны;11288.00
6085;полуколонна;;440;2663;220;4.10.102;;;;;;;;;;Нет;6013;;;;;;;Фасадный декор;колонны;полуколонны;8138.00
6085;полуколонна;;440;2663;220;4.10.102;;;;;;;;;;Нет;6046;;;;;;;Фасадный декор;колонны;полуколонны;8138.00
6085;полуколонна;;440;2663;220;4.10.102;;;;;;;;;;Нет;5986;;;;;;;Фасадный декор;колонны;полуколонны;8138.00
6086;полуколонна;;394;2042;197;4.10.104;;;;;;;;;;Нет;6022;;;;;;;Фасадный декор;колонны;полуколонны;5424.00
6086;полуколонна;;394;2042;197;4.10.104;;;;;;;;;;Нет;6059;;;;;;;Фасадный декор;колонны;полуколонны;5424.00
6086;полуколонна;;394;2042;197;4.10.104;;;;;;;;;;Нет;5998;;;;;;;Фасадный декор;колонны;полуколонны;5424.00
6086;полуколонна;;394;2042;197;4.10.104;;;;;;;;;;Нет;5965;;;;;;;Фасадный декор;колонны;полуколонны;5424.00
6087;полуколонна;;544;2889;242;4.10.103;;;;;;;;;;Нет;6030;;;;;;;Фасадный декор;колонны;полуколонны;13547.00
6087;полуколонна;;544;2889;242;4.10.103;;;;;;;;;;Нет;6066;;;;;;;Фасадный декор;колонны;полуколонны;13547.00
6087;полуколонна;;544;2889;242;4.10.103;;;;;;;;;;Нет;6067;;;;;;;Фасадный декор;колонны;полуколонны;13547.00
6087;полуколонна;;544;2889;242;4.10.103;;;;;;;;;;Нет;6217;;;;;;;Фасадный декор;колонны;полуколонны;13547.00
6087;полуколонна;;544;2889;242;4.10.103;;;;;;;;;;Нет;6218;;;;;;;Фасадный декор;колонны;полуколонны;13547.00
6087;полуколонна;;544;2889;242;4.10.103;;;;;;;;;;Нет;6011;;;;;;;Фасадный декор;колонны;полуколонны;13547.00
6088;полуколонна;;393;2087;195;4.10.204;;;;;;;;;;Нет;6023;;;;;;;Фасадный декор;колонны;полуколонны;4149.00
6088;полуколонна;;393;2087;195;4.10.204;;;;;;;;;;Нет;6060;;;;;;;Фасадный декор;колонны;полуколонны;4149.00
6088;полуколонна;;393;2087;195;4.10.204;;;;;;;;;;Нет;5999;;;;;;;Фасадный декор;колонны;полуколонны;4149.00
6088;полуколонна;;393;2087;195;4.10.204;;;;;;;;;;Нет;5967;;;;;;;Фасадный декор;колонны;полуколонны;4149.00
6089;полуколонна;;366;2051;180;4.10.305;;;;;;;;;;Нет;6024;;;;;;;Фасадный декор;колонны;полуколонны;3885.00
6089;полуколонна;;366;2051;180;4.10.305;;;;;;;;;;Нет;6061;;;;;;;Фасадный декор;колонны;полуколонны;3885.00
6089;полуколонна;;366;2051;180;4.10.305;;;;;;;;;;Нет;6002;;;;;;;Фасадный декор;колонны;полуколонны;3885.00
6089;полуколонна;;366;2051;180;4.10.305;;;;;;;;;;Нет;5969;;;;;;;Фасадный декор;колонны;полуколонны;3885.00
6090;пилястра;;419;2676;152;4.20.301;;;;;;;;;;Нет;6018;;;;;;;Фасадный декор;пилястры;;7508.00
6090;пилястра;;419;2676;152;4.20.301;;;;;;;;;;Нет;6054;;;;;;;Фасадный декор;пилястры;;7508.00
6090;пилястра;;419;2676;152;4.20.301;;;;;;;;;;Нет;5992;;;;;;;Фасадный декор;пилястры;;7508.00
6091;пилястра;;419;2676;152;4.20.302;;;;;;;;;;Нет;6018;;;;;;;Фасадный декор;пилястры;;6878.00
6091;пилястра;;419;2676;152;4.20.302;;;;;;;;;;Нет;6055;;;;;;;Фасадный декор;пилястры;;6878.00
6091;пилястра;;419;2676;152;4.20.302;;;;;;;;;;Нет;5992;;;;;;;Фасадный декор;пилястры;;6878.00
6092;пилястра;;446;2685;119;4.20.201;;;;;;;;;;Нет;6017;;;;;;;Фасадный декор;пилястры;;6931.00
6092;пилястра;;446;2685;119;4.20.201;;;;;;;;;;Нет;6052;;;;;;;Фасадный декор;пилястры;;6931.00
6092;пилястра;;446;2685;119;4.20.201;;;;;;;;;;Нет;5991;;;;;;;Фасадный декор;пилястры;;6931.00
6093;пилястра;;447;2683;119;4.20.202;;;;;;;;;;Нет;6017;;;;;;;Фасадный декор;пилястры;;6931.00
6093;пилястра;;447;2683;119;4.20.202;;;;;;;;;;Нет;6053;;;;;;;Фасадный декор;пилястры;;6931.00
6093;пилястра;;447;2683;119;4.20.202;;;;;;;;;;Нет;5991;;;;;;;Фасадный декор;пилястры;;6931.00
6094;пилястра;;407;2672;125;4.20.101;;;;;;;;;;Нет;6016;;;;;;;Фасадный декор;пилястры;;7456.00
6094;пилястра;;407;2672;125;4.20.101;;;;;;;;;;Нет;6050;;;;;;;Фасадный декор;пилястры;;7456.00
6094;пилястра;;407;2672;125;4.20.101;;;;;;;;;;Нет;5990;;;;;;;Фасадный декор;пилястры;;7456.00
6095;пилястра;;407;2672;125;4.20.102;;;;;;;;;;Нет;6016;;;;;;;Фасадный декор;пилястры;;6931.00
6095;пилястра;;407;2672;125;4.20.102;;;;;;;;;;Нет;6051;;;;;;;Фасадный декор;пилястры;;6931.00
6095;пилястра;;407;2672;125;4.20.102;;;;;;;;;;Нет;5990;;;;;;;Фасадный декор;пилястры;;6931.00
6096;пилястра;;357;2005;128;4.20.103;;;;;;;;;;Нет;6025;;;;;;;Фасадный декор;пилястры;;4070.00
6096;пилястра;;357;2005;128;4.20.103;;;;;;;;;;Нет;6062;;;;;;;Фасадный декор;пилястры;;4070.00
6096;пилястра;;357;2005;128;4.20.103;;;;;;;;;;Нет;6003;;;;;;;Фасадный декор;пилястры;;4070.00
6096;пилястра;;357;2005;128;4.20.103;;;;;;;;;;Нет;5966;;;;;;;Фасадный декор;пилястры;;4070.00
6097;пилястра;;357;2005;128;4.20.104;;;;;;;;;;Нет;6025;;;;;;;Фасадный декор;пилястры;;4070.00
6097;пилястра;;357;2005;128;4.20.104;;;;;;;;;;Нет;6043;;;;;;;Фасадный декор;пилястры;;4070.00
6097;пилястра;;357;2005;128;4.20.104;;;;;;;;;;Нет;6003;;;;;;;Фасадный декор;пилястры;;4070.00
6097;пилястра;;357;2005;128;4.20.104;;;;;;;;;;Нет;5966;;;;;;;Фасадный декор;пилястры;;4070.00
6098;пилястра;;356;2499;134;4.20.203;;;;;;;;;;Нет;6026;;;;;;;Фасадный декор;пилястры;;4307.00
6098;пилястра;;356;2499;134;4.20.203;;;;;;;;;;Нет;6063;;;;;;;Фасадный декор;пилястры;;4307.00
6098;пилястра;;356;2499;134;4.20.203;;;;;;;;;;Нет;5984;;;;;;;Фасадный декор;пилястры;;4307.00
6098;пилястра;;356;2499;134;4.20.203;;;;;;;;;;Нет;5968;;;;;;;Фасадный декор;пилястры;;4307.00
6099;пилястра;;356;2519;134;4.20.204;;;;;;;;;;Нет;6026;;;;;;;Фасадный декор;пилястры;;4727.00
6099;пилястра;;356;2519;134;4.20.204;;;;;;;;;;Нет;6064;;;;;;;Фасадный декор;пилястры;;4727.00
6099;пилястра;;356;2519;134;4.20.204;;;;;;;;;;Нет;5984;;;;;;;Фасадный декор;пилястры;;4727.00
6099;пилястра;;356;2519;134;4.20.204;;;;;;;;;;Нет;5968;;;;;;;Фасадный декор;пилястры;;4727.00
6100;пилястра;;335;2041;129;4.20.303;;;;;;;;;;Нет;6012;;;;;;;Фасадный декор;пилястры;;3544.00
6100;пилястра;;335;2041;129;4.20.303;;;;;;;;;;Нет;6044;;;;;;;Фасадный декор;пилястры;;3544.00
6100;пилястра;;335;2041;129;4.20.303;;;;;;;;;;Нет;5985;;;;;;;Фасадный декор;пилястры;;3544.00
6100;пилястра;;335;2041;129;4.20.303;;;;;;;;;;Нет;5970;;;;;;;Фасадный декор;пилястры;;3544.00
6101;пилястра;;335;2040;129;4.20.304;;;;;;;;;;Нет;6012;;;;;;;Фасадный декор;пилястры;;3229.00
6101;пилястра;;335;2040;129;4.20.304;;;;;;;;;;Нет;6065;;;;;;;Фасадный декор;пилястры;;3229.00
6101;пилястра;;335;2040;129;4.20.304;;;;;;;;;;Нет;5985;;;;;;;Фасадный декор;пилястры;;3229.00
6101;пилястра;;335;2040;129;4.20.304;;;;;;;;;;Нет;5970;;;;;;;Фасадный декор;пилястры;;3229.00
6102;пилястра;;335;2041;129;4.20.305;;;;;;;;;;Нет;6012;;;;;;;Фасадный декор;пилястры;;3544.00
6102;пилястра;;335;2041;129;4.20.305;;;;;;;;;;Нет;6044;;;;;;;Фасадный декор;пилястры;;3544.00
6102;пилястра;;335;2041;129;4.20.305;;;;;;;;;;Нет;6004;;;;;;;Фасадный декор;пилястры;;3544.00
6102;пилястра;;335;2041;129;4.20.305;;;;;;;;;;Нет;5970;;;;;;;Фасадный декор;пилястры;;3544.00
6103;пилястра;;335;2040;129;4.20.306;;;;;;;;;;Нет;6012;;;;;;;Фасадный декор;пилястры;;3229.00
6103;пилястра;;335;2040;129;4.20.306;;;;;;;;;;Нет;6065;;;;;;;Фасадный декор;пилястры;;3229.00
6103;пилястра;;335;2040;129;4.20.306;;;;;;;;;;Нет;6004;;;;;;;Фасадный декор;пилястры;;3229.00
6103;пилястра;;335;2040;129;4.20.306;;;;;;;;;;Нет;5970;;;;;;;Фасадный декор;пилястры;;3229.00
6104;клей монтажный 290 мл;;;;;k-em290;;;;;;;;;;Нет;;ЧХ002025782;;;;Монтажный клей 290 мл.;;Интерьерный декор;клей;;363.00
6105;клей универсальный 290 мл;;;;;k-eu290;;;;;;;;;;Нет;;ЧХ002025783;;;;Универсальный клей 290 мл.;;Интерьерный декор;клей;;550.00
6106;клей стыковочный 80 мл;;;;;k-es80;;;;;;;;;;Нет;;ЧХ002025784;;;;Стыковочный клей 80 мл.;;Интерьерный декор;клей;;363.00
6107;клей стыковочный 290 мл;;;;;k-es290;;;;;;;;;;Нет;;ЧХ002025785;;;;Стыковочный клей 290 мл.;;Интерьерный декор;клей;;715.00
6108;карниз;2000;;;;1.50.101;69;68;;;;;;;;Нет;;ВР001024048;;4;93;;;Интерьерный декор;карнизы;;710.00
6109;карниз FLEX;2000;;;;1.50.101;69;68;2000;1500;;;;;;Да;;ВР002028661;;4;93;;;Интерьерный декор;гибкие карнизы;;1419.00
6110;карниз FLEX;2000;;;;1.50.199;72;73;2000;1000;;;;;;Да;;ВР002025288;;;;;;Интерьерный декор;гибкие карнизы;;1523.00
6111;карниз;2000;;;;1.50.199;72;73;;;;;;;;Нет;;;;4;72.5;;;Интерьерный декор;карнизы;;762.00
6112;молдинг;2000;;;;1.51.353;;26;;;;;;;;Нет;;;;;;;16;Интерьерный декор;молдинги;;460.00
6113;молдинг FLEX;2000;;;;1.51.353;;26;550;550;1500;;;;;Да;;ВР002025431;;;;;16;Интерьерный декор;гибкие молдинги;;919.00
6114;молдинг;2000;;;;1.51.356;;48;;;;;;;;Нет;;;;;;;9;Интерьерный декор;молдинги;;579.00
6115;молдинг FLEX;2000;;;;1.51.356;;48;550;550;2000;;;;;Да;;ВР002025480;;;;;9;Интерьерный декор;гибкие молдинги;;1158.00
6135;откос;2000;12;400;;4.88.001;;;;;;;;;;Нет;;;;;;;;Фасадный декор;оконные обрамления;откосы;1838.00
6136;база;;96;248;;1.54.010;;;;;;;;;;Нет;;ВР000001172;;7;28;;30;Интерьерный декор;обрамление дверей;;568.00
6168;элемент камина;;1295;238;195;1.64.004;;;;;;;;;;Нет;;ВР002025747;;7;97.4;;;Интерьерный декор;элементы камина;;7769.00
6169;элемент камина;;170;859;152;1.64.005;;;;;;;;;;Нет;;ВР002025748;;7;40;;;Интерьерный декор;элементы камина;;3940.00
6170;элементы декоративного камина;;1295;1097;195;1.64.100;;;;;;;;;;Нет;6168;;;;;элементы декоративного камина;;Интерьерный декор;элементы декоративного камина;;12930.00
6170;элементы декоративного камина;;1295;1097;195;1.64.100;;;;;;;;;;Нет;6169;;;;;элементы декоративного камина;;Интерьерный декор;элементы декоративного камина;;12930.00
6170;элементы декоративного камина;;1295;1097;195;1.64.100;;;;;;;;;;Нет;6171;;;;;элементы декоративного камина;;Интерьерный декор;элементы декоративного камина;;12930.00
6171;элемент камина;;170;859;152;1.64.005;;;;;;;;;;Нет;;ВР002025748;;7;40;;;Интерьерный декор;элементы камина;;3940.00
6172;карниз;2000;;;;1.50.108;114;120;;;;;;;;Нет;;ВР001023155;;4;93;;;Интерьерный декор;карнизы;;1373.00
6173;карниз;2000;;;;1.50.161;82;91;;;;;;;;Нет;;ВР002025141;;4;93;;;Интерьерный декор;карнизы;;762.00
6174;карниз;2000;;;;1.50.179;77;81;;;;;;;;Нет;;ВР002025139;;4;93;;;Интерьерный декор;карнизы;;721.00
6175;карниз;2000;;;;1.50.189;72;69;;;;;;;;Нет;;ВР001023817;;4;93;;;Интерьерный декор;карнизы;;762.00
6176;карниз;2000;;;;1.50.207;54;53;;;;;;;;Нет;;ВР002025475;;4;93;;;Интерьерный декор;карнизы;;746.00
6177;карниз;2000;;;;1.50.274;57;86;;;;;;;;Нет;;ВР002025532;;4;93;;;Интерьерный декор;карнизы;;762.00
6178;карниз;2000;;;;1.50.275;74;106;;;;;;;;Нет;;ВР002025578;;4;93;;;Интерьерный декор;карнизы;;1392.00
6179;молдинг;2000;;;;1.51.346;;34;;;;;;;;Нет;;ВР002025133;;4;93;;16;Интерьерный декор;молдинги;;495.00
6180;розетка;;;;;1.56.040;;;;;;;;;707;Нет;;ВР002025329;;;17;;46;Интерьерный декор;розетки;;2416.00
6181;розетка;;;;;1.56.041;;;;;;;;;544;Нет;;ВР002025487;;;15;;48;Интерьерный декор;розетки;;1678.00
6182;кронштейн;;185;185;102;1.19.007;;;;;;;;;;Нет;;ВР002025530;;;25;;;Интерьерный декор;кронштейны;;927.00
6183;кронштейн;;165;225;85;1.19.008;;;;;;;;;;Нет;;ВР002025531;;;25;;;Интерьерный декор;кронштейны;;927.00
6184;капитель;;151;98;46;1.21.008;;;;;;;;;;Нет;;ВР002025694;;7;33;;;Интерьерный декор;составные элементы;;952.00
6185;ствол;;96;2000;17;1.22.050;;;;;;;;;;Нет;;ВР002025695;;7;97.4;;;Интерьерный декор;составные элементы;;1404.00
6186;база;;117;255;25;1.23.600;;;;;;;;;;Нет;;ВР002025696;;7;28;;;Интерьерный декор;составные элементы;;998.00
6187;пилястра;;117;2353;46;1.20.103;;;;;;;;;;Нет;6184;;;;;;;Интерьерный декор;пилястры;;2770.00
6187;пилястра;;117;2353;46;1.20.103;;;;;;;;;;Нет;6185;;;;;;;Интерьерный декор;пилястры;;2770.00
6187;пилястра;;117;2353;46;1.20.103;;;;;;;;;;Нет;6186;;;;;;;Интерьерный декор;пилястры;;2770.00
6188;карниз;2000;200;200;;4.91.001;;;;;;;;;;Нет;;ВР002027812;;;;;;Фасадный декор;антаблементы;карнизы;5000.00
6189;карниз;2000;200;300;;4.91.004;;;;;;;;;;Нет;;ВР002027810;;;;;;Фасадный декор;антаблементы;карнизы;6500.00
6194;карниз FLEX;2000;;;;1.50.208;72;70;2500;2000;;;;;;Да;;ВР002025427;;;;;;Интерьерный декор;гибкие карнизы;;1522.00
6195;карниз FLEX;2000;;;;1.50.204;36;40;2000;1500;;;;;;Да;;ВР002025429;;;;;;Интерьерный декор;гибкие карнизы;;1371.00
6196;карниз FLEX;2000;;;;1.50.189;72;69;2500;1500;;;;;;Да;;ВР001023818;;;;;;Интерьерный декор;гибкие карнизы;;1522.00
6198;замковый камень;;254;205;;4.85.004;;;;;;;;;;Нет;;ВР002027803;;5.1;12;;;Фасадный декор;оконные обрамления;замковые камни;660.00
6199;замковый камень;;254;305;;4.85.005;;;;;;;;;;Нет;;ВР002027804;;5.1;12;;;Фасадный декор;оконные обрамления;замковые камни;900.00
6200;карниз;2000;250;350;;4.91.002;;;;;;;;;;Нет;;ВР002027811;;5.3;116.6;;;Фасадный декор;антаблементы;карнизы;7500.00
6201;наличник;2000;121;;35;4.84.005;;;;;;;;;;Нет;;ВР002027802;;5.3;116.6;;;Фасадный декор;оконные обрамления;наличники;1100.00
6202;кронштейн-пьедестал;;157;101;46;4.83.003;;;;;;;;;;Нет;;ВР001022064;;2.5;;;;Фасадный декор;оконные обрамления;кронштейны-пьедесталы;315.00
6206;молдинг;2000;;;;1.51.359;;36;;;;;;;;Нет;;ВР002025485;;4;93;;10;Интерьерный декор;молдинги;;579.00
6207;карниз FLEX;2000;;;;1.50.161;82;91;2500;1500;;;;;;Да;;ВР002028662;;4;93;;;Интерьерный декор;гибкие карнизы;;1523.00
6208;молдинг FLEX;2000;;;;1.51.359;;36;550;550;550;;;;;Да;;ВР002028614;;4;93;;10;Интерьерный декор;гибкие молдинги;;1158.00
6211;наличник;2000;101;;49;4.84.004;;;;;;;;;;Нет;;ВР002027806;;5.1;102.8;;;Фасадный декор;оконные обрамления;наличники;1430.00
6212;наличник;2000;202;;60;4.84.006;;;;;;;;;;Нет;;ВР002027805;;5.1;102.8;;;Фасадный декор;оконные обрамления;наличники;2200.00
6213;карниз;2000;130;250;;4.91.003;;;;;;;;;;Нет;;ВР002027809;;5.3;116.6;;;Фасадный декор;антаблементы;карнизы;4620.00
6214;карниз;2000;165;201;;4.91.005;;;;;;;;;;Нет;;ВР002027808;;5.3;116.6;;;Фасадный декор;антаблементы;карнизы;4950.00
6215;фриз;2000;51;131;;4.33.302;;;;;;;;;;Нет;;ВР001005116;;;30;;;Фасадный декор;антаблементы;фризы;1575.00
6216;кронштейн-пьедестал;;174;116;48;4.83.002;;;;;;;;;;Нет;;ВР001022063;;;20;;;Фасадный декор;оконные обрамления;кронштейны-пьедесталы;378.00
6217;фрагмент ствола;;362;700;180;4.16.002;;;;;;;;;;Нет;;ВР002025404;;;;;;Фасадный декор;составные элементы;;2363.00
6218;фрагмент ствола;;362;700;180;4.16.002;;;;;;;;;;Нет;;ВР002025404;;;;;;Фасадный декор;составные элементы;;2363.00
6313;молдинг FLEX;2000;;;;1.51.346;;34;550;550;;;;;;Да;;ВР002028722;;4;93;;16;Интерьерный декор;гибкие молдинги;;990.00
6355;угловой элемент;;110;110;;1.52.322;;;;;;;;;;Нет;;ВР002028171;;4;18,1;;12;Интерьерный декор;угловые элементы;;416.00
6356;угловой элемент;;250;250;;1.52.348;;;;;;;;;;Нет;;ВР002027948;;4;24;;25;Интерьерный декор;угловые элементы;;440.00
6357;угловой элемент;;200;200;;1.52.286;;;;;;;;;;Нет;;ВР002028179;;4;24;;12;Интерьерный декор;угловые элементы;;434.00
6358;угловой элемент;;300;300;;1.52.287;;;;;;;;;;Нет;;ВР002028178;;4;18;;20;Интерьерный декор;угловые элементы;;461.00
6359;карниз FLEX;2000;;;;1.50.108;114;120;3000;2500;;;;;;Да;;ВР002028325;;4;93;;;Интерьерный декор;гибкие карнизы;;2745.00
6360;карниз;2000;;;;1.50.213;55;55;;;;;;;;Нет;;ВР002027949;;4;93;;;Интерьерный декор;карнизы;;709.00
6361;карниз FLEX;2000;;;;1.50.213;55;55;;;;;;;;Да;;ВР002028707;;4;93;;;Интерьерный декор;гибкие карнизы;;1417.00
6362;карниз;2000;;;;1.50.279;81;103;;;;;;;;Нет;;ВР002028174;;4;93;;;Интерьерный декор;карнизы;;1456.00
6363;карниз;2000;;;;1.50.276;100;60;;;;;;;;Нет;;ВР002027955;;4;93;;;Интерьерный декор;карнизы;;746.00
6364;карниз FLEX;2000;;;;1.50.276;100;60;3000;2500;;;;;;Да;;ЧХ002026920;;4;93;;;Интерьерный декор;гибкие карнизы;;1492.00
6365;карниз;2000;;;;1.50.278;69;82;;;;;;;;Нет;;ВР002028172;;4;93;;;Интерьерный декор;карнизы;;786.00
6366;карниз FLEX;2000;;;;1.50.278;69;82;3500;2500;;;;;;Да;;ЧХ002026921;;4;93;;;Интерьерный декор;гибкие карнизы;;1571.00
