IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP144;IP_PROP143;IP_PROP145;IP_PROP146;IP_PROP147;IP_PROP148;IP_PROP149;IP_PROP150;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP157;IP_PROP159;IP_PROP160;IP_PROP162;IP_PROP163;IP_PROP164;IP_PROP167;IC_GROUP0;IC_GROUP1;IC_GROUP2;CV_PRICE_1
5336;наличник;1.54.004;2080;;;;;;25;;;238;;;;;Нет;;ВР000003312;;4;36;;Интерьерный декор;обрамление дверей;;1135.00
5337;элемент;1.54.008;;;;;;;15;;153;115;;;;;Нет;;ВР000003308;;;11;;Интерьерный декор;обрамление дверей;;190.00
5338;элемент;1.54.006;;;;;;;27;;233;133;;;;;Нет;;ВР000004031;;;11;;Интерьерный декор;обрамление дверей;;231.00
5339;элемент;1.54.005;;;;;;;15;;330;139;;;;;Нет;;ВР000003307;;;11;;Интерьерный декор;обрамление дверей;;223.00
5340;элемент;1.54.007;;;;;;;15;;156;117;;;;;Нет;;ВР000004048;;;11;;Интерьерный декор;обрамление дверей;;182.00
5341;элемент;1.54.012;;;;;;;10;;730;117;;;;;Нет;;ВР000002570;;;11;;Интерьерный декор;обрамление дверей;;464.00
5342;элемент;1.54.011;;;;;;;10;;435;115;;;;;Нет;;ВР000004207;;;11;;Интерьерный декор;обрамление дверей;;458.00
5343;ствол;1.12.011;;;;;;;;;;;;;;;Нет;;;;;;;Интерьерный декор;составные элементы;;9103.00
5344;пилястра;1.20.301;;;;;;;;;232;2700;69;;;;Нет;5258;;;;;;Интерьерный декор;пилястры;;3053.00
5344;пилястра;1.20.301;;;;;;;;;232;2700;69;;;;Нет;5285;;;;;;Интерьерный декор;пилястры;;3053.00
5344;пилястра;1.20.301;;;;;;;;;232;2700;69;;;;Нет;5313;;;;;;Интерьерный декор;пилястры;;3053.00
5345;пилястра;1.20.302;;;;;;;;;542;2718;112;;;;Нет;5259;;;;;;Интерьерный декор;пилястры;;4416.00
5345;пилястра;1.20.302;;;;;;;;;542;2718;112;;;;Нет;5286;;;;;;Интерьерный декор;пилястры;;4416.00
5345;пилястра;1.20.302;;;;;;;;;542;2718;112;;;;Нет;5314;;;;;;Интерьерный декор;пилястры;;4416.00
5346;пилястра;1.20.303;;;;;;;;;542;3018;112;;;;Нет;5259;;;;;;Интерьерный декор;пилястры;;4700.00
5346;пилястра;1.20.303;;;;;;;;;542;3018;112;;;;Нет;5288;;;;;;Интерьерный декор;пилястры;;4700.00
5346;пилястра;1.20.303;;;;;;;;;542;3018;112;;;;Нет;5314;;;;;;Интерьерный декор;пилястры;;4700.00
5347;пилястра;1.20.201;;;;;;;;;542;2552;85;;;;Нет;5262;;;;;;Интерьерный декор;пилястры;;4347.00
5347;пилястра;1.20.201;;;;;;;;;542;2552;85;;;;Нет;5286;;;;;;Интерьерный декор;пилястры;;4347.00
5347;пилястра;1.20.201;;;;;;;;;542;2552;85;;;;Нет;5314;;;;;;Интерьерный декор;пилястры;;4347.00
5348;пилястра;1.20.202;;;;;;;;;542;2852;85;;;;Нет;5262;;;;;;Интерьерный декор;пилястры;;4631.00
5348;пилястра;1.20.202;;;;;;;;;542;2852;85;;;;Нет;5288;;;;;;Интерьерный декор;пилястры;;4631.00
5348;пилястра;1.20.202;;;;;;;;;542;2852;85;;;;Нет;5314;;;;;;Интерьерный декор;пилястры;;4631.00
5349;пилястра;1.20.101;;;;;;;;;403;3088;75;;;;Нет;5260;;;;;;Интерьерный декор;пилястры;;4058.00
5349;пилястра;1.20.101;;;;;;;;;403;3088;75;;;;Нет;5289;;;;;;Интерьерный декор;пилястры;;4058.00
5349;пилястра;1.20.101;;;;;;;;;403;3088;75;;;;Нет;5316;;;;;;Интерьерный декор;пилястры;;4058.00
5350;пилястра;1.20.102;;;;;;;;;611;480;80;;;;Нет;5261;;;;;;Интерьерный декор;пилястры;;2925.00
5350;пилястра;1.20.102;;;;;;;;;611;480;80;;;;Нет;5031;;;;;;Интерьерный декор;пилястры;;2925.00
5350;пилястра;1.20.102;;;;;;;;;611;480;80;;;;Нет;5317;;;;;;Интерьерный декор;пилястры;;2925.00
5351;пилястра;1.20.001;;;;;;;;;345;2983;96;;;;Нет;5263;;;;;;Интерьерный декор;пилястры;;3534.00
5351;пилястра;1.20.001;;;;;;;;;345;2983;96;;;;Нет;5287;;;;;;Интерьерный декор;пилястры;;3534.00
5351;пилястра;1.20.001;;;;;;;;;345;2983;96;;;;Нет;5315;;;;;;Интерьерный декор;пилястры;;3534.00
5352;пилястра;1.20.002;;;;;;;;;355;2983;95;;;;Нет;5257;;;;;;Интерьерный декор;пилястры;;3523.00
5352;пилястра;1.20.002;;;;;;;;;355;2983;95;;;;Нет;5287;;;;;;Интерьерный декор;пилястры;;3523.00
5352;пилястра;1.20.002;;;;;;;;;355;2983;95;;;;Нет;5315;;;;;;Интерьерный декор;пилястры;;3523.00
5353;полуколонна;1.10.301;;;;;;;;;300;2702;150;;;;Нет;5256;;;;;;Интерьерный декор;полуколонны;;7319.00
5353;полуколонна;1.10.301;;;;;;;;;300;2702;150;;;;Нет;5274;;;;;;Интерьерный декор;полуколонны;;7319.00
5353;полуколонна;1.10.301;;;;;;;;;300;2702;150;;;;Нет;5304;;;;;;Интерьерный декор;полуколонны;;7319.00
5353;полуколонна;1.10.301;;;;;;;;;300;2702;150;;;;Нет;5323;;;;;;Интерьерный декор;полуколонны;;7319.00
5354;полуколонна;1.10.302;;;;;;;;;224;2699;115;;;;Нет;5256;;;;;;Интерьерный декор;полуколонны;;5932.00
5354;полуколонна;1.10.302;;;;;;;;;224;2699;115;;;;Нет;5275;;;;;;Интерьерный декор;полуколонны;;5932.00
5354;полуколонна;1.10.302;;;;;;;;;224;2699;115;;;;Нет;5304;;;;;;Интерьерный декор;полуколонны;;5932.00
5355;полуколонна;1.10.303;;;;;;;;;455;3372;227;;;;Нет;5254;;;;;;Интерьерный декор;полуколонны;;11443.00
5355;полуколонна;1.10.303;;;;;;;;;455;3372;227;;;;Нет;5276;;;;;;Интерьерный декор;полуколонны;;11443.00
5355;полуколонна;1.10.303;;;;;;;;;455;3372;227;;;;Нет;5305;;;;;;Интерьерный декор;полуколонны;;11443.00
5356;полуколонна;1.10.304;;;;;;;;;422;2842;215;;;;Нет;5254;;;;;;Интерьерный декор;полуколонны;;9349.00
5356;полуколонна;1.10.304;;;;;;;;;422;2842;215;;;;Нет;5276;;;;;;Интерьерный декор;полуколонны;;9349.00
5356;полуколонна;1.10.304;;;;;;;;;422;2842;215;;;;Нет;5306;;;;;;Интерьерный декор;полуколонны;;9349.00
5357;полуколонна;1.10.201;;;;;;;;;234;2087;107;;;;Нет;5255;;;;;;Интерьерный декор;полуколонны;;6918.00
5357;полуколонна;1.10.201;;;;;;;;;234;2087;107;;;;Нет;5277;;;;;;Интерьерный декор;полуколонны;;6918.00
5357;полуколонна;1.10.201;;;;;;;;;234;2087;107;;;;Нет;5308;;;;;;Интерьерный декор;полуколонны;;6918.00
5357;полуколонна;1.10.201;;;;;;;;;234;2087;107;;;;Нет;5322;;;;;;Интерьерный декор;полуколонны;;6918.00
5358;полуколонна;1.10.202;;;;;;;;;234;2737;107;;;;Нет;5255;;;;;;Интерьерный декор;полуколонны;;5648.00
5358;полуколонна;1.10.202;;;;;;;;;234;2737;107;;;;Нет;5280;;;;;;Интерьерный декор;полуколонны;;5648.00
5358;полуколонна;1.10.202;;;;;;;;;234;2737;107;;;;Нет;5308;;;;;;Интерьерный декор;полуколонны;;5648.00
5359;полуколонна;1.10.203;;;;;;;;;280;3026;138;;;;Нет;5252;;;;;;Интерьерный декор;полуколонны;;7458.00
5359;полуколонна;1.10.203;;;;;;;;;280;3026;138;;;;Нет;5278;;;;;;Интерьерный декор;полуколонны;;7458.00
5359;полуколонна;1.10.203;;;;;;;;;280;3026;138;;;;Нет;5309;;;;;;Интерьерный декор;полуколонны;;7458.00
5359;полуколонна;1.10.203;;;;;;;;;280;3026;138;;;;Нет;5310;;;;;;Интерьерный декор;полуколонны;;7458.00
5360;полуколонна;1.10.204;;;;;;;;;280;2330;137;;;;Нет;5252;;;;;;Интерьерный декор;полуколонны;;5423.00
5360;полуколонна;1.10.204;;;;;;;;;280;2330;137;;;;Нет;5278;;;;;;Интерьерный декор;полуколонны;;5423.00
5360;полуколонна;1.10.204;;;;;;;;;280;2330;137;;;;Нет;5309;;;;;;Интерьерный декор;полуколонны;;5423.00
5361;полуколонна;1.10.205;;;;;;;;;392;3168;194;;;;Нет;5249;;;;;;Интерьерный декор;полуколонны;;8912.00
5361;полуколонна;1.10.205;;;;;;;;;392;3168;194;;;;Нет;5293;;;;;;Интерьерный декор;полуколонны;;8912.00
5361;полуколонна;1.10.205;;;;;;;;;392;3168;194;;;;Нет;5281;;;;;;Интерьерный декор;полуколонны;;8912.00
5361;полуколонна;1.10.205;;;;;;;;;392;3168;194;;;;Нет;5307;;;;;;Интерьерный декор;полуколонны;;8912.00
5362;полуколонна;1.10.206;;;;;;;;;392;2850;194;;;;Нет;5249;;;;;;Интерьерный декор;полуколонны;;7331.00
5362;полуколонна;1.10.206;;;;;;;;;392;2850;194;;;;Нет;5293;;;;;;Интерьерный декор;полуколонны;;7331.00
5362;полуколонна;1.10.206;;;;;;;;;392;2850;194;;;;Нет;5281;;;;;;Интерьерный декор;полуколонны;;7331.00
5362;полуколонна;1.10.206;;;;;;;;;392;2850;194;;;;Нет;5312;;;;;;Интерьерный декор;полуколонны;;7331.00
5363;полуколонна;1.10.207;;;;;;;;;392;868;194;;;;Нет;5249;;;;;;Интерьерный декор;полуколонны;;8948.00
5363;полуколонна;1.10.207;;;;;;;;;392;868;194;;;;Нет;5282;;;;;;Интерьерный декор;полуколонны;;8948.00
5363;полуколонна;1.10.207;;;;;;;;;392;868;194;;;;Нет;5307;;;;;;Интерьерный декор;полуколонны;;8948.00
5364;полуколонна;1.10.208;;;;;;;;;392;550;194;;;;Нет;5249;;;;;;Интерьерный декор;полуколонны;;7367.00
5364;полуколонна;1.10.208;;;;;;;;;392;550;194;;;;Нет;5282;;;;;;Интерьерный декор;полуколонны;;7367.00
5364;полуколонна;1.10.208;;;;;;;;;392;550;194;;;;Нет;5312;;;;;;Интерьерный декор;полуколонны;;7367.00
5365;полуколонна;1.10.209;;;;;;;;;438;3172;193;;;;Нет;5250;;;;;;Интерьерный декор;полуколонны;;8948.00
5365;полуколонна;1.10.209;;;;;;;;;438;3172;193;;;;Нет;5295;;;;;;Интерьерный декор;полуколонны;;8948.00
5365;полуколонна;1.10.209;;;;;;;;;438;3172;193;;;;Нет;5281;;;;;;Интерьерный декор;полуколонны;;8948.00
5365;полуколонна;1.10.209;;;;;;;;;438;3172;193;;;;Нет;5307;;;;;;Интерьерный декор;полуколонны;;8948.00
5366;полуколонна;1.10.210;;;;;;;;;438;2854;180;;;;Нет;5250;;;;;;Интерьерный декор;полуколонны;;7367.00
5366;полуколонна;1.10.210;;;;;;;;;438;2854;180;;;;Нет;5295;;;;;;Интерьерный декор;полуколонны;;7367.00
5366;полуколонна;1.10.210;;;;;;;;;438;2854;180;;;;Нет;5281;;;;;;Интерьерный декор;полуколонны;;7367.00
5366;полуколонна;1.10.210;;;;;;;;;438;2854;180;;;;Нет;5312;;;;;;Интерьерный декор;полуколонны;;7367.00
5367;полуколонна;1.10.211;;;;;;;;;438;872;193;;;;Нет;5250;;;;;;Интерьерный декор;полуколонны;;8948.00
5367;полуколонна;1.10.211;;;;;;;;;438;872;193;;;;Нет;5282;;;;;;Интерьерный декор;полуколонны;;8948.00
5367;полуколонна;1.10.211;;;;;;;;;438;872;193;;;;Нет;5307;;;;;;Интерьерный декор;полуколонны;;8948.00
5368;полуколонна;1.10.212;;;;;;;;;438;554;180;;;;Нет;5250;;;;;;Интерьерный декор;полуколонны;;7367.00
5368;полуколонна;1.10.212;;;;;;;;;438;554;180;;;;Нет;5282;;;;;;Интерьерный декор;полуколонны;;7367.00
5368;полуколонна;1.10.212;;;;;;;;;438;554;180;;;;Нет;5312;;;;;;Интерьерный декор;полуколонны;;7367.00
5369;полуколонна;1.10.213;;;;;;;;;392;3168;194;;;;Нет;5249;;;;;;Интерьерный декор;полуколонны;;8912.00
5369;полуколонна;1.10.213;;;;;;;;;392;3168;194;;;;Нет;5294;;;;;;Интерьерный декор;полуколонны;;8912.00
5369;полуколонна;1.10.213;;;;;;;;;392;3168;194;;;;Нет;5283;;;;;;Интерьерный декор;полуколонны;;8912.00
5369;полуколонна;1.10.213;;;;;;;;;392;3168;194;;;;Нет;5307;;;;;;Интерьерный декор;полуколонны;;8912.00
5370;полуколонна;1.10.214;;;;;;;;;392;2850;194;;;;Нет;5249;;;;;;Интерьерный декор;полуколонны;;7331.00
5370;полуколонна;1.10.214;;;;;;;;;392;2850;194;;;;Нет;5294;;;;;;Интерьерный декор;полуколонны;;7331.00
5370;полуколонна;1.10.214;;;;;;;;;392;2850;194;;;;Нет;5283;;;;;;Интерьерный декор;полуколонны;;7331.00
5370;полуколонна;1.10.214;;;;;;;;;392;2850;194;;;;Нет;5312;;;;;;Интерьерный декор;полуколонны;;7331.00
5371;полуколонна;1.10.101;;;;;;;;;317;2705;159;;;;Нет;5253;;;;;;Интерьерный декор;полуколонны;;7020.00
5371;полуколонна;1.10.101;;;;;;;;;317;2705;159;;;;Нет;5279;;;;;;Интерьерный декор;полуколонны;;7020.00
5371;полуколонна;1.10.101;;;;;;;;;317;2705;159;;;;Нет;5311;;;;;;Интерьерный декор;полуколонны;;7020.00
5371;полуколонна;1.10.101;;;;;;;;;317;2705;159;;;;Нет;5321;;;;;;Интерьерный декор;полуколонны;;7020.00
5372;полуколонна;1.10.102;;;;;;;;;226;2702;113;;;;Нет;5253;;;;;;Интерьерный декор;полуколонны;;5633.00
5372;полуколонна;1.10.102;;;;;;;;;226;2702;113;;;;Нет;5284;;;;;;Интерьерный декор;полуколонны;;5633.00
5372;полуколонна;1.10.102;;;;;;;;;226;2702;113;;;;Нет;5311;;;;;;Интерьерный декор;полуколонны;;5633.00
5373;полуколонна;1.10.103;;;;;;;;;277;3066;138;;;;Нет;5251;;;;;;Интерьерный декор;полуколонны;;6531.00
5373;полуколонна;1.10.103;;;;;;;;;277;3066;138;;;;Нет;5278;;;;;;Интерьерный декор;полуколонны;;6531.00
5373;полуколонна;1.10.103;;;;;;;;;277;3066;138;;;;Нет;5309;;;;;;Интерьерный декор;полуколонны;;6531.00
5373;полуколонна;1.10.103;;;;;;;;;277;3066;138;;;;Нет;5310;;;;;;Интерьерный декор;полуколонны;;6531.00
5374;полуколонна;1.10.104;;;;;;;;;271;2370;135;;;;Нет;5251;;;;;;Интерьерный декор;полуколонны;;4496.00
5374;полуколонна;1.10.104;;;;;;;;;271;2370;135;;;;Нет;5278;;;;;;Интерьерный декор;полуколонны;;4496.00
5374;полуколонна;1.10.104;;;;;;;;;271;2370;135;;;;Нет;5309;;;;;;Интерьерный декор;полуколонны;;4496.00
5375;полуколонна;1.10.105;;;;;;;;;391;3268;193;;;;Нет;5248;;;;;;Интерьерный декор;полуколонны;;8235.00
5375;полуколонна;1.10.105;;;;;;;;;391;3268;193;;;;Нет;5283;;;;;;Интерьерный декор;полуколонны;;8235.00
5375;полуколонна;1.10.105;;;;;;;;;391;3268;193;;;;Нет;5307;;;;;;Интерьерный декор;полуколонны;;8235.00
5376;полуколонна;1.10.106;;;;;;;;;354;2950;177;;;;Нет;5248;;;;;;Интерьерный декор;полуколонны;;6654.00
5376;полуколонна;1.10.106;;;;;;;;;354;2950;177;;;;Нет;5283;;;;;;Интерьерный декор;полуколонны;;6654.00
5376;полуколонна;1.10.106;;;;;;;;;354;2950;177;;;;Нет;5312;;;;;;Интерьерный декор;полуколонны;;6654.00
5377;колонна;1.30.301;;;;;;;;;225;2043;232;;;;Нет;5240;;;;;;Интерьерный декор;колонны;;14635.00
5377;колонна;1.30.301;;;;;;;;;225;2043;232;;;;Нет;5270;;;;;;Интерьерный декор;колонны;;14635.00
5377;колонна;1.30.301;;;;;;;;;225;2043;232;;;;Нет;5296;;;;;;Интерьерный декор;колонны;;14635.00
5377;колонна;1.30.301;;;;;;;;;225;2043;232;;;;Нет;5320;;;;;;Интерьерный декор;колонны;;14635.00
5378;колонна;1.30.302;;;;;;;;;225;2698;232;;;;Нет;5240;;;;;;Интерьерный декор;колонны;;11861.00
5378;колонна;1.30.302;;;;;;;;;225;2698;232;;;;Нет;5271;;;;;;Интерьерный декор;колонны;;11861.00
5378;колонна;1.30.302;;;;;;;;;225;2698;232;;;;Нет;5296;;;;;;Интерьерный декор;колонны;;11861.00
5379;колонна;1.30.303;;;;;;;;;453;3371;455;;;;Нет;5239;;;;;;Интерьерный декор;колонны;;25442.00
5379;колонна;1.30.303;;;;;;;;;453;3371;455;;;;Нет;5266;;;;;;Интерьерный декор;колонны;;25442.00
5379;колонна;1.30.303;;;;;;;;;453;3371;455;;;;Нет;5297;;;;;;Интерьерный декор;колонны;;25442.00
5380;колонна;1.30.304;;;;;;;;;428;2841;429;;;;Нет;5239;;;;;;Интерьерный декор;колонны;;20908.00
5380;колонна;1.30.304;;;;;;;;;428;2841;429;;;;Нет;5266;;;;;;Интерьерный декор;колонны;;20908.00
5380;колонна;1.30.304;;;;;;;;;428;2841;429;;;;Нет;5298;;;;;;Интерьерный декор;колонны;;20908.00
5381;колонна;1.30.201;;;;;;;;;234;2082;213;;;;Нет;5247;;;;;;Интерьерный декор;колонны;;14070.00
5381;колонна;1.30.201;;;;;;;;;234;2082;213;;;;Нет;5272;;;;;;Интерьерный декор;колонны;;14070.00
5381;колонна;1.30.201;;;;;;;;;234;2082;213;;;;Нет;5299;;;;;;Интерьерный декор;колонны;;14070.00
5381;колонна;1.30.201;;;;;;;;;234;2082;213;;;;Нет;5319;;;;;;Интерьерный декор;колонны;;14070.00
5382;колонна;1.30.202;;;;;;;;;234;2734;213;;;;Нет;5247;;;;;;Интерьерный декор;колонны;;11296.00
5382;колонна;1.30.202;;;;;;;;;234;2734;213;;;;Нет;5273;;;;;;Интерьерный декор;колонны;;11296.00
5382;колонна;1.30.202;;;;;;;;;234;2734;213;;;;Нет;5299;;;;;;Интерьерный декор;колонны;;11296.00
5383;колонна;1.30.204;;;;;;;;;276;2176;280;;;;Нет;5245;;;;;;Интерьерный декор;колонны;;12131.00
5383;колонна;1.30.204;;;;;;;;;276;2176;280;;;;Нет;5267;;;;;;Интерьерный декор;колонны;;12131.00
5383;колонна;1.30.204;;;;;;;;;276;2176;280;;;;Нет;5300;;;;;;Интерьерный декор;колонны;;12131.00
5384;колонна;1.30.205;;;;;;;;;393;3160;392;;;;Нет;5241;;;;;;Интерьерный декор;колонны;;19960.00
5384;колонна;1.30.205;;;;;;;;;393;3160;392;;;;Нет;5290;;;;;;Интерьерный декор;колонны;;19960.00
5384;колонна;1.30.205;;;;;;;;;393;3160;392;;;;Нет;5265;;;;;;Интерьерный декор;колонны;;19960.00
5384;колонна;1.30.205;;;;;;;;;393;3160;392;;;;Нет;5301;;;;;;Интерьерный декор;колонны;;19960.00
5385;колонна;1.30.206;;;;;;;;;393;2636;392;;;;Нет;5241;;;;;;Интерьерный декор;колонны;;16799.00
5385;колонна;1.30.206;;;;;;;;;393;2636;392;;;;Нет;5290;;;;;;Интерьерный декор;колонны;;16799.00
5385;колонна;1.30.206;;;;;;;;;393;2636;392;;;;Нет;5265;;;;;;Интерьерный декор;колонны;;16799.00
5385;колонна;1.30.206;;;;;;;;;393;2636;392;;;;Нет;5302;;;;;;Интерьерный декор;колонны;;16799.00
5386;колонна;1.30.207;;;;;;;;;393;864;392;;;;Нет;5241;;;;;;Интерьерный декор;колонны;;10976.00
5386;колонна;1.30.207;;;;;;;;;393;864;392;;;;Нет;5343;;;;;;Интерьерный декор;колонны;;10976.00
5386;колонна;1.30.207;;;;;;;;;393;864;392;;;;Нет;5301;;;;;;Интерьерный декор;колонны;;10976.00
5387;колонна;1.30.208;;;;;;;;;393;340;392;;;;Нет;5241;;;;;;Интерьерный декор;колонны;;7815.00
5387;колонна;1.30.208;;;;;;;;;393;340;392;;;;Нет;5343;;;;;;Интерьерный декор;колонны;;7815.00
5387;колонна;1.30.208;;;;;;;;;393;340;392;;;;Нет;5302;;;;;;Интерьерный декор;колонны;;7815.00
5388;колонна;1.30.209;;;;;;;;;438;3165;382;;;;Нет;5243;;;;;;Интерьерный декор;колонны;;20027.00
5388;колонна;1.30.209;;;;;;;;;438;3165;382;;;;Нет;5292;;;;;;Интерьерный декор;колонны;;20027.00
5388;колонна;1.30.209;;;;;;;;;438;3165;382;;;;Нет;5265;;;;;;Интерьерный декор;колонны;;20027.00
5388;колонна;1.30.209;;;;;;;;;438;3165;382;;;;Нет;5301;;;;;;Интерьерный декор;колонны;;20027.00
5389;колонна;1.30.210;;;;;;;;;438;2641;379;;;;Нет;5243;;;;;;Интерьерный декор;колонны;;16866.00
5389;колонна;1.30.210;;;;;;;;;438;2641;379;;;;Нет;5292;;;;;;Интерьерный декор;колонны;;16866.00
5389;колонна;1.30.210;;;;;;;;;438;2641;379;;;;Нет;5265;;;;;;Интерьерный декор;колонны;;16866.00
5389;колонна;1.30.210;;;;;;;;;438;2641;379;;;;Нет;5302;;;;;;Интерьерный декор;колонны;;16866.00
5390;колонна;1.30.211;;;;;;;;;438;869;382;;;;Нет;5243;;;;;;Интерьерный декор;колонны;;10976.00
5390;колонна;1.30.211;;;;;;;;;438;869;382;;;;Нет;5343;;;;;;Интерьерный декор;колонны;;10976.00
5390;колонна;1.30.211;;;;;;;;;438;869;382;;;;Нет;5301;;;;;;Интерьерный декор;колонны;;10976.00
5391;колонна;1.30.212;;;;;;;;;438;345;379;;;;Нет;5243;;;;;;Интерьерный декор;колонны;;16918.00
5391;колонна;1.30.212;;;;;;;;;438;345;379;;;;Нет;5343;;;;;;Интерьерный декор;колонны;;16918.00
5391;колонна;1.30.212;;;;;;;;;438;345;379;;;;Нет;5302;;;;;;Интерьерный декор;колонны;;16918.00
5392;колонна;1.30.213;;;;;;;;;393;3159;392;;;;Нет;5241;;;;;;Интерьерный декор;колонны;;19960.00
5392;колонна;1.30.213;;;;;;;;;393;3159;392;;;;Нет;5291;;;;;;Интерьерный декор;колонны;;19960.00
5392;колонна;1.30.213;;;;;;;;;393;3159;392;;;;Нет;5264;;;;;;Интерьерный декор;колонны;;19960.00
5392;колонна;1.30.213;;;;;;;;;393;3159;392;;;;Нет;5301;;;;;;Интерьерный декор;колонны;;19960.00
5393;колонна;1.30.214;;;;;;;;;393;2635;392;;;;Нет;5241;;;;;;Интерьерный декор;колонны;;16799.00
5393;колонна;1.30.214;;;;;;;;;393;2635;392;;;;Нет;5291;;;;;;Интерьерный декор;колонны;;16799.00
5393;колонна;1.30.214;;;;;;;;;393;2635;392;;;;Нет;5264;;;;;;Интерьерный декор;колонны;;16799.00
5393;колонна;1.30.214;;;;;;;;;393;2635;392;;;;Нет;5302;;;;;;Интерьерный декор;колонны;;16799.00
5394;колонна;1.30.101;;;;;;;;;226;2049;225;;;;Нет;5246;;;;;;Интерьерный декор;колонны;;13805.00
5394;колонна;1.30.101;;;;;;;;;226;2049;225;;;;Нет;5268;;;;;;Интерьерный декор;колонны;;13805.00
5394;колонна;1.30.101;;;;;;;;;226;2049;225;;;;Нет;5303;;;;;;Интерьерный декор;колонны;;13805.00
5394;колонна;1.30.101;;;;;;;;;226;2049;225;;;;Нет;5318;;;;;;Интерьерный декор;колонны;;13805.00
5395;колонна;1.30.102;;;;;;;;;226;2697;225;;;;Нет;5246;;;;;;Интерьерный декор;колонны;;11265.00
5395;колонна;1.30.102;;;;;;;;;226;2697;225;;;;Нет;5269;;;;;;Интерьерный декор;колонны;;11265.00
5395;колонна;1.30.102;;;;;;;;;226;2697;225;;;;Нет;5303;;;;;;Интерьерный декор;колонны;;11265.00
5396;колонна;1.30.104;;;;;;;;;269;2217;269;;;;Нет;5244;;;;;;Интерьерный декор;колонны;;10043.00
5396;колонна;1.30.104;;;;;;;;;269;2217;269;;;;Нет;5267;;;;;;Интерьерный декор;колонны;;10043.00
5396;колонна;1.30.104;;;;;;;;;269;2217;269;;;;Нет;5300;;;;;;Интерьерный декор;колонны;;10043.00
5397;колонна;1.30.105;;;;;;;;;392;3260;382;;;;Нет;5242;;;;;;Интерьерный декор;колонны;;18606.00
5397;колонна;1.30.105;;;;;;;;;392;3260;382;;;;Нет;5264;;;;;;Интерьерный декор;колонны;;18606.00
5397;колонна;1.30.105;;;;;;;;;392;3260;382;;;;Нет;5301;;;;;;Интерьерный декор;колонны;;18606.00
5398;колонна;1.30.106;;;;;;;;;378;2736;379;;;;Нет;5242;;;;;;Интерьерный декор;колонны;;15445.00
5398;колонна;1.30.106;;;;;;;;;378;2736;379;;;;Нет;5264;;;;;;Интерьерный декор;колонны;;15445.00
5398;колонна;1.30.106;;;;;;;;;378;2736;379;;;;Нет;5302;;;;;;Интерьерный декор;колонны;;15445.00
5861;карниз;1.50.205;2000;72;66;;;;;;;;;;;;Нет;;ВР002025471;;;;;Интерьерный декор;карнизы;;629.00
5862;карниз FLEX;1.50.196;2000;70;51;550;550;1000;;;;;;;;;Да;;ВР002025294;;;;;Интерьерный декор;гибкие карнизы;;1173.00
5863;карниз FLEX;1.50.198;2000;88;92;550;550;1500;;;;;;;;;Да;;ВР002025289;;;;;Интерьерный декор;гибкие карнизы;;2073.00
5864;карниз FLEX;1.50.201;2000;130;170;550;550;2500;;;;;;;;;Да;;ВР002025338;;;;;Интерьерный декор;гибкие карнизы;;2874.00
5865;карниз FLEX;1.50.205;2000;72;66;1500;1000;;;;;;;;;;Да;;ВР002025472;;;;;Интерьерный декор;гибкие карнизы;;1257.00
5866;молдинг;1.51.345;2000;;94;;;;22;;;;;;;;Нет;;ВР001024046;;;;;Интерьерный декор;молдинги;;794.00
5867;молдинг;1.51.357;2000;;48;;;;12;;;;;;;;Нет;;ВР002025481;;;;;Интерьерный декор;молдинги;;478.00
5868;молдинг;1.51.358;2000;;82;;;;18;;;;;;;;Нет;;ВР002025483;;;;;Интерьерный декор;молдинги;;754.00
5869;молдинг;1.51.361;2000;;51;;;;29;;;;;;;;Нет;;ВР002025525;;;;;Интерьерный декор;молдинги;;516.00
5870;молдинг;1.51.381;2000;;193;;;;24;;;;;;;;Нет;;ВР002025577;;;;;Интерьерный декор;молдинги;;1226.00
5871;молдинг FLEX;1.51.345;2000;;94;550;550;;22;;;;;;;;Да;;ВР001024047;;;;;Интерьерный декор;гибкие молдинги;;1587.00
5872;молдинг FLEX;1.51.357;2000;;48;550;550;1500;12;;;;;;;;Да;;ВР002025482;;;;;Интерьерный декор;гибкие молдинги;;956.00
5873;молдинг FLEX;1.51.358;2000;;82;550;550;;18;;;;;;;;Да;;ВР002025484;;;;;Интерьерный декор;гибкие молдинги;;1507.00
5874;молдинг FLEX;1.51.361;2000;;51;550;550;1500;29;;;;;;;;Да;;ВР002025526;;;;;Интерьерный декор;гибкие молдинги;;1032.00
5875;молдинг FLEX;1.51.381;2000;;192;550;550;;24;;;;;;;;Да;;;;;;;Интерьерный декор;гибкие молдинги;;2452.00
5876;архитрав;1.26.001;2010;;;;;;;;83;131;;;;;Нет;;ВР001006945;;5;82,8;;Интерьерный декор;архитравы;;1304.00
5877;архитрав;1.26.002;2010;;;;;;;;89;130;;;;;Нет;;ВР001006946;;5;82,8;;Интерьерный декор;архитравы;;1304.00
5878;архитрав;1.26.003;2010;;;;;;;;91;130;;;;;Нет;;ВР001006947;;5;82,8;;Интерьерный декор;архитравы;;1336.00
5879;розетка;1.56.036;;;;;;;62;;;;;;;887;Нет;;ВР002025308;;;;;Интерьерный декор;розетки;;2376.00
