IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157;IP_PROP144;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP143;IP_PROP145;IP_PROP150;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP162;IP_PROP149;IP_PROP146;IP_PROP147;IP_PROP148;CV_PRICE_1;IP_PROP706;IP_PROP707;IC_GROUP0;IC_GROUP1;IC_GROUP2
6470;торцевой элемент 4.34.131;4.34.131;N;;108;112;108;;;;;;;;;;;;703.00;215;63;Фасадный декор;антаблементы;дополнительные элементы
6471;торцевой элемент 4.34.231;4.34.231;N;;109;125;109;;;;;;;;;;;;538.00;215;42;Фасадный декор;антаблементы;дополнительные элементы
6472;внутренний угол 4.32.322;4.32.322;N;;302;194;303;;;;;;;;;;;;3007.00;151;49;Фасадный декор;антаблементы;дополнительные элементы
6473;торцевой элемент 4.32.331;4.32.331;N;;203;195;203;;;;;;;;;;;;2198.00;215;48;Фасадный декор;антаблементы;дополнительные элементы
6474;торцевой элемент 4.32.332;4.32.332;N;;202;194;204;;;;;;;;;;;;2021.00;215;49;Фасадный декор;антаблементы;дополнительные элементы
6475;торцевой элемент 4.33.132;4.33.132;N;;42;164;42;;;;;;;;;;;;431.00;107;43;Фасадный декор;антаблементы;дополнительные элементы
6476;торцевой элемент 4.33.232;4.33.232;N;;42;145;42;;;;;;;;;;;;431.00;107;27;Фасадный декор;антаблементы;дополнительные элементы
6477;торцевой элемент 4.04.331;4.04.331;N;;65;207;65;;;;;;;;;;;;431.00;107;23;Фасадный декор;антаблементы;дополнительные элементы
6478;внешний угол 4.01.111;4.01.111;N;;455;251;455;;;;;;;;;;;;5844.00;231;159;Фасадный декор;антаблементы;дополнительные элементы
6479;внешний угол 4.01.113;4.01.113;N;;460;263;460;;;;;;;;;;;;8861.00;231;271;Фасадный декор;антаблементы;дополнительные элементы
6480;внешний угол 4.01.211;4.01.211;N;;381;276;383;;;;;;;;;;;;5771.00;231;136;Фасадный декор;антаблементы;дополнительные элементы
6481;внешний угол 4.01.212;4.01.212;N;;395;276;395;;;;;;;;;;;;6181.00;231;137;Фасадный декор;антаблементы;дополнительные элементы
6482;внешний угол 4.01.311;4.01.311;N;;405;296;404;;;;;;;;;;;;5705.00;231;100;Фасадный декор;антаблементы;дополнительные элементы
6483;внешний угол 4.02.111;4.02.111;N;;409;253;410;;;;;;;;;;;;6583.00;231;127;Фасадный декор;антаблементы;дополнительные элементы
6484;внешний угол 4.02.211;4.02.211;N;;358;250;355;;;;;;;;;;;;5465.00;231;119;Фасадный декор;антаблементы;дополнительные элементы
6485;внешний угол 4.02.311;4.02.311;N;;373;270;372;;;;;;;;;;;;6341.00;231;142;Фасадный декор;антаблементы;дополнительные элементы
6486;внутренний угол 4.01.121;4.01.121;N;;458;251;457;;;;;;;;;;;;5844.00;151;159;Фасадный декор;антаблементы;дополнительные элементы
6487;внутренний угол 4.01.123;4.01.123;N;;459;263;460;;;;;;;;;;;;8861.00;;271;Фасадный декор;антаблементы;дополнительные элементы
6488;внутренний угол 4.01.221;4.01.221;N;;381;276;380;;;;;;;;;;;;5771.00;;136;Фасадный декор;антаблементы;дополнительные элементы
6489;внутренний угол 4.01.222;4.01.222;N;;394;276;395;;;;;;;;;;;;6181.00;151;137;Фасадный декор;антаблементы;дополнительные элементы
6490;внутренний угол 4.01.321;4.01.321;N;;402;296;401;;;;;;;;;;;;5705.00;151;100;Фасадный декор;антаблементы;дополнительные элементы
6491;внутренний угол 4.01.322;4.01.322;N;;401;296;404;;;;;;;;;;;;6143.00;151;95;Фасадный декор;антаблементы;дополнительные элементы
6492;внутренний угол 4.02.121;4.02.121;N;;407;253;408;;;;;;;;;;;;6583.00;151;127;Фасадный декор;антаблементы;дополнительные элементы
6499;карниз 1.50.284 гибкий;1.50.284;Y;2000;;;;70;81;;;;;;;2000;2000;;1704.00;500;12,8;Интерьерный декор;гибкие карнизы;
6500;карниз 1.50.283;1.50.283;N;2000;;;;41;75;;;;;;;;;;823.00;429;9,2;Интерьерный декор;карнизы;
6501;МОНТАЖНЫЙ КОМПЛЕКТ;m_comp_b201;N;;;;;;;;;;;;;;;;8900.00;;;Фасадный декор;балюстрады;монтажный комплект
6502;внешний угол 4.32.212;4.32.212;N;;283;173;281;;;;;;;;;;;;3160.00;215;68;Фасадный декор;антаблементы;дополнительные элементы
6503;внутренний угол 4.32.121;4.32.121;N;;302;166;303;;;;;;;;;;;;2570.00;151;70;Фасадный декор;антаблементы;дополнительные элементы
6504;торцевой элемент 4.32.131;4.32.131;N;;306;166;201;;;;;;;;;;;;1733.00;215;70;Фасадный декор;антаблементы;дополнительные элементы
6515;полукрышка 4.73.111;4.73.111;N;;269;56;135;;;;;;;;;;;;780.00;;17,8;Фасадный декор;балюстрады;крышки столба
6516;полупоручень 4.72.211;4.72.211;N;;3000;102;75;;;;;;;;;;;;7588.00;679;44,4;Фасадный декор;балюстрады;поручни
6517;полуоснование 4.74.211;4.74.211;N;;3000;88;70;;;;;;;;;;;;8171.00;679;44,4;Фасадный декор;балюстрады;основания
6518;полукрышка пирамида 4.76.211;4.76.211;N;;219;69;108;;;;;;;;;;;;586.00;;17,8;Фасадный декор;балюстрады;крышки столба
6538;орнамент 1.60.026;1.60.026;N;;175;151;;;;;;;;;30;;;;321.00;43;;Интерьерный декор;орнаменты;
6539;орнамент 1.60.029;1.60.029;N;;394;220;;;;;;;;;31;;;;961.00;43;;Интерьерный декор;орнаменты;
6540;карниз 1.50.281;1.50.281;N;2000;;;;112;204;;;;;;;;;;4036.00;564;67,3;Интерьерный декор;карнизы;
6541;молдинг 1.51.374;1.51.374;N;2000;;;;;101;;;;;;9;;;;1830.00;500;6,8;Интерьерный декор;молдинги;
6542;молдинг 1.51.374 гибкий;1.51.374;Y;2000;;;;;101;;;;;;9;550;550;3000;3658.00;500;6,8;Интерьерный декор;гибкие молдинги;
6544;внешний угол 4.32.311;4.32.311;N;;314;195;316;;;;;;;;;;;;3266.00;231;48;Фасадный декор;антаблементы;дополнительные элементы
6545;внутренний угол 4.32.321;4.32.321;N;;292;195;294;;;;;;;;;;;;3266.00;151;48;Фасадный декор;антаблементы;дополнительные элементы
6546;торцевой элемент 4.32.231;4.32.231;N;;192;173;190;;;;;;;;;;;;2088.00;215;80;Фасадный декор;антаблементы;дополнительные элементы
6547;орнамент 1.60.021;1.60.021;N;;817;230;;;;;;;;;44;;;;2958.00;136;;Интерьерный декор;орнаменты;
6548;орнамент 1.60.022;1.60.022;N;;895;318;;;;;;;;;50;;;;3867.00;136;;Интерьерный декор;орнаменты;
6549;орнамент 1.60.024;1.60.024;N;;236;191;;;;;;;;;24;;;;1428.00;57;;Интерьерный декор;орнаменты;
6550;орнамент 1.60.027;1.60.027;N;;269;152;;;;;;;;;31;;;;1428.00;57;;Интерьерный декор;орнаменты;
6551;орнамент 1.60.028;1.60.028;N;;408;120;;;;;;;;;20;;;;1832.00;57;;Интерьерный декор;орнаменты;
6552;кронштейн 1.19.010;1.19.010;N;;119;229;81;;;;;;;;;;;;1891.00;136;;Интерьерный декор;кронштейны;
6553;карниз 1.50.285;1.50.285;N;2000;;;;109;144;;;;;;;;;;1856.00;564;21;Интерьерный декор;карнизы;
6554;карниз 1.50.286;1.50.286;N;2000;;;;83;86;;;;;;;;;;916.00;500;15,4;Интерьерный декор;карнизы;
6555;карниз 1.50.282;1.50.282;N;2000;;;;40;69;;;;;;;;;;823.00;429;8,5;Интерьерный декор;карнизы;
6565;карниз 1.50.288;1.50.288;N;2000;;;;54;59;;;;;;;;;;1371.00;429;8,2;Интерьерный декор;карнизы;
6566;молдинг 1.51.375;1.51.375;N;2000;;;;;41;;;;;;20;;;;1159.00;500;5;Интерьерный декор;молдинги;
6581;карниз 1.50.288 гибкий;1.50.288;Y;2000;;;;54;59;;;;;;;2500;2500;;2739.00;429;8,2;Интерьерный декор;гибкие карнизы;
6583;орнамент 1.60.034;1.60.034;N;;263;95;;;;;;;;;12;;;;1346.00;57;;Интерьерный декор;орнаменты;
6584;молдинг 1.51.373;1.51.373;N;2000;;;;;100;;;;;;21;;;;1137.00;500;15,1;Интерьерный декор;молдинги;
6586;орнамент 1.60.030;1.60.030;N;;285;154;;;;;;;;;22;;;;1372.00;57;;Интерьерный декор;орнаменты;
6589;орнамент 1.60.031;1.60.031;N;;232;141;;;;;;;;;28;;;;1361.00;57;;Интерьерный декор;орнаменты;
6590;орнамент 1.60.123;1.60.123;N;;296;158;;;;;;;;;30;;;;1668.00;57;;Интерьерный декор;орнаменты;
6591;орнамент 1.60.023;1.60.023;N;;296;158;;;;;;;;;30;;;;1668.00;57;;Интерьерный декор;орнаменты;
6594;ствол 4.16.004;4.16.004;N;;366;700;180;;;;;;;;;;;;4262.00;345;62,2;Фасадный декор;составные элементы;
6595;ствол 4.16.004;4.16.004;N;;366;700;180;;;;;;;;;;;;4262.00;345;62,2;Фасадный декор;составные элементы;
6598;база 4.13.002;4.13.002;N;;506;215;506;;;;;;;;;;;;8132.00;345;31,1;Фасадный декор;составные элементы;
6599;ствол 4.12.002;4.12.002;N;;361;698;361;;;;;;;;;;;;9630.00;345;31,1;Фасадный декор;составные элементы;
6600;ствол 4.12.002;4.12.002;N;;361;698;361;;;;;;;;;;;;9630.00;345;31,1;Фасадный декор;составные элементы;
6601;ствол 4.12.004;4.12.004;N;;361;698;361;;;;;;;;;;;;9374.00;345;31,1;Фасадный декор;составные элементы;
6602;ствол 4.12.004;4.12.004;N;;361;698;361;;;;;;;;;;;;9374.00;345;31,1;Фасадный декор;составные элементы;
6611;карниз 1.50.273 гибкий;1.50.273;Y;2000;;;;130;198;;;;;;;3500;2500;;7410.00;564;44,1;Интерьерный декор;гибкие карнизы;
6612;молдинг 1.51.375 гибкий;1.51.375;Y;2000;;;;;41;;;;;;20;550;550;2000;2315.00;500;5;Интерьерный декор;гибкие молдинги;
6613;внешний угол 4.01.312;4.01.312;N;;407;296;407;;;;;;;;;;;;6143.00;231;95;Фасадный декор;антаблементы;дополнительные элементы
6614;сандрик 4.89.001;4.89.001;N;902;;510;;;;;;;;;54;;;;5323.00;686;;Фасадный декор;сандрики;
6615;орнамент 4.99.001;4.99.001;N;;458;180;;;;;;;;;42;;;;994.00;61;;Фасадный декор;орнаменты;
6616;орнамент 4.99.002;4.99.002;N;;52;165;;;;;;;;;28;;;;456.00;61;;Фасадный декор;орнаменты;
6617;внутренний угол 4.02.221;4.02.221;N;;373;250;375;;;;;;;;;;;;5464.00;151;119;Фасадный декор;антаблементы;дополнительные элементы
6618;внутренний угол 4.02.321;4.02.321;N;;403;270;402;;;;;;;;;;;;6341.00;151;142;Фасадный декор;антаблементы;дополнительные элементы
6619;торцевой элемент 4.34.332;4.34.332;N;;67;137;67;;;;;;;;;;;;431.00;107;38;Фасадный декор;антаблементы;дополнительные элементы
6620;торцевой элемент 4.34.232;4.34.232;N;;67;124;67;;;;;;;;;;;;431.00;107;42;Фасадный декор;антаблементы;дополнительные элементы
6621;торцевой элемент 4.01.131;4.01.131;N;;361;251;353;;;;;;;;;;;;4561.00;229;159;Фасадный декор;антаблементы;дополнительные элементы
6622;торцевой элемент 4.34.132;4.34.132;N;;59;112;59;;;;;;;;;;;;431.00;107;30;Фасадный декор;антаблементы;дополнительные элементы
6623;торцевой элемент 4.32.232;4.32.232;N;;172;173;190;;;;;;;;;;;;2088.00;215;68;Фасадный декор;антаблементы;дополнительные элементы
6624;торцевой элемент 4.01.133;4.01.133;N;;360;263;360;;;;;;;;;;;;6936.00;;271;Фасадный декор;антаблементы;дополнительные элементы
6625;торцевой элемент 4.01.231;4.01.231;N;;281;276;280;;;;;;;;;;;;4271.00;215;136;Фасадный декор;антаблементы;дополнительные элементы
6626;внутренний угол 4.32.222;4.32.222;N;;287;173;286;;;;;;;;;;;;3160.00;131;68;Фасадный декор;антаблементы;дополнительные элементы
6627;торцевой элемент 4.01.232;4.01.232;N;;281;276;282;;;;;;;;;;;;4576.00;215;137;Фасадный декор;антаблементы;дополнительные элементы
6628;внешний угол 4.32.211;4.32.211;N;;288;173;290;;;;;;;;;;;;3160.00;215;80;Фасадный декор;антаблементы;дополнительные элементы
6629;торцевой элемент 4.01.331;4.01.331;N;;305;296;304;;;;;;;;;;;;4315.00;229;100;Фасадный декор;антаблементы;дополнительные элементы
6630;торцевой элемент 4.34.331;4.34.331;N;;100;137;100;;;;;;;;;;;;537.00;215;38;Фасадный декор;антаблементы;дополнительные элементы
6631;торцевой элемент 4.01.332;4.01.332;N;;304;296;304;;;;;;;;;;;;4645.00;229;95;Фасадный декор;антаблементы;дополнительные элементы
6632;торцевой элемент 4.33.231;4.33.231;N;;80;145;80;;;;;;;;;;;;607.00;214;40;Фасадный декор;антаблементы;дополнительные элементы
6633;торцевой элемент 4.33.131;4.33.131;N;;92;162;92;;;;;;;;;;;;596.00;214;70;Фасадный декор;антаблементы;дополнительные элементы
