IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157;IP_PROP160;IP_PROP144;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP143;IP_PROP145;IP_PROP150;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP162;IP_PROP149;IP_PROP146;IP_PROP147;IP_PROP148;CV_PRICE_1;IC_GROUP0;IC_GROUP1;IC_GROUP2
5270;ствол 1.12.080;1.12.080;Нет;ВР001021833;;;1750;;;;;;;156;;;;;;6958.00;Интерьерный декор;составные элементы;
5271;ствол 1.12.081;1.12.081;Нет;ВР001021834;;;2400;;;;;;;158;;;;;;9398.00;Интерьерный декор;составные элементы;
5272;ствол 1.12.070;1.12.070;Нет;ВР001021831;;;1875;;;;;;;156;;;;;;6958.00;Интерьерный декор;составные элементы;
5273;ствол 1.12.071;1.12.071;Нет;ВР001021832;;;2525;;;;;;;156;;;;;;9398.00;Интерьерный декор;составные элементы;
5274;ствол 1.16.080;1.16.080;Нет;ВР001005244;;156;1750;78;;;;;;;;;;;;3480.00;Интерьерный декор;составные элементы;
5275;ствол 1.16.081;1.16.081;Нет;ВР001005245;;158;2400;76.5;;;;;;;;;;;;4700.00;Интерьерный декор;составные элементы;
5276;ствол 1.16.030;1.16.030;Нет;ВР000002066;;300;2300;150;;;;;;;;;;;;7561.00;Интерьерный декор;составные элементы;
5277;ствол 1.16.070;1.16.070;Нет;ВР001005241;;156;1875;78;;;;;;;;;;;;3480.00;Интерьерный декор;составные элементы;
5278;ствол 1.16.050;1.16.050;Нет;ВР000004381;;204;1960;100;;;;;;;;;;;;3407.00;Интерьерный декор;составные элементы;
5279;ствол 1.16.060;1.16.060;Нет;ВР001005250;;162;1830;81;;;;;;;;;;;;3480.00;Интерьерный декор;составные элементы;
5280;ствол 1.16.071;1.16.071;Нет;ВР001005242;;157;2525;78.5;;;;;;;;;;;;4700.00;Интерьерный декор;составные элементы;
5281;ствол 1.16.010;1.16.010;Нет;ВР000001188;;250;2300;125;;;;;;;;;;;;5793.00;Интерьерный декор;составные элементы;
5282;ствол 1.16.011;1.16.011;Нет;ВР001023851;;250;2345;125;;;;;;;;;;;;5953.00;Интерьерный декор;составные элементы;
5283;ствол 1.16.020;1.16.020;Нет;ВР000004390;;250;2300;125;;;;;;;;;;;;5793.00;Интерьерный декор;составные элементы;
5284;ствол 1.16.061;1.16.061;Нет;ВР001005251;;163;2480;82;;;;;;;;;;;;4700.00;Интерьерный декор;составные элементы;
5285;ствол 1.22.010;1.22.010;Нет;ВР000001184;;132;2000;20;;;;;;;;;;;;1785.00;Интерьерный декор;составные элементы;
5286;ствол 1.22.020;1.22.020;Нет;ВР000001484;;270;2000;40;;;;;;;;;;;;2818.00;Интерьерный декор;составные элементы;
5287;ствол 1.22.030;1.22.030;Нет;ВР000001287;;195;2000;20;;;;;;;;;;;;2149.00;Интерьерный декор;составные элементы;
5288;ствол 1.22.200;1.22.200;Нет;ВР000004307;;266;2300;30;;;;;;;;;;;;3233.00;Интерьерный декор;составные элементы;
5289;ствол 1.22.040;1.22.040;Нет;ВР000001446;;290;2000;30;;;;;;;;;;;;2285.00;Интерьерный декор;составные элементы;
5290;кольцо 1.11.100;1.11.100;Нет;ВР000002416;;;;;;;;;;280;;25;;;;216.00;Интерьерный декор;составные элементы;
5291;кольцо 1.11.200;1.11.200;Нет;ВР000002396;;;;;;;;;;280;;25;;;;216.00;Интерьерный декор;составные элементы;
5292;кольцо 1.11.300;1.11.300;Нет;ВР000005433;;;;;;;;;;295;;45;;;;314.00;Интерьерный декор;составные элементы;
5293;кольцо 1.15.100;1.15.100;Нет;ВР000002417;;;;140;;;;;;280;;25;;;;109.00;Интерьерный декор;составные элементы;
5294;кольцо 1.15.200;1.15.200;Нет;ВР000002408;;;;140;;;;;;280;;25;;;;109.00;Интерьерный декор;составные элементы;
5295;кольцо 1.15.300;1.15.300;Нет;ВР001003054;;;;147;;;;;;295;;45;;;;161.00;Интерьерный декор;составные элементы;
5296;база 1.13.900;1.13.900;Нет;ВР001021837;;215;120;215;;;;;;;;;;;;3163.00;Интерьерный декор;составные элементы;
5297;база 1.13.300;1.13.300;Нет;ВР000002088;;455;700;455;;;;;;303;;;;;;11918.00;Интерьерный декор;составные элементы;
5298;база 1.13.400;1.13.400;Нет;ВР000002051;;425;170;425;;;;;;306;;;;;;5280.00;Интерьерный декор;составные элементы;
5299;база 1.13.800;1.13.800;Нет;ВР001021836;;218;118;218;;;;;;;;;;;;3163.00;Интерьерный декор;составные элементы;
5300;база 1.13.500;1.13.500;Нет;ВР001003799;;260;110;260;;;;;;;;;;;;3545.00;Интерьерный декор;составные элементы;
5301;база 1.13.100;1.13.100;Нет;ВР000001305;;390;695;390;;;;;;249;;;;;;9194.00;Интерьерный декор;составные элементы;
5302;база 1.13.200;1.13.200;Нет;ВР000001289;;380;170;380;;;;;;250;;;;;;4567.00;Интерьерный декор;составные элементы;
5303;база 1.13.700;1.13.700;Нет;ВР001021835;;225;117;225;;;;;;;;;;;;3100.00;Интерьерный декор;составные элементы;
5304;база 1.17.900;1.17.900;Нет;ВР001005246;;215;120;103;;;;;;;;;;;;1582.00;Интерьерный декор;составные элементы;
5305;база 1.17.300;1.17.300;Нет;ВР000002065;;455;700;230;;;;;;;;;;;;5452.00;Интерьерный декор;составные элементы;
5306;база 1.17.400;1.17.400;Нет;ВР000002077;;;170;;;;;;;425;;;;;;2386.00;Интерьерный декор;составные элементы;
5307;база 1.17.100;1.17.100;Нет;ВР000001186;;390;700;195;;;;;;;;;;;;4089.00;Интерьерный декор;составные элементы;
5308;база 1.17.800;1.17.800;Нет;ВР001005240;;218;118;109;;;;;;;;;;;;1582.00;Интерьерный декор;составные элементы;
5309;база 1.17.500;1.17.500;Нет;ВР000004377;;260;110;130;;;;;;;;;;;;1591.00;Интерьерный декор;составные элементы;
5310;база 1.17.600;1.17.600;Нет;ВР000004378;;278;695;140;;;;;;;;;;;;2981.00;Интерьерный декор;составные элементы;
5311;база 1.17.700;1.17.700;Нет;ВР001005252;;225;117;103;;;;;;;;;;;;1551.00;Интерьерный декор;составные элементы;
5312;база 1.17.200;1.17.200;Нет;ВР000001291;;380;170;190;;;;;;;;;;;;1774.00;Интерьерный декор;составные элементы;
5313;база 1.23.100;1.23.100;Нет;ВР000001185;;214;540;55;;;;;;;;;;;;1461.00;Интерьерный декор;составные элементы;
5314;база 1.23.200;1.23.200;Нет;ВР000001225;;370;540;85;;;;;;;;;;;;2090.00;Интерьерный декор;составные элементы;
5315;база 1.23.300;1.23.300;Нет;ВР000001286;;300;750;75;;;;;;;;;;;;1648.00;Интерьерный декор;составные элементы;
5316;база 1.23.400;1.23.400;Нет;ВР000001445;;390;905;70;;;;;;;;;;;;2232.00;Интерьерный декор;составные элементы;
5317;база 1.23.500;1.23.500;Нет;ВР000002096;;580;300;60;;;;;;;;;;;;1603.00;Интерьерный декор;составные элементы;
5318;пьедестал 1.14.001;1.14.001;Нет;ВР001021839;;318;650;318;;;;;;;;;;;;6162.00;Интерьерный декор;составные элементы;
5319;пьедестал 1.14.002;1.14.002;Нет;ВР001021840;;312;650;312;;;;;;;;;;;;6505.00;Интерьерный декор;составные элементы;
5320;пьедестал 1.14.003;1.14.003;Нет;ВР001021841;;298;651;298;;;;;;;;;;;;6505.00;Интерьерный декор;составные элементы;
5321;пьедестал 1.18.001;1.18.001;Нет;ВР001005254;;318;650;159;;;;;;;;;;;;3254.00;Интерьерный декор;составные элементы;
5322;пьедестал 1.18.002;1.18.002;Нет;ВР001005255;;312;650;156;;;;;;;;;;;;3083.00;Интерьерный декор;составные элементы;
5323;пьедестал 1.18.003;1.18.003;Нет;ВР001005256;;298;651;149;;;;;;;;;;;;3254.00;Интерьерный декор;составные элементы;
5324;база 1.54.010;1.54.010;Нет;ВР000001172;;95;250;;;;;;;;;31;;;;688.00;Интерьерный декор;обрамление арок;
5325;обрамление арок 1.55.003;1.55.003;Нет;ВР000001173;;134;53;;;;;;;;;43;;;;278.00;Интерьерный декор;обрамление арок;
5326;обрамление арок 1.55.004;1.55.004;Нет;ВР000001388;;231;50;;;;;;;;;43;;;;289.00;Интерьерный декор;обрамление арок;
5327;обрамление арок 1.55.001;1.55.001;Нет;ВР000001163;;650;320;;;;;;;;;26;;;;789.00;Интерьерный декор;обрамление арок;
5328;замковый камень 1.55.005;1.55.005;Нет;ВР000001174;;95;126;;;;;;;;;41;;;;288.00;Интерьерный декор;обрамление арок;
5329;обрамление арок 1.55.002;1.55.002;Нет;ВР000001164;;650;320;;;;;;;;;26;;;;789.00;Интерьерный декор;обрамление арок;
5330;база 1.54.020;1.54.020;Нет;ВР000001171;;95;250;;;;;;;;;31;;;;624.00;Интерьерный декор;обрамление дверей;
5331;боковой элемент 1.54.009;1.54.009;Нет;ВР000003309;;310;115;;;;;;;;;10;;;;272.00;Интерьерный декор;обрамление дверей;
5332;боковой элемент 1.54.019;1.54.019;Нет;ВР000003310;;310;115;;;;;;;;;10;;;;272.00;Интерьерный декор;обрамление дверей;
5333;квадрат 1.54.001;1.54.001;Нет;ВР000001176;;98;98;;;;;;;;;30;;;;247.00;Интерьерный декор;обрамление дверей;
5334;квадрат 1.54.002;1.54.002;Нет;ВР000001339;;96;96;;;;;;;;;30;;;;239.00;Интерьерный декор;обрамление дверей;
5335;наличник 1.54.003;1.54.003;Нет;ВР000003311;1265;;195;;;;;;;;;26;;;;992.00;Интерьерный декор;обрамление дверей;
5336;наличник 1.54.004;1.54.004;Нет;ВР000003312;2080;;235;;;;;;;;;26;;;;1664.00;Интерьерный декор;обрамление дверей;
5337;элемент 1.54.008;1.54.008;Нет;ВР000003308;;153;115;;;;;;;;;15;;;;279.00;Интерьерный декор;обрамление дверей;
5338;элемент 1.54.006;1.54.006;Нет;ВР000004031;;233;133;;;;;;;;;27;;;;341.00;Интерьерный декор;обрамление дверей;
5339;элемент 1.54.005;1.54.005;Нет;ВР000003307;;330;140;;;;;;;;;15;;;;329.00;Интерьерный декор;обрамление дверей;
5340;элемент 1.54.007;1.54.007;Нет;ВР000004048;;156;115;;;;;;;;;11;;;;270.00;Интерьерный декор;обрамление дверей;
5341;элемент 1.54.012;1.54.012;Нет;ВР000002570;;730;115;;;;;;;;;10;;;;682.00;Интерьерный декор;обрамление дверей;
5342;элемент 1.54.011;1.54.011;Нет;ВР000004207;;435;113;;;;;;;;;15;;;;673.00;Интерьерный декор;обрамление дверей;
5343;ствол 1.12.011;1.12.011;Нет;ВР002027813;;;2345;;;;;;;250;;;;;;13330.00;Интерьерный декор;составные элементы;
5861;карниз 1.50.205;1.50.205;Нет;ВР002025471;2000;;;;72;66;;;;;;;;;;923.00;Интерьерный декор;карнизы;
5862;карниз 1.50.196 гибкий;1.50.196;Да;ВР002028425;2000;;;;55;70;;;;;;;1500;2000;1000;1724.00;Интерьерный декор;гибкие карнизы;
5863;карниз 1.50.198 гибкий;1.50.198;Да;ВР002028427;2000;;;;92;88;;;;;;;2000;2000;1500;1868.00;Интерьерный декор;гибкие карнизы;
5864;карниз 1.50.201 гибкий;1.50.201;Да;ВР002028430;2000;;;;130;170;;;;;;;3500;3500;2500;4212.00;Интерьерный декор;гибкие карнизы;
5865;карниз 1.50.205 гибкий;1.50.205;Да;ВР002028434;2000;;;;72;66;;;;;;;1500;1000;;1846.00;Интерьерный декор;гибкие карнизы;
5866;молдинг 1.51.345;1.51.345;Нет;ВР001024046;2000;;;;;94;;;;;;22;;;;1165.00;Интерьерный декор;молдинги;
5867;молдинг 1.51.357;1.51.357;Нет;ВР002025481;2000;;;;;48;;;;;;12;;;;701.00;Интерьерный декор;молдинги;
5868;молдинг 1.51.358;1.51.358;Нет;ВР002025483;2000;;;;;82;;;;;;18;;;;1106.00;Интерьерный декор;молдинги;
5869;молдинг 1.51.361;1.51.361;Нет;ВР002025525;2000;;;;;51;;;;;;29;;;;757.00;Интерьерный декор;молдинги;
5870;молдинг 1.51.381;1.51.381;Нет;ВР002025577;2000;;;;;193;;;;;;24;;;;1797.00;Интерьерный декор;молдинги;
5871;молдинг 1.51.345 гибкий;1.51.345;Да;ВР002028505;2000;;;;;94;;;;;;22;550;550;;2330.00;Интерьерный декор;гибкие молдинги;
5872;молдинг 1.51.357 гибкий;1.51.357;Да;ВР002028516;2000;;;;;48;;;;;;12;550;550;1500;1402.00;Интерьерный декор;гибкие молдинги;
5873;молдинг 1.51.358 гибкий;1.51.358;Да;ВР002028517;2000;;;;;82;;;;;;18;550;550;;2212.00;Интерьерный декор;гибкие молдинги;
5874;молдинг 1.51.361 гибкий;1.51.361;Да;ВР002028518;2000;;;;;51;;;;;;29;550;550;1500;1514.00;Интерьерный декор;гибкие молдинги;
5875;молдинг 1.51.381 гибкий;1.51.381;Да;ВР002028598;2000;;;;;193;;;;;;24;550;550;3500;3594.00;Интерьерный декор;гибкие молдинги;
5876;архитрав 1.26.001;1.26.001;Нет;ВР001006945;2000;83;131;;;;;;;;;;;;;1911.00;Интерьерный декор;архитравы;
5877;архитрав 1.26.002;1.26.002;Нет;ВР001006946;2000;89;130;;;;;;;;;;;;;1911.00;Интерьерный декор;архитравы;
5878;архитрав 1.26.003;1.26.003;Нет;ВР001006947;2000;91;130;;;;;;;;;;;;;1957.00;Интерьерный декор;архитравы;
5879;розетка 1.56.036;1.56.036;Нет;ВР002025308;;;;;;;;;;887;;62;;;;3481.00;Интерьерный декор;розетки;
5881;ниша 1.61.101;1.61.101;Нет;ВР000001870;;418;758;;;;;;;;;115;;;;3821.00;Интерьерный декор;ниши;
