IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157;IP_PROP160;IP_PROP180;IC_GROUP0;IC_GROUP1;IC_GROUP2
6623;торцевой элемент;4.32.232;Нет;ВР001005053;6502;Фасадный декор;антаблементы;дополнительные элементы
6623;торцевой элемент;4.32.232;Нет;ВР001005053;6626;Фасадный декор;антаблементы;дополнительные элементы
6623;торцевой элемент;4.32.232;Нет;ВР001005053;6623;Фасадный декор;антаблементы;дополнительные элементы
6624;торцевой элемент;4.01.133;Нет;ВР001004941;5892;Фасадный декор;антаблементы;дополнительные элементы
6624;торцевой элемент;4.01.133;Нет;ВР001004941;6479;Фасадный декор;антаблементы;дополнительные элементы
6624;торцевой элемент;4.01.133;Нет;ВР001004941;6487;Фасадный декор;антаблементы;дополнительные элементы
6624;торцевой элемент;4.01.133;Нет;ВР001004941;6624;Фасадный декор;антаблементы;дополнительные элементы
6625;торцевой элемент;4.01.231;Нет;ВР001005007;5888;Фасадный декор;антаблементы;дополнительные элементы
6625;торцевой элемент;4.01.231;Нет;ВР001005007;6480;Фасадный декор;антаблементы;дополнительные элементы
6625;торцевой элемент;4.01.231;Нет;ВР001005007;6488;Фасадный декор;антаблементы;дополнительные элементы
6625;торцевой элемент;4.01.231;Нет;ВР001005007;6625;Фасадный декор;антаблементы;дополнительные элементы
6626;внутренний угол;4.32.222;Нет;ВР001005052;5891;Фасадный декор;антаблементы;дополнительные элементы
6626;внутренний угол;4.32.222;Нет;ВР001005052;6502;Фасадный декор;антаблементы;дополнительные элементы
6626;внутренний угол;4.32.222;Нет;ВР001005052;6626;Фасадный декор;антаблементы;дополнительные элементы
6626;внутренний угол;4.32.222;Нет;ВР001005052;6623;Фасадный декор;антаблементы;дополнительные элементы
6627;торцевой элемент;4.01.232;Нет;ВР001005011;5897;Фасадный декор;антаблементы;дополнительные элементы
6627;торцевой элемент;4.01.232;Нет;ВР001005011;6481;Фасадный декор;антаблементы;дополнительные элементы
6627;торцевой элемент;4.01.232;Нет;ВР001005011;6489;Фасадный декор;антаблементы;дополнительные элементы
6627;торцевой элемент;4.01.232;Нет;ВР001005011;6627;Фасадный декор;антаблементы;дополнительные элементы
6628;внешний угол;4.32.211;Нет;ВР001005047;5894;Фасадный декор;антаблементы;дополнительные элементы
6628;внешний угол;4.32.211;Нет;ВР001005047;6628;Фасадный декор;антаблементы;дополнительные элементы
6628;внешний угол;4.32.211;Нет;ВР001005047;6453;Фасадный декор;антаблементы;дополнительные элементы
6628;внешний угол;4.32.211;Нет;ВР001005047;6546;Фасадный декор;антаблементы;дополнительные элементы
6629;торцевой элемент;4.01.331;Нет;ВР001005067;5890;Фасадный декор;антаблементы;дополнительные элементы
6629;торцевой элемент;4.01.331;Нет;ВР001005067;6482;Фасадный декор;антаблементы;дополнительные элементы
6629;торцевой элемент;4.01.331;Нет;ВР001005067;6490;Фасадный декор;антаблементы;дополнительные элементы
6629;торцевой элемент;4.01.331;Нет;ВР001005067;6629;Фасадный декор;антаблементы;дополнительные элементы
6630;торцевой элемент;4.34.331;Нет;ВР001005096;5929;Фасадный декор;антаблементы;дополнительные элементы
6631;торцевой элемент;4.01.332;Нет;ВР001005072;5898;Фасадный декор;антаблементы;дополнительные элементы
6631;торцевой элемент;4.01.332;Нет;ВР001005072;6613;Фасадный декор;антаблементы;дополнительные элементы
6631;торцевой элемент;4.01.332;Нет;ВР001005072;6491;Фасадный декор;антаблементы;дополнительные элементы
6631;торцевой элемент;4.01.332;Нет;ВР001005072;6631;Фасадный декор;антаблементы;дополнительные элементы
6632;торцевой элемент;4.33.231;Нет;ВР001005033;5917;Фасадный декор;антаблементы;дополнительные элементы
6633;торцевой элемент;4.33.131;Нет;ВР001004971;5915;Фасадный декор;антаблементы;дополнительные элементы
6634;торцевой элемент;4.31.332;Нет;ВР001005092;5903;Фасадный декор;антаблементы;дополнительные элементы
6634;торцевой элемент;4.31.332;Нет;ВР001005092;6648;Фасадный декор;антаблементы;дополнительные элементы
6634;торцевой элемент;4.31.332;Нет;ВР001005092;6640;Фасадный декор;антаблементы;дополнительные элементы
6634;торцевой элемент;4.31.332;Нет;ВР001005092;6634;Фасадный декор;антаблементы;дополнительные элементы
6635;торцевой элемент;4.31.331;Нет;ВР001005088;5893;Фасадный декор;антаблементы;дополнительные элементы
6635;торцевой элемент;4.31.331;Нет;ВР001005088;6650;Фасадный декор;антаблементы;дополнительные элементы
6635;торцевой элемент;4.31.331;Нет;ВР001005088;6642;Фасадный декор;антаблементы;дополнительные элементы
6635;торцевой элемент;4.31.331;Нет;ВР001005088;6635;Фасадный декор;антаблементы;дополнительные элементы
6636;торцевой элемент;4.31.231;Нет;ВР001005027;5901;Фасадный декор;антаблементы;дополнительные элементы
6636;торцевой элемент;4.31.231;Нет;ВР001005027;6654;Фасадный декор;антаблементы;дополнительные элементы
6636;торцевой элемент;4.31.231;Нет;ВР001005027;6644;Фасадный декор;антаблементы;дополнительные элементы
6636;торцевой элемент;4.31.231;Нет;ВР001005027;6636;Фасадный декор;антаблементы;дополнительные элементы
6637;торцевой элемент;4.02.131;Нет;ВР001023605;5899;Фасадный декор;антаблементы;дополнительные элементы
6637;торцевой элемент;4.02.131;Нет;ВР001023605;6483;Фасадный декор;антаблементы;дополнительные элементы
6637;торцевой элемент;4.02.131;Нет;ВР001023605;6492;Фасадный декор;антаблементы;дополнительные элементы
6637;торцевой элемент;4.02.131;Нет;ВР001023605;6637;Фасадный декор;антаблементы;дополнительные элементы
6638;торцевой элемент;4.31.131;Нет;ВР001004960;5900;Фасадный декор;антаблементы;дополнительные элементы
6638;торцевой элемент;4.31.131;Нет;ВР001004960;6656;Фасадный декор;антаблементы;дополнительные элементы
6638;торцевой элемент;4.31.131;Нет;ВР001004960;6645;Фасадный декор;антаблементы;дополнительные элементы
6638;торцевой элемент;4.31.131;Нет;ВР001004960;6638;Фасадный декор;антаблементы;дополнительные элементы
6639;торцевой элемент;4.02.231;Нет;ВР001023619;5887;Фасадный декор;антаблементы;дополнительные элементы
6639;торцевой элемент;4.02.231;Нет;ВР001023619;6484;Фасадный декор;антаблементы;дополнительные элементы
6639;торцевой элемент;4.02.231;Нет;ВР001023619;6617;Фасадный декор;антаблементы;дополнительные элементы
6639;торцевой элемент;4.02.231;Нет;ВР001023619;6639;Фасадный декор;антаблементы;дополнительные элементы
6640;внутренний угол;4.31.322;Нет;ВР001005091;5903;Фасадный декор;антаблементы;дополнительные элементы
6640;внутренний угол;4.31.322;Нет;ВР001005091;6648;Фасадный декор;антаблементы;дополнительные элементы
6640;внутренний угол;4.31.322;Нет;ВР001005091;6640;Фасадный декор;антаблементы;дополнительные элементы
6640;внутренний угол;4.31.322;Нет;ВР001005091;6634;Фасадный декор;антаблементы;дополнительные элементы
6641;торцевой элемент;4.03.132;Нет;ВР001023974;5909;Фасадный декор;антаблементы;дополнительные элементы
6642;внутренний угол;4.31.321;Нет;ВР001005087;5893;Фасадный декор;антаблементы;дополнительные элементы
6642;внутренний угол;4.31.321;Нет;ВР001005087;6650;Фасадный декор;антаблементы;дополнительные элементы
6642;внутренний угол;4.31.321;Нет;ВР001005087;6642;Фасадный декор;антаблементы;дополнительные элементы
6642;внутренний угол;4.31.321;Нет;ВР001005087;6635;Фасадный декор;антаблементы;дополнительные элементы
6643;торцевой элемент;4.03.231;Нет;ВР001005013;5910;Фасадный декор;антаблементы;дополнительные элементы
6644;внутренний угол;4.31.221;Нет;ВР001005026;5901;Фасадный декор;антаблементы;дополнительные элементы
6644;внутренний угол;4.31.221;Нет;ВР001005026;6654;Фасадный декор;антаблементы;дополнительные элементы
6644;внутренний угол;4.31.221;Нет;ВР001005026;6644;Фасадный декор;антаблементы;дополнительные элементы
6644;внутренний угол;4.31.221;Нет;ВР001005026;6636;Фасадный декор;антаблементы;дополнительные элементы
6645;внутренний угол;4.31.121;Нет;ВР001004959;5900;Фасадный декор;антаблементы;дополнительные элементы
6645;внутренний угол;4.31.121;Нет;ВР001004959;6656;Фасадный декор;антаблементы;дополнительные элементы
6645;внутренний угол;4.31.121;Нет;ВР001004959;6645;Фасадный декор;антаблементы;дополнительные элементы
6645;внутренний угол;4.31.121;Нет;ВР001004959;6638;Фасадный декор;антаблементы;дополнительные элементы
6646;торцевой элемент;4.03.232;Нет;ВР001023975;5911;Фасадный декор;антаблементы;дополнительные элементы
6647;торцевой элемент;4.03.331;Нет;ВР001005075;5912;Фасадный декор;антаблементы;дополнительные элементы
6648;внешний угол;4.31.312;Нет;ВР001005090;5903;Фасадный декор;антаблементы;дополнительные элементы
6648;внешний угол;4.31.312;Нет;ВР001005090;6648;Фасадный декор;антаблементы;дополнительные элементы
6648;внешний угол;4.31.312;Нет;ВР001005090;6640;Фасадный декор;антаблементы;дополнительные элементы
6648;внешний угол;4.31.312;Нет;ВР001005090;6634;Фасадный декор;антаблементы;дополнительные элементы
6649;торцевой элемент;4.04.131;Нет;ВР001004943;5922;Фасадный декор;антаблементы;дополнительные элементы
6650;внешний угол;4.31.311;Нет;ВР001005086;5893;Фасадный декор;антаблементы;дополнительные элементы
6650;внешний угол;4.31.311;Нет;ВР001005086;6650;Фасадный декор;антаблементы;дополнительные элементы
6650;внешний угол;4.31.311;Нет;ВР001005086;6642;Фасадный декор;антаблементы;дополнительные элементы
6650;внешний угол;4.31.311;Нет;ВР001005086;6635;Фасадный декор;антаблементы;дополнительные элементы
6651;торцевой элемент;4.04.132;Нет;ВР001023977;5923;Фасадный декор;антаблементы;дополнительные элементы
6652;внешний угол;4.31.212;Нет;ВР001005029;5902;Фасадный декор;антаблементы;дополнительные элементы
6652;внешний угол;4.31.212;Нет;ВР001005029;6652;Фасадный декор;антаблементы;дополнительные элементы
6652;внешний угол;4.31.212;Нет;ВР001005029;6452;Фасадный декор;антаблементы;дополнительные элементы
6652;внешний угол;4.31.212;Нет;ВР001005029;6445;Фасадный декор;антаблементы;дополнительные элементы
6653;торцевой элемент;4.04.231;Нет;ВР001005015;5919;Фасадный декор;антаблементы;дополнительные элементы
6654;внешний угол;4.31.211;Нет;ВР001005025;5901;Фасадный декор;антаблементы;дополнительные элементы
6654;внешний угол;4.31.211;Нет;ВР001005025;6654;Фасадный декор;антаблементы;дополнительные элементы
6654;внешний угол;4.31.211;Нет;ВР001005025;6644;Фасадный декор;антаблементы;дополнительные элементы
6654;внешний угол;4.31.211;Нет;ВР001005025;6636;Фасадный декор;антаблементы;дополнительные элементы
6655;торцевой элемент;4.04.232;Нет;ВР001023978;5924;Фасадный декор;антаблементы;дополнительные элементы
6656;внешний угол;4.31.111;Нет;ВР001004958;5900;Фасадный декор;антаблементы;дополнительные элементы
6656;внешний угол;4.31.111;Нет;ВР001004958;6656;Фасадный декор;антаблементы;дополнительные элементы
6656;внешний угол;4.31.111;Нет;ВР001004958;6645;Фасадный декор;антаблементы;дополнительные элементы
6656;внешний угол;4.31.111;Нет;ВР001004958;6638;Фасадный декор;антаблементы;дополнительные элементы
6657;торцевой элемент;4.04.332;Нет;ВР001023979;5926;Фасадный декор;антаблементы;дополнительные элементы
6658;торцевой элемент;4.82.031;Нет;ВР001004992;;Фасадный декор;антаблементы;дополнительные элементы
6659;арочное обрамление FLEX;4.87.031;Да;ВР002028302;5945;Фасадный декор;гибкие аналоги арочные;
6660;арочное обрамление FLEX;4.87.032;Да;ВР002028303;5946;Фасадный декор;гибкие аналоги арочные;
6661;арочное обрамление FLEX;4.87.033;Да;ВР002028304;5947;Фасадный декор;гибкие аналоги арочные;
6662;карниз FLEX;1.50.281;Да;ВР002028715;;Интерьерный декор;гибкие карнизы;
6663;карниз FLEX;1.50.282;Да;ВР002028716;;Интерьерный декор;гибкие карнизы;
6664;молдинг FLEX;1.51.368;Да;ВР002028729;;Интерьерный декор;гибкие молдинги;
6665;молдинг;1.51.364;Нет;ВР002028166;;Интерьерный декор;молдинги;
6666;элемент камина;1.64.001;Нет;ВР002025744;;Интерьерный декор;элементы камина;
6667;элемент камина;1.64.002;Нет;ВР002025745;;Интерьерный декор;элементы камина;
6668;элемент камина;1.64.003;Нет;ВР002025746;;Интерьерный декор;элементы камина;
6669;элементы декоративного камина;1.64.101;Нет;;;Интерьерный декор;элементы декоративного камина;
6670;карниз FLEX;1.50.277;Да;ВР002028712;;Интерьерный декор;гибкие карнизы;
6671;молдинг FLEX;1.51.373;Да;ВР002028734;;Интерьерный декор;гибкие молдинги;
6672;розетка;1.56.050;Нет;ВР002029526;;Интерьерный декор;розетки;
6674;архитрав FLEX;1.26.001;Да;ВР002028539;;Интерьерный декор;гибкие аналоги;
6675;архитрав FLEX;1.26.002;Да;ВР002028540;;Интерьерный декор;гибкие аналоги;
6676;архитрав FLEX;1.26.003;Да;ВР002028541;;Интерьерный декор;гибкие аналоги;
6683;розетка;1.56.047;Нет;ВР002029488;;Интерьерный декор;розетки;
6684;кронштейн;1.19.011;Нет;ВР002028745;;Интерьерный декор;кронштейны;
6687;молдинг;1.51.307;Нет;ВР000001065;;Интерьерный декор;молдинги;
6707;молдинг;1.51.369;Нет;ВР002028361;;Интерьерный декор;молдинги;
6708;молдинг;1.51.376;Нет;ВР002029834;;Интерьерный декор;молдинги;
6709;розетка;1.56.045;Нет;ВР002028365;;Интерьерный декор;розетки;
6710;угловой элемент;1.52.352;Нет;ВР002029491;5033;Интерьерный декор;угловые элементы;
6710;угловой элемент;1.52.352;Нет;ВР002029491;5087;Интерьерный декор;угловые элементы;
6711;кронштейн;1.19.009;Нет;ВР002028702;;Интерьерный декор;кронштейны;
6736;орнамент;1.60.037;Нет;ВР002029533;;Интерьерный декор;орнаменты;
6737;орнамент;1.60.038;Нет;ВР002029734;;Интерьерный декор;орнаменты;
6738;орнамент;1.60.039;Нет;ВР002029731;;Интерьерный декор;орнаменты;
6739;орнамент;1.60.040;Нет;ВР002029837;;Интерьерный декор;орнаменты;
6740;наличник;1.54.014;Нет;ВР002028750;;Интерьерный декор;обрамление дверей;
6741;розетка;1.56.043;Нет;ВР002025489;;Интерьерный декор;розетки;
6742;розетка;1.56.048;Нет;ВР002029532;;Интерьерный декор;розетки;
6743;розетка;1.56.049;Нет;ВР002029525;;Интерьерный декор;розетки;
6744;розетка;1.56.051;Нет;ВР002029732;;Интерьерный декор;розетки;
6749;карниз;1.50.290;Нет;ВР002029832;;Интерьерный декор;карнизы;
6750;угловой элемент;1.52.375;Нет;ВР002029529;6566;Интерьерный декор;угловые элементы;
6750;угловой элемент;1.52.375;Нет;ВР002029529;6612;Интерьерный декор;угловые элементы;
6751;кронштейн;1.19.013;Нет;ВР002029487;;Интерьерный декор;кронштейны;
6755;молдинг;1.51.338;Нет;ВР001023157;;Интерьерный декор;молдинги;
6756;угловой элемент;1.52.376;Нет;ВР002029836;6708;Интерьерный декор;угловые элементы;
6757;орнамент;1.60.035;Нет;ВР002029482;;Интерьерный декор;орнаменты;
6758;орнамент;1.60.135;Нет;ВР002029485;;Интерьерный декор;орнаменты;
6761;угловой элемент;1.52.283;Нет;ВР002029490;5068;Интерьерный декор;угловые элементы;
6761;угловой элемент;1.52.283;Нет;ВР002029490;5122;Интерьерный декор;угловые элементы;
6762;угловой элемент;1.52.284;Нет;ВР002028701;5039;Интерьерный декор;угловые элементы;
6762;угловой элемент;1.52.284;Нет;ВР002028701;5093;Интерьерный декор;угловые элементы;
6763;кронштейн;1.19.012;Нет;ВР002028744;;Интерьерный декор;кронштейны;
6764;розетка;1.56.046;Нет;ВР002029489;;Интерьерный декор;розетки;
6765;карниз;1.50.225;Нет;ВР002029918;;Интерьерный декор;карнизы;
6766;карниз;1.50.226;Нет;ВР002029920;;Интерьерный декор;карнизы;
6767;орнамент;1.60.036;Нет;ВР002029536;;Интерьерный декор;орнаменты;
6768;карниз;1.50.289;Нет;ВР002029735;;Интерьерный декор;карнизы;
6770;карниз FLEX;1.50.283;Да;ВР002028717;;Интерьерный декор;гибкие карнизы;
6771;карниз;1.50.206;Нет;ВР002025473;;Интерьерный декор;карнизы;
6772;кронштейн;1.19.014;Нет;ВР002029486;;Интерьерный декор;кронштейны;
