IE_XML_ID;IE_NAME;IE_PREVIEW_TEXT;IE_DETAIL_TEXT;IP_PROP144;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP142;IP_PROP143;IP_PROP145;IP_PROP146;IP_PROP147;IP_PROP148;IP_PROP150;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP160;IP_PROP161;IP_PROP162;IP_PROP163;IP_PROP164;IP_PROP165;IP_PROP167;IP_PROP149;IC_GROUP0;IC_GROUP1;IC_GROUP2;CV_PRICE_1
5987;база;;;;411;170;206;4.17.201;;;;;;;;;;ВР001005018;;;7,00;48,30;Нет;;;Фасадный декор;составные элементы;;1470.00
5988;база;;;;410;172;209;4.17.202;;;;;;;;;;ВР001005019;;;7,00;48,30;Нет;;;Фасадный декор;составные элементы;;1050.00
5989;база;;;;370;162;186;4.17.301;;;;;;;;;;ВР001005078;;;7,00;48,30;Нет;;;Фасадный декор;составные элементы;;1155.00
5990;база;;;;407;181;125;4.23.101;;;;;;;;;;ВР001022016;;;7,00;48,30;Нет;;;Фасадный декор;составные элементы;;1103.00
5991;база;;;;376;172;119;4.23.201;;;;;;;;;;ВР001022017;;;7,00;48,30;Нет;;;Фасадный декор;составные элементы;;1103.00
5992;база;;;;351;160;115;4.23.301;;;;;;;;;;ВР001022018;;;7,00;48,30;Нет;;;Фасадный декор;составные элементы;;1103.00
5993;база;;;;296;120;291;4.43.101;;;;;;;;;;ВР001004966;;;7,00;48,30;Нет;;;Фасадный декор;составные элементы;;1317.00
5994;база;;;;273;115;271;4.43.201;;;;;;;;;;ВР001005042;;;7,00;48,30;Нет;;;Фасадный декор;составные элементы;;1213.00
5995;база;;;;270;117;270;4.43.202;;;;;;;;;;ВР001005043;;;7,00;48,30;Нет;;;Фасадный декор;составные элементы;;1386.00
5996;база;;;;242;109;244;4.43.301;;;;;;;;;;ВР001005099;;;7,00;48,30;Нет;;;Фасадный декор;составные элементы;;1386.00
5997;база;;;;241;109;244;4.43.302;;;;;;;;;;ВР001005100;;;7,00;48,30;Нет;;;Фасадный декор;составные элементы;;1386.00
5998;база;;;;292;121;147;4.47.101;;;;;;;;;;ВР001004963;;;7,00;48,30;Нет;;;Фасадный декор;составные элементы;;599.00
5999;база;;;;271;115;;4.47.201;;;;;;;;;;ВР001005038;;137;7,00;48,30;Нет;;;Фасадный декор;составные элементы;;552.00
6000;база;;;;270;117;135;4.47.202;;;;;;;;;;ВР001005039;;;7,00;48,30;Нет;;;Фасадный декор;составные элементы;;630.00
6001;база;;;;244;111;122;4.47.301;;;;;;;;;;ВР001005103;;;7,00;48,30;Нет;;;Фасадный декор;составные элементы;;630.00
6002;база;;;;243;111;122;4.47.302;;;;;;;;;;ВР001005104;;;7,00;48,30;Нет;;;Фасадный декор;составные элементы;;630.00
6003;база;;;;260;120;80;4.53.101;;;;;;;;;;ВР001004983;;;7,00;48,30;Нет;;;Фасадный декор;составные элементы;;473.00
6004;база;;;;225;108;76;4.53.302;;;;;;;;;;ВР001005124;;;7,00;48,30;Нет;;;Фасадный декор;составные элементы;;394.00
6005;база;;;;440;180;437;4.13.101;;;;;;;;;;ВР001004956;;;7,00;48,30;Нет;;;Фасадный декор;составные элементы;;3234.00
6006;база;;;;412;171;411;4.13.201;;;;;;;;;;ВР001005022;;;7,00;48,30;Нет;;;Фасадный декор;составные элементы;;3234.00
6007;база;;;;415;171;410;4.13.202;;;;;;;;;;ВР001005023;;;7,00;48,30;Нет;;;Фасадный декор;составные элементы;;2310.00
6008;база;;;;374;166;370;4.13.301;;;;;;;;;;ВР001005082;;;7,00;48,30;Нет;;;Фасадный декор;составные элементы;;2541.00
6009;база;;;;372;164;370;4.13.302;;;;;;;;;;ВР001005083;;;7,00;48,30;Нет;;;Фасадный декор;составные элементы;;3234.00
6010;база;;;;507;217;253;4.17.002;;;;;;;;;;ВР002025407;;;;;Нет;;;Фасадный декор;составные элементы;;1995.00
6011;база;;;;482;199;242;4.17.001;;;;;;;;;;ВР002025167;;;7,00;48,30;Нет;;;Фасадный декор;составные элементы;;1785.00
6012;капитель;;;;273;208;100;4.51.301;;;;;;;;;;ВР001005120;;;7,00;34,00;Нет;;;Фасадный декор;составные элементы;;630.00
6013;капитель;;;;409;180;206;4.15.101;;;;;;;;;;ВР001004949;;;7,00;40,00;Нет;;;Фасадный декор;составные элементы;;1418.00
6014;капитель;;;;430;164;184;4.15.201;;;;;;;;;;ВР001005016;;;7,00;40,00;Нет;;;Фасадный декор;составные элементы;;1260.00
6015;капитель;;;;397;310;206;4.15.301;;;;;;;;;;ВР001005076;;;7,00;40,00;Нет;;;Фасадный декор;составные элементы;;1785.00
6016;капитель;;;;407;181;124;4.21.101;;;;;;;;;;ВР001022010;;;7,00;40,00;Нет;;;Фасадный декор;составные элементы;;1103.00
6017;капитель;;;;446;163;97;4.21.201;;;;;;;;;;ВР001022011;;;7,00;40,00;Нет;;;Фасадный декор;составные элементы;;1103.00
6018;капитель;;;;419;316;152;4.21.301;;;;;;;;;;ВР001022012;;;7,00;40,00;Нет;;;Фасадный декор;составные элементы;;1575.00
6019;капитель;;;;270;127;273;4.41.101;;;;;;;;;;ВР001004964;;;7,00;34,00;Нет;;;Фасадный декор;составные элементы;;1837.00
6020;капитель;;;;244;116;292;4.41.201;;;;;;;;;;ВР001005040;;;7,00;34,00;Нет;;;Фасадный декор;составные элементы;;1213.00
6021;капитель;;;;266;208;264;4.41.301;;;;;;;;;;ВР001005097;;;7,00;34,00;Нет;;;Фасадный декор;составные элементы;;1386.00
6022;капитель;;;;275;127;137;4.45.101;;;;;;;;;;ВР001004961;;;7,00;34,00;Нет;;;Фасадный декор;составные элементы;;835.00
6023;капитель;;;;294;117;122;4.45.201;;;;;;;;;;ВР001005036;;;7,00;34,00;Нет;;;Фасадный декор;составные элементы;;552.00
6024;капитель;;;;264;208;132;4.45.301;;;;;;;;;;ВР001005101;;;7,00;34,00;Нет;;;Фасадный декор;составные элементы;;630.00
6025;капитель;;;;262;125;80;4.51.101;;;;;;;;;;ВР001004980;;;7,00;34,00;Нет;;;Фасадный декор;составные элементы;;473.00
6026;капитель;;;;306;116;68;4.51.201;;;;;;;;;;ВР001005058;;;7,00;40,00;Нет;;;Фасадный декор;составные элементы;;473.00
6027;капитель;;;;407;180;408;4.11.101;;;;;;;;;;ВР001004953;;;7,00;40,00;Нет;;;Фасадный декор;составные элементы;;3119.00
6028;капитель;;;;364;164;430;4.11.201;;;;;;;;;;ВР001005020;;;7,00;40,00;Нет;;;Фасадный декор;составные элементы;;2772.00
6029;капитель;;;;409;313;396;4.11.301;;;;;;;;;;ВР001005080;;;7,00;40,00;Нет;;;Фасадный декор;составные элементы;;3927.00
6030;капитель;;;;544;272;240;4.15.102;;;;;;;;;;ВР002025160;;;7,00;40,00;Нет;;;Фасадный декор;составные элементы;;2363.00
6031;регул;;;120;;19;8;4.37.101;;;;;;;;;;ВР001004975;;;2,00;;Нет;;;Фасадный декор;накладные элементы;;137.00
6032;регул;;;164;;29;12;4.07.101;;;;;;;;;;ВР001004948;;;2,00;;Нет;;;Фасадный декор;накладные элементы;;137.00
6033;мутул;;;127;;190;58;4.05.102;;;;;;;;;;ВР001022589;;;2,50;;Нет;;;Фасадный декор;накладные элементы;;709.00
6034;мутул;;;;;;;4.35.102;;;;;;;;;;ВР001004988;;;2,50;;Нет;;;Фасадный декор;накладные элементы;;210.00
6035;мутул;;;132;;141;41;4.35.101;;;;;;;;;;ВР001004974;;;2,50;;Нет;;;Фасадный декор;накладные элементы;;273.00
6036;мутул;;;213;;190;62;4.05.101;;;;;;;;;;ВР001004947;;;2,50;;Нет;;;Фасадный декор;накладные элементы;;756.00
6037;модильон;;;;88;127;56;4.08.301;;;;;;;;;;ВР001005084;;;2,50;;Нет;;;Фасадный декор;накладные элементы;;221.00
6038;модильон;;;;84;88;46;4.08.302;;;;;;;;;;ВР001022579;;;2,50;;Нет;;;Фасадный декор;накладные элементы;;137.00
6039;модильон;;;;58;83;34;4.38.301;;;;;;;;;;ВР001005106;;;2,50;;Нет;;;Фасадный декор;накладные элементы;;137.00
6040;модильон;;;;56;67;34;4.38.302;;;;;;;;;;ВР001005127;;;2,50;;Нет;;;Фасадный декор;накладные элементы;;137.00
6041;триглиф;;;;120;163;9;4.36.101;;;;;;;;;;ВР001004967;;;5,00;;Нет;;;Фасадный декор;накладные элементы;;189.00
6042;триглиф;;;;244;168;12;4.06.101;;;;;;;;;;ВР001004946;;;5,00;;Нет;;;Фасадный декор;накладные элементы;;399.00
6043;ствол;;;;210;1520;54;4.52.102;;;;;;;;;;ВР001004982;;;7,00;103,00;Нет;;;Фасадный декор;составные элементы;;2100.00
6044;ствол;;;;187;1455;57;4.52.301;;;;;;;;;;ВР001005121;;;7,00;103,00;Нет;;;Фасадный декор;составные элементы;;1575.00
6045;ствол;;;;330;2300;166;4.16.101;;;;;;;;;;ВР001004950;;;7,00;103,00;Нет;;;Фасадный декор;составные элементы;;8400.00
6046;ствол;;;;330;2303;166;4.16.102;;;;;;;;;;ВР001004951;;;7,00;103,00;Нет;;;Фасадный декор;составные элементы;;5250.00
6047;ствол;;;;297;2395;148;4.16.201;;;;;;;;;;ВР001005017;;;7,00;103,00;Нет;;;Фасадный декор;составные элементы;;6825.00
6048;ствол;;;;295;2399;148;4.16.202;;;;;;;;;;ВР001022042;;;7,00;103,00;Нет;;;Фасадный декор;составные элементы;;6300.00
6049;ствол;;;;273;2212;135;4.16.301;;;;;;;;;;ВР001005077;;;7,00;103,00;Нет;;;Фасадный декор;составные элементы;;5250.00
6050;ствол;;;;334;2310;88;4.22.101;;;;;;;;;;ВР001022013;;;7,00;103,00;Нет;;;Фасадный декор;составные элементы;;5250.00
6051;ствол;;;;334;2310;88;4.22.102;;;;;;;;;;ВР001022039;;;7,00;103,00;Нет;;;Фасадный декор;составные элементы;;4725.00
6052;ствол;;;;260;2350;62;4.22.201;;;;;;;;;;ВР001022014;;;7,00;103,00;Нет;;;Фасадный декор;составные элементы;;4725.00
6053;ствол;;;;260;2349;62;4.22.202;;;;;;;;;;ВР001022040;;;7,00;103,00;Нет;;;Фасадный декор;составные элементы;;4725.00
6054;ствол;;;;294;2200;86;4.22.301;;;;;;;;;;ВР001022015;;;7,00;103,00;Нет;;;Фасадный декор;составные элементы;;4830.00
6055;ствол;;;;294;2200;86;4.22.302;;;;;;;;;;ВР001022041;;;7,00;103,00;Нет;;;Фасадный декор;составные элементы;;4200.00
6056;ствол;;;;218;1520;222;4.42.101;;;;;;;;;;ВР001004965;;;7,00;40,00;Нет;;;Фасадный декор;составные элементы;;5082.00
6057;ствол;;;;197;1578;198;4.42.201;;;;;;;;;;ВР001005041;;;7,00;40,00;Нет;;;Фасадный декор;составные элементы;;4158.00
6058;ствол;;;;181;1458;175;4.42.301;;;;;;;;;;ВР001005098;;;7,00;40,00;Нет;;;Фасадный декор;составные элементы;;3465.00
6059;ствол;;;;219;1520;111;4.46.101;;;;;;;;;;ВР001004962;;;7,00;103,00;Нет;;;Фасадный декор;составные элементы;;2310.00
6060;ствол;;;;199;1580;99;4.46.201;;;;;;;;;;ВР001005037;;;7,00;103,00;Нет;;;Фасадный декор;составные элементы;;1890.00
6061;ствол;;;;184;1460;89;4.46.301;;;;;;;;;;ВР001005102;;;7,00;103,00;Нет;;;Фасадный декор;составные элементы;;1575.00
6062;ствол;;;;208;1520;55;4.52.101;;;;;;;;;;ВР001004981;;;7,00;103,00;Нет;;;Фасадный декор;составные элементы;;2100.00
6063;ствол;;;;175;2000;42;4.52.201;;;;;;;;;;ВР001005059;;;7,00;103,00;Нет;;;Фасадный декор;составные элементы;;2100.00
6064;ствол;;;;176;2020;42;4.52.202;;;;;;;;;;ВР001005060;;;7,00;103,00;Нет;;;Фасадный декор;составные элементы;;2520.00
6065;ствол;;;;186;1454;56;4.52.302;;;;;;;;;;ВР001005122;;;7,00;103,00;Нет;;;Фасадный декор;составные элементы;;1260.00
6066;верхний фрагмент ствола;;;;362;350;180;4.16.001;;;;;;;;;;ВР002025163;;;7,00;103,00;Нет;;;Фасадный декор;составные элементы;;2310.00
6067;фрагмент ствола;;;;362;700;180;4.16.002;;;;;;;;;;ВР002025404;;;7,00;103,00;Нет;;;Фасадный декор;составные элементы;;2363.00
6068;ствол;;;;;2212;;4.12.301;;;;;;;;;273;ВР001005081;;;7,00;40,00;Нет;;;Фасадный декор;составные элементы;;11550.00
6069;ствол;;;;;2303;;4.12.101;;;;;;;;;330;ВР001004954;;;7,00;40,00;Нет;;;Фасадный декор;составные элементы;;18480.00
6070;ствол;;;;;2303;;4.12.102;;;;;;;;;330;ВР001004955;;;7,00;40,00;Нет;;;Фасадный декор;составные элементы;;11550.00
6071;ствол;;;;;2399;;4.12.202;;;;;;;;;295;ВР001022043;;;7,00;103,00;Нет;;;Фасадный декор;составные элементы;;13860.00
6072;ствол;;;;;2395;;4.12.201;;;;;;;;;297;ВР001005021;;;7,00;40,00;Нет;;;Фасадный декор;составные элементы;;15015.00
6073;колонна;;;;409;2689;396;4.30.301;;;;;;;;;;;;;;;Нет;;;Фасадный декор;колонны;колонны;18711.00
6074;колонна;;;;415;2730;430;4.30.201;;;;;;;;;;;;;;;Нет;;;Фасадный декор;колонны;колонны;20097.00
6075;колонна;;;;415;2734;430;4.30.202;;;;;;;;;;;;;;;Нет;;;Фасадный декор;колонны;колонны;18942.00
6076;колонна;;;;440;2663;437;4.30.101;;;;;;;;;;;;;;;Нет;;;Фасадный декор;колонны;колонны;24833.00
6077;колонна;;;;440;2663;437;4.30.102;;;;;;;;;;;;;;;Нет;;;Фасадный декор;колонны;колонны;17903.00
6078;колонна;;;;296;1767;291;4.30.104;;;;;;;;;;;;;;;Нет;;;Фасадный декор;колонны;колонны;8236.00
6079;колонна;;;;270;1811;292;4.30.204;;;;;;;;;;;;;;;Нет;;;Фасадный декор;колонны;колонны;6757.00
6080;колонна;;;;266;1775;264;4.30.304;;;;;;;;;;;;;;;Нет;;;Фасадный декор;колонны;колонны;6237.00
6081;полуколонна;;;;397;2687;206;4.10.301;;;;;;;;;;;;;;;Нет;;;Фасадный декор;колонны;полуколонны;8505.00
6082;полуколонна;;;;430;2731;209;4.10.201;;;;;;;;;;;;;;;Нет;;;Фасадный декор;колонны;полуколонны;9135.00
6083;полуколонна;;;;430;2735;209;4.10.202;;;;;;;;;;;;;;;Нет;;;Фасадный декор;колонны;полуколонны;8610.00
6084;полуколонна;;;;440;2660;220;4.10.101;;;;;;;;;;;;;;;Нет;;;Фасадный декор;колонны;полуколонны;11288.00
6085;полуколонна;;;;440;2663;220;4.10.102;;;;;;;;;;;;;;;Нет;;;Фасадный декор;колонны;полуколонны;8138.00
6086;полуколонна;;;;394;2042;197;4.10.104;;;;;;;;;;;;;;;Нет;;;Фасадный декор;колонны;полуколонны;5424.00
6087;полуколонна;;Высота этой конструкции может быть увеличена за счет применения  дополнительных элементов 4.16.002;;544;2889;242;4.10.103;;;;;;;;;;;;;;;Нет;;;Фасадный декор;колонны;полуколонны;13547.00
