IE_XML_ID;IE_NAME;IP_PROP144;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP142;IP_PROP143;IP_PROP145;IP_PROP150;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP157;IP_PROP162;IP_PROP149;IP_PROP146;IP_PROP147;IP_PROP148;CV_PRICE_1
6372;молдинг 1.51.362;2000;;;;1.51.362;;46;;;;;Нет;;10;;;;1072.00
6373;молдинг 1.51.362 гибкий;2000;;;;1.51.362;;46;;;;;Да;;10;500;500;2000;2144.00
6374;молдинг 1.51.370;2000;;;;1.51.370;;75;;;;;Нет;;15;;;;1179.00
6375;молдинг 1.51.370 гибкий;2000;;;;1.51.370;;75;;;;;Да;;15;550;550;1000;2357.00
6376;плинтус 1.53.110;2000;;;;1.53.110;;138;19;;;;Нет;;;;;;1947.00
6377;плинтус 1.53.110 гибкий;2000;;;;1.53.110;;138;18,5;;;;Да;;;500;500;;3894.00
6380;карниз 1.50.179 гибкий;2000;;;;1.50.179;81;78;;;;;Да;;;2500;2000;;2678.00
6381;карниз 1.50.207 гибкий;2000;;;;1.50.207;55;52;;;;;Да;;;2500;2000;;2769.00
6382;карниз 1.50.275 гибкий;2000;;;;1.50.275;76;105;;;;;Да;;;3000;2500;;5165.00
6385;ствол 4.16.003;;435;354;216;4.16.003;;;;;;;Нет;;;;;;2780.00
6386;ствол 4.16.004;;366;700;180;4.16.004;;;;;;;Нет;;;;;;3874.00
6387;ствол 4.16.005;;366;348;180;4.16.005;;;;;;;Нет;;;;;;2780.00
6388;капитель 4.15.202;;635;240;269;4.15.202;;;;;;;Нет;;;;;;5557.00
6389;капитель 4.15.302;;644;514;327;4.15.302;;;;;;;Нет;;;;;;8336.00
6390;капитель 4.11.102;;544;240;544;4.11.102;;;;;;;Нет;;;;;;8753.00
6391;капитель 4.11.202;;635;240;536;4.11.202;;;;;;;Нет;;;;;;12226.00
6392;капитель 4.11.302;;652;510;652;4.11.302;;;;;;;Нет;;;;;;18337.00
6393;база 4.13.001;;487;198;487;4.13.001;;;;;;;Нет;;;;;;6613.00
6394;ствол 4.12.001;;435;352;435;4.12.001;;;;;;;Нет;;;;;;8560.00
6395;ствол 4.12.002;;361;698;361;4.12.002;;;;;;;Нет;;;;;;8754.00
6396;ствол 4.12.003;;435;351;435;4.12.003;;;;;;;Нет;;;;;;6114.00
6397;ствол 4.12.004;;361;698;361;4.12.004;;;;;;;Нет;;;;;;8521.00
6398;ствол 4.12.005;;361;348;361;4.12.005;;;;;;;Нет;;;;;;6114.00
6423;карниз 1.50.271 гибкий;2000;;;;1.50.271;165;226;;;;;Да;;;5000;5000;;8064.00
6424;карниз 1.50.274 гибкий;2000;;;;1.50.274;55;86;;;;;Да;;;2500;2000;;2781.00
6429;E03.S.60 / Клей Европласт стыковочный 60 мл.;;;;;E03.S.60;;;;;;;Нет;;;;;;490.00
6430;база 1.54.030;;108;228;;1.54.030;;;;;;;Нет;;29;;;;998.00
6431;квадрат 1.54.013;;109;109;;1.54.013;;;;;;;Нет;;28;;;;367.00
6432;квадрат 1.54.013;;109;109;;1.54.013;;;;;;;Нет;;28;;;;367.00
6433;база 1.54.030;;108;228;;1.54.030;;;;;;;Нет;;29;;;;998.00
6434;угловой элемент 1.52.285;;181;181;;1.52.285;;;;;;;Нет;;24;;;;802.00
6435;молдинг 1.51.367;2000;;;;1.51.367;;124;;;;;Нет;;24;;;;1719.00
6436;молдинг 1.51.367 гибкий;2000;;;;1.51.367;;124;;;;;Да;;24;550;550;1500;3437.00
6438;карниз 1.50.280;2000;;;;1.50.280;143;168;;;;;Нет;;;;;;3597.00
6439;молдинг 1.51.368;2000;;;;1.51.368;;138;;;;;Нет;;40;;;;2046.00
6440;орнамент 1.60.025;;385;209;;1.60.025;;;;;;;Нет;;32;;;;1311.00
6441;орнамент 1.60.032;;604;189;;1.60.032;;;;;;;Нет;;50;;;;2407.00
6442;орнамент 1.60.020;;51;155;;1.60.020;;;;;;;Нет;;7;;;;473.00
6443;орнамент 1.60.120;;51;155;;1.60.120;;;;;;;Нет;;7;;;;473.00
6444;торцевой элемент 4.33.332;;51;131;51;4.33.332;;;;;;;Нет;;;;;;391.00
6445;торцевой элемент 4.31.232;;249;170;248;4.31.232;;;;;;;Нет;;;;;;2677.00
6446;торцевой элемент 4.81.031;;96;288;95;4.81.031;;;;;;;Нет;;;;;;724.00
6447;торцевой элемент 4.81.032;;107;365;108;4.81.032;;;;;;;Нет;;;;;;969.00
6448;внешний угол 4.32.111;;302;166;300;4.32.111;;;;;;;Нет;;;;;;2336.00
6449;внешний угол 4.32.312;;301;194;302;4.32.312;;;;;;;Нет;;;;;;2733.00
6450;внешний угол 4.81.011;;199;288;197;4.81.011;;;;;;;Нет;;;;;;1443.00
6451;внешний угол 4.81.012;;207;365;207;4.81.012;;;;;;;Нет;;;;;;1842.00
6452;внутренний угол 4.31.222;;358;170;358;4.31.222;;;;;;;Нет;;;;;;3747.00
6453;внутренний угол 4.32.221;;292;173;291;4.32.221;;;;;;;Нет;;;;;;2872.00
6454;внутренний угол 4.81.021;;195;288;195;4.81.021;;;;;;;Нет;;;;;;1443.00
6455;внутренний угол 4.81.022;;210;365;210;4.81.022;;;;;;;Нет;;;;;;1842.00
6456;опорный блок 4.78.101;;239;60;184;4.78.101;;;;;;;Нет;;;;;;800.00
6457;полукрышка 4.73.211;;220;45;110;4.73.211;;;;;;;Нет;;;;;;532.00
6458;полукрышка пирамида 4.76.111;;268;82;134;4.76.111;;;;;;;Нет;;;;;;886.00
6459;полуоснование 4.74.111;;2000;100;90;4.74.111;;;;;;;Нет;;;;;;8841.00
6460;полупоручень 4.72.111;;3000;110;95;4.72.111;;;;;;;Нет;;;;;;7957.00
6461;полустолб 4.75.111;;220;1018;110;4.75.111;;;;;;;Нет;;;;;;5305.00
6462;полустолб 4.75.211;;180;1018;90;4.75.211;;;;;;;Нет;;;;;;4245.00
6463;торцевой элемент 4.02.331;;298;270;291;4.02.331;;;;;;;Нет;;;;;;4306.00
6464;торцевой элемент 4.03.131;;30;243;30;4.03.131;;;;;;;Нет;;;;;;391.00
6465;торцевой элемент 4.03.132;;70;235;70;4.03.132;;;;;;;Нет;;;;;;472.00
6466;торцевой элемент 4.03.332;;74;170;74;4.03.332;;;;;;;Нет;;;;;;410.00
6467;полубалясина 4.71.111;;120;783;60;4.71.111;;;;;;;Нет;;;;;;1769.00
6468;полубалясина 4.71.211;;90;789;45;4.71.211;;;;;;;Нет;;;;;;1416.00
6469;торцевой элемент 4.33.331;;83;129;83;4.33.331;;;;;;;Нет;;;;;;391.00
6470;торцевой элемент 4.34.131;;108;112;108;4.34.131;;;;;;;Нет;;;;;;639.00
6471;торцевой элемент 4.34.231;;109;125;109;4.34.231;;;;;;;Нет;;;;;;489.00
6472;внутренний угол 4.32.322;;302;194;303;4.32.322;;;;;;;Нет;;;;;;2733.00
6473;торцевой элемент 4.32.331;;203;195;203;4.32.331;;;;;;;Нет;;;;;;1998.00
6474;торцевой элемент 4.32.332;;202;194;204;4.32.332;;;;;;;Нет;;;;;;1837.00
6475;торцевой элемент 4.33.132;;42;164;42;4.33.132;;;;;;;Нет;;;;;;391.00
6476;торцевой элемент 4.33.232;;42;145;42;4.33.232;;;;;;;Нет;;;;;;391.00
6477;торцевой элемент 4.04.331;;65;207;65;4.04.331;;;;;;;Нет;;;;;;391.00
6478;внешний угол 4.01.111;;455;251;455;4.01.111;;;;;;;Нет;;;;;;5312.00
6479;внешний угол 4.01.113;;460;263;460;4.01.113;;;;;;;Нет;;;;;;8055.00
6480;внешний угол 4.01.211;;381;276;383;4.01.211;;;;;;;Нет;;;;;;5246.00
6481;внешний угол 4.01.212;;395;280;395;4.01.212;;;;;;;Нет;;;;;;5619.00
6482;внешний угол 4.01.311;;405;296;404;4.01.311;;;;;;;Нет;;;;;;5186.00
6483;внешний угол 4.02.111;;409;253;410;4.02.111;;;;;;;Нет;;;;;;5984.00
6484;внешний угол 4.02.211;;358;250;355;4.02.211;;;;;;;Нет;;;;;;4968.00
6485;внешний угол 4.02.311;;373;270;372;4.02.311;;;;;;;Нет;;;;;;5764.00
6486;внутренний угол 4.01.121;;458;251;457;4.01.121;;;;;;;Нет;;;;;;5312.00
6487;внутренний угол 4.01.123;;459;263;460;4.01.123;;;;;;;Нет;;;;;;8055.00
6488;внутренний угол 4.01.221;;381;276;380;4.01.221;;;;;;;Нет;;;;;;5246.00
6489;внутренний угол 4.01.222;;394;280;395;4.01.222;;;;;;;Нет;;;;;;5619.00
6490;внутренний угол 4.01.321;;402;296;401;4.01.321;;;;;;;Нет;;;;;;5186.00
6491;внутренний угол 4.01.322;;401;296;404;4.01.322;;;;;;;Нет;;;;;;5584.00
6492;внутренний угол 4.02.121;;407;253;408;4.02.121;;;;;;;Нет;;;;;;5984.00
6498;карниз 1.50.284;2000;;;;1.50.284;70;81;;;;;Нет;;;;;;1291.00
6499;карниз 1.50.284 гибкий;2000;;;;1.50.284;70;81;;;;;Да;;;2000;2000;;2581.00
6500;карниз 1.50.283;2000;;;;1.50.283;41;75;;;;;Нет;;;;;;1246.00
6501;МОНТАЖНЫЙ КОМПЛЕКТ;;;;;m_comp_b201;;;;;;;Нет;;;;;;8900.00
6502;внешний угол 4.32.212;;283;173;281;4.32.212;;;;;;;Нет;;;;;;2872.00
6503;внутренний угол 4.32.121;;302;166;303;4.32.121;;;;;;;Нет;;;;;;2336.00
6504;торцевой элемент 4.32.131;;306;166;201;4.32.131;;;;;;;Нет;;;;;;1575.00
6515;полукрышка 4.73.111;;269;56;135;4.73.111;;;;;;;Нет;;;;;;709.00
6516;полупоручень 4.72.211;;3000;102;75;4.72.211;;;;;;;Нет;;;;;;6898.00
6517;полуоснование 4.74.211;;3000;88;70;4.74.211;;;;;;;Нет;;;;;;7428.00
6518;полукрышка пирамида 4.76.211;;219;69;108;4.76.211;;;;;;;Нет;;;;;;532.00
6538;орнамент 1.60.026;;175;151;;1.60.026;;;;;;;Нет;;30;;;;485.00
6539;орнамент 1.60.029;;394;220;;1.60.029;;;;;;;Нет;;31;;;;1455.00
6540;карниз 1.50.281;2000;;;;1.50.281;112;204;;;;;Нет;;;;;;3669.00
6541;молдинг 1.51.374;2000;;;;1.51.374;;101;;;;;Нет;;9;;;;1663.00
6542;молдинг 1.51.374 гибкий;2000;;;;1.51.374;;101;;;;;Да;;9;550;550;3000;3325.00
6544;внешний угол 4.32.311;;314;195;316;4.32.311;;;;;;;Нет;;;;;;2969.00
6545;внутренний угол 4.32.321;;292;195;294;4.32.321;;;;;;;Нет;;;;;;2969.00
6546;торцевой элемент 4.32.231;;192;173;190;4.32.231;;;;;;;Нет;;;;;;1898.00
6547;орнамент 1.60.021;;817;230;;1.60.021;;;;;;;Нет;;44;;;;2689.00
6548;орнамент 1.60.022;;895;318;;1.60.022;;;;;;;Нет;;50;;;;3515.00
6549;орнамент 1.60.024;;236;191;;1.60.024;;;;;;;Нет;;24;;;;1298.00
6550;орнамент 1.60.027;;269;152;;1.60.027;;;;;;;Нет;;31;;;;1298.00
6551;орнамент 1.60.028;;408;120;;1.60.028;;;;;;;Нет;;20;;;;1665.00
6552;кронштейн 1.19.010;;119;229;81;1.19.010;;;;;;;Нет;;;;;;1719.00
6553;карниз 1.50.285;2000;;;;1.50.285;109;144;;;;;Нет;;;;;;2811.00
6554;карниз 1.50.286;2000;;;;1.50.286;83;86;;;;;Нет;;;;;;1387.00
6555;карниз 1.50.282;2000;;;;1.50.282;40;69;;;;;Нет;;;;;;1246.00
6564;карниз 1.50.286 гибкий;2000;;;;1.50.286;83;86;;;;;Да;;;2500;2000;;2774.00
6565;карниз 1.50.288;2000;;;;1.50.288;54;59;;;;;Нет;;;;;;1246.00
6566;молдинг 1.51.375;2000;;;;1.51.375;;41;;;;;Нет;;20;;;;1053.00
6581;карниз 1.50.288 гибкий;2000;;;;1.50.288;54;59;;;;;Да;;;2500;2500;;2490.00
6582;карниз 1.50.280 гибкий;2000;;;;1.50.280;143;168;;;;;Да;;;3500;3500;;7191.00
6583;орнамент 1.60.034;;263;95;;1.60.034;;;;;;;Нет;;12;;;;1223.00
6584;молдинг 1.51.373;2000;;;;1.51.373;;100;;;;;Нет;;21;;;;1721.00
6585;орнамент 1.60.033;;217;100;;1.60.033;;;;;;;Нет;;19;;;;1242.00
6586;орнамент 1.60.030;;285;154;;1.60.030;;;;;;;Нет;;22;;;;1247.00
6587;карниз 1.50.277;2000;;;;1.50.277;156;45;;;;;Нет;;;;;;2774.00
6588;розетка 1.56.008;;538;440;;1.56.008;;;;;;;Нет;;32;;;;2268.00
6589;орнамент 1.60.031;;232;141;;1.60.031;;;;;;;Нет;;28;;;;1237.00
6590;орнамент 1.60.123;;296;158;;1.60.123;;;;;;;Нет;;30;;;;1516.00
6591;орнамент 1.60.023;;296;158;;1.60.023;;;;;;;Нет;;30;;;;1516.00
6594;ствол 4.16.004;;366;700;180;4.16.004;;;;;;;Нет;;;;;;3874.00
6595;ствол 4.16.004;;366;700;180;4.16.004;;;;;;;Нет;;;;;;3874.00
6598;база 4.13.002;;506;215;506;4.13.002;;;;;;;Нет;;;;;;7392.00
6599;ствол 4.12.002;;361;698;361;4.12.002;;;;;;;Нет;;;;;;8754.00
6600;ствол 4.12.002;;361;698;361;4.12.002;;;;;;;Нет;;;;;;8754.00
6601;ствол 4.12.004;;361;698;361;4.12.004;;;;;;;Нет;;;;;;8521.00
6602;ствол 4.12.004;;361;698;361;4.12.004;;;;;;;Нет;;;;;;8521.00
6611;карниз 1.50.273 гибкий;2000;;;;1.50.273;130;198;;;;;Да;;;3500;2500;;6736.00
6612;молдинг 1.51.375 гибкий;2000;;;;1.51.375;;41;;;;;Да;;20;550;550;2000;2104.00
6613;внешний угол 4.01.312;;407;296;407;4.01.312;;;;;;;Нет;;;;;;5584.00
6614;сандрик 4.89.001;902;;510;;4.89.001;;;;;;;Нет;;54;;;;4839.00
6615;орнамент 4.99.001;;458;180;;4.99.001;;;;;;;Нет;;42;;;;903.00
6616;орнамент 4.99.002;;52;165;;4.99.002;;;;;;;Нет;;28;;;;414.00
6617;внутренний угол 4.02.221;;373;250;375;4.02.221;;;;;;;Нет;;;;;;4967.00
6618;внутренний угол 4.02.321;;403;270;402;4.02.321;;;;;;;Нет;;;;;;5764.00
6619;торцевой элемент 4.34.332;;67;137;67;4.34.332;;;;;;;Нет;;;;;;391.00
6620;торцевой элемент 4.34.232;;67;124;67;4.34.232;;;;;;;Нет;;;;;;391.00
6621;торцевой элемент 4.01.131;;361;251;353;4.01.131;;;;;;;Нет;;;;;;4146.00
6622;торцевой элемент 4.34.132;;59;112;59;4.34.132;;;;;;;Нет;;;;;;391.00
6623;торцевой элемент 4.32.232;;172;173;190;4.32.232;;;;;;;Нет;;;;;;1898.00
6624;торцевой элемент 4.01.133;;360;263;360;4.01.133;;;;;;;Нет;;;;;;6305.00
6625;торцевой элемент 4.01.231;;281;276;280;4.01.231;;;;;;;Нет;;;;;;3882.00
6626;внутренний угол 4.32.222;;287;173;286;4.32.222;;;;;;;Нет;;;;;;2872.00
6627;торцевой элемент 4.01.232;;281;280;282;4.01.232;;;;;;;Нет;;;;;;4160.00
6628;внешний угол 4.32.211;;288;173;290;4.32.211;;;;;;;Нет;;;;;;2872.00
6629;торцевой элемент 4.01.331;;305;296;304;4.01.331;;;;;;;Нет;;;;;;3922.00
6630;торцевой элемент 4.34.331;;100;137;100;4.34.331;;;;;;;Нет;;;;;;488.00
6631;торцевой элемент 4.01.332;;304;296;304;4.01.332;;;;;;;Нет;;;;;;4222.00
6632;торцевой элемент 4.33.231;;80;145;80;4.33.231;;;;;;;Нет;;;;;;551.00
6633;торцевой элемент 4.33.131;;92;162;92;4.33.131;;;;;;;Нет;;;;;;541.00
6634;торцевой элемент 4.31.332;;254;198;255;4.31.332;;;;;;;Нет;;;;;;2533.00
6635;торцевой элемент 4.31.331;;254;198;254;4.31.331;;;;;;;Нет;;;;;;3036.00
6636;торцевой элемент 4.31.231;;249;173;249;4.31.231;;;;;;;Нет;;;;;;2434.00
6637;торцевой элемент 4.02.131;;308;253;307;4.02.131;;;;;;;Нет;;;;;;4481.00
6638;торцевой элемент 4.31.131;;310;178;309;4.31.131;;;;;;;Нет;;;;;;4705.00
6639;торцевой элемент 4.02.231;;269;250;268;4.02.231;;;;;;;Нет;;;;;;3628.00
6640;внутренний угол 4.31.322;;348;186;350;4.31.322;;;;;;;Нет;;;;;;3502.00
6642;внутренний угол 4.31.321;;356;198;356;4.31.321;;;;;;;Нет;;;;;;4204.00
6643;торцевой элемент 4.03.231;;218;217;30;4.03.231;;;;;;;Нет;;;;;;391.00
6644;внутренний угол 4.31.221;;351;170;349;4.31.221;;;;;;;Нет;;;;;;3408.00
6645;внутренний угол 4.31.121;;410;183;410;4.31.121;;;;;;;Нет;;;;;;6222.00
6646;торцевой элемент 4.03.232;;62;191;62;4.03.232;;;;;;;Нет;;;;;;391.00
6647;торцевой элемент 4.03.331;;42;197;42;4.03.331;;;;;;;Нет;;;;;;391.00
6648;внешний угол 4.31.312;;357;198;359;4.31.312;;;;;;;Нет;;;;;;3502.00
6649;торцевой элемент 4.04.131;;56;168;56;4.04.131;;;;;;;Нет;;;;;;391.00
6650;внешний угол 4.31.311;;354;198;355;4.31.311;;;;;;;Нет;;;;;;4204.00
6651;торцевой элемент 4.04.132;;90;152;90;4.04.132;;;;;;;Нет;;;;;;391.00
6652;внешний угол 4.31.212;;363;171;363;4.31.212;;;;;;;Нет;;;;;;3747.00
6653;торцевой элемент 4.04.231;;70;188;70;4.04.231;;;;;;;Нет;;;;;;391.00
6654;внешний угол 4.31.211;;349;170;348;4.31.211;;;;;;;Нет;;;;;;3408.00
6655;торцевой элемент 4.04.232;;97;168;96;4.04.232;;;;;;;Нет;;;;;;391.00
6656;внешний угол 4.31.111;;411;178;408;4.31.111;;;;;;;Нет;;;;;;6222.00
6657;торцевой элемент 4.04.332;;95;173;95;4.04.332;;;;;;;Нет;;;;;;391.00
6658;торцевой элемент 4.82.031;;100;160;100;4.82.031;;;;;;;Нет;;;;;;488.00
6659;арочное обрамление 4.87.031 гибкий;;1140;1116;50;4.87.031;;;;;;;Да;750;;;;600-900;5305.00
6660;арочное обрамление 4.87.032 гибкий;;1021;1023;40;4.87.032;;;;;;;Да;700;;;;550-850;5305.00
6661;арочное обрамление 4.87.033 гибкий;;882;890;37;4.87.033;;;;;;;Да;600;;;;450-750;3184.00
6662;карниз 1.50.281 гибкий;2000;;;;1.50.281;112;204;;;;;Да;;;1500;1500;;7337.00
6663;карниз 1.50.282 гибкий;2000;;;;1.50.282;40;69;;;;;Да;;;2000;1500;;2490.00
6664;молдинг 1.51.368 гибкий;2000;;;;1.51.368;;138;;;;;Да;;40;550;550;2000;4092.00
6665;молдинг 1.51.364;2000;;;;1.51.364;;57;;;;;Нет;;8;;;;1566.00
6666;элемент камина 1.64.001;;1302;312;220;1.64.001;;;;;;;Нет;;;;;;16245.00
6667;элемент камина 1.64.002;;184;877;172;1.64.002;;;;;;;Нет;;;;;;9481.00
6668;элемент камина 1.64.003;;184;877;172;1.64.003;;;;;;;Нет;;;;;;9481.00
6670;карниз 1.50.277 гибкий;2000;;;;1.50.277;156;45;;;;;Да;;;>5000;;;5547.00
6671;молдинг 1.51.373 гибкий;2000;;;;1.51.373;;100;;;;;Да;;21;550;550;1500;3441.00
6672;розетка 1.56.050;;;;;1.56.050;;;;;;403;Нет;;38;;;;1847.00
6674;архитрав 1.26.001 гибкий;2000;83;131;130;1.26.001;;;;;;;Да;;;1000;1000;2500;5853.00
6675;архитрав 1.26.002 гибкий;2000;89;130;130;1.26.002;;;;;;;Да;;;1000;1000;2500;5853.00
6676;архитрав 1.26.003 гибкий;2000;91;130;130;1.26.003;;;;;;;Да;;;1000;1000;2500;5994.00
6683;розетка 1.56.047;;;;;1.56.047;;;;;;408;Нет;;24;;;;1847.00
6684;кронштейн 1.19.011;;104;137;71;1.19.011;;;;;;;Нет;;;;;;1759.00
6687;молдинг 1.51.307;2000;;;;1.51.307;;95;;;;;Нет;;25;;;;1757.00
6707;молдинг 1.51.369;2000;;;;1.51.369;;54;;;;;Нет;;11;;;;1459.00
6708;молдинг 1.51.376;2000;;;;1.51.376;;63;;;;;Нет;;20;;;;1137.00
6709;розетка 1.56.045;;;;;1.56.045;;;;;;663;Нет;;83;;;;4360.00
6710;угловой элемент 1.52.352;;240;240;;1.52.352;;;;;;;Нет;;24;;;;906.00
6711;кронштейн 1.19.009;;118;143;74;1.19.009;;;;;;;Нет;;;;;;1719.00
6736;орнамент 1.60.037;;264;297;;1.60.037;;;;;;;Нет;;21;;;;1521.00
6737;орнамент 1.60.038;;120;230;;1.60.038;;;;;;;Нет;;23;;;;1451.00
6738;орнамент 1.60.039;;73;213;;1.60.039;;;;;;;Нет;;20;;;;1464.00
6739;орнамент 1.60.040;;354;143;;1.60.040;;;;;;;Нет;;23;;;;1566.00
6740;наличник 1.54.014;1504;;243;;1.54.014;;;;;;;Нет;;66;;;;2790.00
6741;розетка 1.56.043;;585;313;;1.56.043;;;;;;;Нет;;35;;;;1446.00
6742;розетка 1.56.048;;;;;1.56.048;;;;;;364;Нет;;43;;;;1446.00
6743;розетка 1.56.049;;;;;1.56.049;;;;;;344;Нет;;40;;;;1395.00
6749;карниз 1.50.290;2000;;;;1.50.290;61;61;;;;;Нет;;;;;;1291.00
6750;угловой элемент 1.52.375;;318;321;;1.52.375;;;;;;;Нет;;23;;;;910.00
6751;кронштейн 1.19.013;;169;305;187;1.19.013;;;;;;;Нет;;;;;;2112.00
6755;молдинг 1.51.338;2000;;;;1.51.338;;40;;;;;Нет;;9;;;;908.00
6756;угловой элемент 1.52.376;;261;262;;1.52.376;;;;;;;Нет;;20;;;;885.00
6757;орнамент 1.60.035;;76;142;;1.60.035;;;;;;;Нет;;16;;;;428.00
6758;орнамент 1.60.135;;76;142;;1.60.135;;;;;;;Нет;;16;;;;428.00
6761;угловой элемент 1.52.283;;260;260;;1.52.283;;;;;;;Нет;;26;;;;869.00
6762;угловой элемент 1.52.284;;255;256;;1.52.284;;;;;;;Нет;;27;;;;835.00
6763;кронштейн 1.19.012;;102;141;68;1.19.012;;;;;;;Нет;;;;;;1719.00
6764;розетка 1.56.046;;;;;1.56.046;;;;;;856;Нет;;64;;;;5115.00
6765;карниз 1.50.225;2000;;;;1.50.225;58;54;;;;;Нет;;;;;;1196.00
6766;карниз 1.50.226;2000;;;;1.50.226;55;55;;;;;Нет;;;;;;1315.00
6767;орнамент 1.60.036;;789;359;;1.60.036;;;;;;;Нет;;49;;;;2923.00
6768;карниз 1.50.289;2000;;;;1.50.289;37;55;;;;;Нет;;;;;;1221.00
6770;карниз 1.50.283 гибкий;2000;;;;1.50.283;41;75;;;;;Да;;;2000;2000;;2490.00
6771;карниз 1.50.206;2000;;;;1.50.206;35;36;;;;;Нет;;;;;;994.00
6772;кронштейн 1.19.014;;180;188;130;1.19.014;;;;;;;Нет;;;;;;1799.00
6773;карниз 1.50.295;2000;;;;1.50.295;30;30;;;;;Нет;;;;;;935.00
6783;карниз 1.50.293;2000;;;;1.50.293;85;84;;;;;Нет;;;;;;1455.00
6784;карниз 1.50.294;2000;;;;1.50.294;43;43;;;;;Нет;;;;;;995.00
6785;карниз 1.50.279 гибкий;2000;;;;1.50.279;80;103;;;;;Да;;;2000;2500;;5397.00
6786;карниз 1.50.293 гибкий;2000;;;;1.50.293;85;84;;;;;Да;;;2000;1500;;2910.00
6787;карниз 1.50.294 гибкий;2000;;;;1.50.294;43;43;;;;;Да;;;1500;1000;;1990.00
6807;карниз 1.50.290 гибкий;2000;;;;1.50.290;61;61;;;;;Да;;;2000;1500;;2581.00
6808;карниз 1.50.289 гибкий;2000;;;;1.50.289;37;55;;;;;Да;;;2000;1500;;2440.00
6809;карниз 1.50.206 гибкий;2000;;;;1.50.206;35;36;;;;;Да;;;1500;1500;;1987.00
6810;карниз 1.50.295 гибкий;2000;;;;1.50.295;30;30;;;;;Да;;;1000;1000;;1870.00
6811;молдинг 1.51.376 гибкий;2000;;;;1.51.376;;63;;;;;Да;;20;550;550;2000;2273.00
6812;молдинг 1.51.338 гибкий;2000;;;;1.51.338;;40;;;;;Да;;9;550;550;1500;1815.00
6817;кронштейн 1.19.018;;193;395;207;1.19.018;;;;;;;Нет;;;;;;2346.00
6818;молдинг 1.51.382;2000;;;;1.51.382;;92;;;;;Нет;;35;;;;1868.00
6819;молдинг 1.51.377;2000;;;;1.51.377;;52;;;;;Нет;;17;;;;937.00
6820;молдинг 1.51.379;2000;;;;1.51.379;;30;;;;;Нет;;13;;;;923.00
6821;карниз 1.50.272;2000;;;;1.50.272;36;33;;;;;Нет;;;;;;995.00
6823;молдинг 1.51.379 гибкий;2000;;;;1.51.379;;30;;;;;Да;;13;550;550;1000;1845.00
6824;карниз 1.50.272 гибкий;2000;;;;1.50.272;36;33;;;;;Да;;;1500;1500;;1990.00
6826;молдинг 1.51.371;2000;;;;1.51.371;;97;;;;;Нет;;10;;;;1483.00
6827;карниз 1.50.292;2000;;;;1.50.292;25;25;;;;;Нет;;;;;;923.00
6828;карниз 1.50.292 гибкий;2000;;;;1.50.292;25;25;;;;;Да;;;1500;1000;;1845.00
6829;карниз 1.50.225 гибкий;2000;;;;1.50.225;58;54;;;;;Да;;;3000;;;2391.00
6830;карниз 1.50.226 гибкий;2000;;;;1.50.226;55;55;;;;;Да;;;3000;;;2629.00
6835;молдинг 1.51.378;2000;;;;1.51.378;;22;;;;;Нет;;10;;;;885.00
6836;розетка 1.56.052;;;;;1.56.052;;;;;;309;Нет;;28;;;;1308.00
6837;квадрат 1.54.017;;86;86;;1.54.017;;;;;;;Нет;;27;;;;365.00
8330;молдинг 1.51.378 гибкий;2000;;;;1.51.378;;22;;;;;Да;;10;550;550;2500;1769.00
8331;молдинг 1.51.377 гибкий;2000;;;;1.51.377;;52;;;;;Да;;17;550;550;2000;1873.00
8332;молдинг 1.51.382 гибкий;2000;;;;1.51.382;;92;;;;;Да;;35;550;550;3000;3736.00
8981;кронштейн 1.19.015;;112;164;68;1.19.015;;;;;;;Нет;;;;;;1681.00
12094;карниз 1.50.298;2000;;;;1.50.298;40;13;;;;;Нет;;;;;;975.00
12104;молдинг 1.51.372;2000;;;;1.51.372;;25;;;;;Нет;;7;;;;894.00
13520;карниз 1.50.296;2000;;;;1.50.296;110;35;;;;;Нет;;;;;;1391.00
14598;угловой элемент 1.52.299;;358;323;;1.52.299;;;;;;;Нет;;22;;;;956.00
14599;угловой элемент 1.52.279;;358;323;;1.52.279;;;;;;;Нет;;22;;;;956.00
14600;молдинг 1.51.365;2000;;;;1.51.365;;59;;;;;Нет;;10;;;;1314.00
14781;плинтус 1.53.108;2000;;;;1.53.108;;120;14;;;;Нет;;;;;;1851.00
17562;кронштейн 1.19.016;;127;210;92;1.19.016;;;;;;;Нет;;;;;;1799.00
17563;розетка 1.56.053;;522;522;;1.56.053;;;;;;;Нет;;32;;;;2306.00
21020;карниз 1.50.227;2000;;;;1.50.227;73;280;;;;;Нет;;;;;;3669.00
21021;молдинг 1.51.385;2000;;;;1.51.385;;103;;;;;Нет;;13;;;;1661.00
21022;наличник 1.54.015;1200;;295;;1.54.015;;;;;;;Нет;;68;;;;2705.00
21023;сандрик 1.63.003;920;;230;;1.63.003;;;;;;;Нет;;39;;;;3028.00
21126;плинтус 1.53.108 гибкий;2000;;;;1.53.108;;120;14;;;;Да;;;550;550;;3700.00
21618;карниз 1.50.299;2000;;;;1.50.299;39;45;;;;;Нет;;;;;;955.00
21619;карниз 1.50.297;2000;;;;1.50.297;20;20;;;;;Нет;;;;;;894.00
