IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157;IP_PROP252;IP_PROP253;IP_PROP254;IP_PROP255;IP_PROP257;IP_PROP258;CV_PRICE_1;IP_PROP565;IP_PROP600;IP_PROP670
6517;полуоснование 4.74.211;4.74.211;Нет;349,41;49733;2929;2219;131,39;131,39;7428.00;415,6;1391858;6432
6518;полукрышка пирамида 4.76.211;4.76.211;Нет;25,03;3582;210;160;9,41;9,41;532.00;29,8;100049;463
6538;орнамент 1.60.026;1.60.026;Нет;22,81;3220;200;146;7,72;7,72;485.00;24,6;91221;436
6539;орнамент 1.60.029;1.60.029;Нет;68,44;9636;603;435;22,71;22,71;1455.00;74;272682;1307
6540;карниз 1.50.281;1.50.281;Нет;172,59;24282;1520;1096;57,57;57,57;3669.00;186,6;687591;3292
6541;молдинг 1.51.374;1.51.374;Нет;78,23;11001;687;497;26,15;26,15;1663.00;84,5;311918;1495
6542;молдинг 1.51.374 гибкий;1.51.374;Да;156,41;22002;1376;994;52,3;52,3;3325.00;169;623836;2983
6544;внешний угол 4.32.311;4.32.311;Нет;139,66;19890;1170;888;52,8;52,8;2969.00;166;556646;2571
6545;внутренний угол 4.32.321;4.32.321;Нет;139,66;19890;1170;888;52,8;52,8;2969.00;166;556646;2571
6546;торцевой элемент 4.32.231;4.32.231;Нет;89,28;12706;749;568;33,56;33,56;1898.00;106,1;356057;1645
6547;орнамент 1.60.021;1.60.021;Нет;126,49;17801;1113;804;42,02;42,02;2689.00;136,6;504168;2414
6548;орнамент 1.60.022;1.60.022;Нет;165,35;23258;1454;1050;54,89;54,89;3515.00;178,8;658656;3153
6549;орнамент 1.60.024;1.60.024;Нет;61,06;8592;536;388;20,15;20,15;1298.00;65,9;243257;1166
6550;орнамент 1.60.027;1.60.027;Нет;61,06;8592;536;388;20,15;20,15;1298.00;65,9;243257;1166
6551;орнамент 1.60.028;1.60.028;Нет;78,32;11022;688;498;26,15;26,15;1665.00;84,6;312408;1495
6552;кронштейн 1.19.010;1.19.010;Нет;80,86;11384;711;514;27,01;27,01;1719.00;87,4;322217;1544
6553;карниз 1.50.285;1.50.285;Нет;132,23;18590;1164;840;44,16;44,16;2811.00;142,9;526728;2523
6554;карниз 1.50.286;1.50.286;Нет;65,24;9188;575;415;22,08;22,08;1387.00;70,5;259932;1245
6555;карниз 1.50.282;1.50.282;Нет;58,61;8251;515;373;19,92;19,92;1246.00;63,3;233447;1120
6564;карниз 1.50.286 гибкий;1.50.286;Да;130,49;18376;1147;830;44,16;44,16;2774.00;141,1;519864;2490
6565;карниз 1.50.288;1.50.288;Нет;58,61;8251;515;373;19,92;19,92;1246.00;63,3;233447;1120
6566;молдинг 1.51.375;1.51.375;Нет;49,53;6971;434;315;16,29;16,29;1053.00;53,4;197645;946
6581;карниз 1.50.288 гибкий;1.50.288;Да;117,13;16502;1031;746;39,82;39,82;2490.00;126,6;466894;2233
6582;карниз 1.50.280 гибкий;1.50.280;Да;338,26;47582;2977;2150;113,44;113,44;7191.00;365,7;1348698;6452
6583;орнамент 1.60.034;1.60.034;Нет;57,53;8101;506;366;19,29;19,29;1223.00;62,1;229524;1097
6584;молдинг 1.51.373;1.51.373;Нет;80,96;11384;713;515;27,01;27,01;1721.00;87,5;322707;1544
6585;орнамент 1.60.033;1.60.033;Нет;58,42;8229;513;372;19,29;19,29;1242.00;63,1;232957;1117
6586;орнамент 1.60.030;1.60.030;Нет;58,66;8251;515;373;19,72;19,72;1247.00;63,3;233937;1120
6587;карниз 1.50.277;1.50.277;Нет;130,49;18355;1148;829;43,73;43,73;2774.00;141,1;519862;2490
6588;розетка 1.56.008;1.56.008;Нет;106,69;15008;939;678;35,57;35,57;2268.00;115,3;425208;2036
6589;орнамент 1.60.031;1.60.031;Нет;58,19;8187;512;370;19,29;19,29;1237.00;62,9;231976;1111
6590;орнамент 1.60.123;1.60.123;Нет;71,31;10041;628;453;23,57;23,57;1516.00;77,1;284453;1359
6591;орнамент 1.60.023;1.60.023;Нет;71,31;10041;629;453;23,57;23,57;1516.00;77,1;284453;1359
6594;ствол 4.16.004;4.16.004;Нет;182,23;25943;1528;1157;68,77;68,77;3874.00;216,7;725845;3354
6595;ствол 4.16.004;4.16.004;Нет;182,23;25943;1528;1157;68,77;68,77;3874.00;216,7;725845;3354
6598;база 4.13.002;4.13.002;Нет;347,72;49499;2915;2208;131,1;131,1;7392.00;413,5;1384992;6400
6599;ствол 4.12.002;4.12.002;Нет;411,79;58601;3453;2615;154,79;154,79;8754.00;489,8;1640509;7580
6600;ствол 4.12.002;4.12.002;Нет;411,79;58601;3453;2615;154,79;154,79;8754.00;489,8;1640509;7580
6601;ствол 4.12.004;4.12.004;Нет;400,83;57045;3361;2545;150,66;150,66;8521.00;476,7;1596860;7376
6602;ствол 4.12.004;4.12.004;Нет;400,83;57045;3361;2545;150,66;150,66;8521.00;476,7;1596860;7376
6611;карниз 1.50.273 гибкий;1.50.273;Да;316,86;44556;2790;2012;146,33;146,33;6736.00;342,6;1262382;6044
6612;молдинг 1.51.375 гибкий;1.51.375;Да;98,97;13942;870;630;32,57;32,57;2104.00;106,9;395290;1889
6613;внешний угол 4.01.312;4.01.312;Нет;262,67;37391;2202;1668;99,06;99,06;5584.00;312,3;1046590;4835
6614;сандрик 4.89.001;4.89.001;Нет;227,63;32403;1909;1445;159,5;159,5;4839.00;270,7;906817;4187
6615;орнамент 4.99.001;4.99.001;Нет;42,48;6055;355;270;15,98;15,98;903.00;50,4;169201;783
6616;орнамент 4.99.002;4.99.002;Нет;19,47;2772;163;125;7,34;7,34;414.00;23,1;77979;362
6617;внутренний угол 4.02.221;4.02.221;Нет;233,65;33255;1959;1484;88;88;4967.00;277,8;930848;4301
6618;внутренний угол 4.02.321;4.02.321;Нет;271,14;38585;2274;1722;101,92;101,92;5764.00;322,5;1079941;4989
6619;торцевой элемент 4.34.332;4.34.332;Нет;18,39;2623;154;118;6,96;6,96;391.00;21,8;73566;339
6620;торцевой элемент 4.34.232;4.34.232;Нет;18,39;2623;154;118;6,96;6,96;391.00;21,8;73566;339
6621;торцевой элемент 4.01.131;4.01.131;Нет;195,03;27755;1636;1238;73,27;73,27;4146.00;231,9;776851;3588
6622;торцевой элемент 4.34.132;4.34.132;Нет;18,39;2623;154;118;6,96;6,96;391.00;21,8;73566;339
6623;торцевой элемент 4.32.232;4.32.232;Нет;89,28;12706;749;568;33,56;33,56;1898.00;106,1;356057;1645
6624;торцевой элемент 4.01.133;4.01.133;Нет;296,59;42208;2486;1884;111,74;111,74;6305.00;352,8;1181461;5458
6625;торцевой элемент 4.01.231;4.01.231;Нет;182,61;25986;1531;1159;68,77;68,77;3882.00;217,2;727317;3360
6626;внутренний угол 4.32.222;4.32.222;Нет;135,1;19229;1133;859;50,76;50,76;2872.00;160,7;538499;2488
6627;торцевой элемент 4.01.232;4.01.232;Нет;195,69;27862;1641;1243;73,68;73,68;4160.00;232,8;779794;3602
6628;внешний угол 4.32.211;4.32.211;Нет;135,1;19229;1133;859;50,76;50,76;2872.00;160,7;538499;2488
6629;торцевой элемент 4.01.331;4.01.331;Нет;184,49;26263;1547;1172;69,58;69,58;3922.00;219,6;735164;3395
6630;торцевой элемент 4.34.331;4.34.331;Нет;22,96;3283;193;147;9,01;9,01;488.00;27,3;91711;424
6631;торцевой элемент 4.01.332;4.01.332;Нет;198,6;28267;1665;1261;74,91;74,91;4222.00;236,2;791073;3655
6632;торцевой элемент 4.33.231;4.33.231;Нет;25,92;3710;217;165;9,82;9,82;551.00;30,8;103482;479
6633;торцевой элемент 4.33.131;4.33.131;Нет;25,45;3624;213;162;9,82;9,82;541.00;30,2;101520;469
6634;торцевой элемент 4.31.332;4.31.332;Нет;119,15;16969;999;757;45,03;45,03;2533.00;141,6;474742;2193
6635;торцевой элемент 4.31.331;4.31.331;Нет;142,81;20337;1198;908;54,03;54,03;3036.00;169,9;568906;2628
6636;торцевой элемент 4.31.231;4.31.231;Нет;114,5;16308;959;727;43,39;43,39;2434.00;136,1;456106;2108
6637;торцевой элемент 4.02.131;4.02.131;Нет;210,79;30015;1767;1339;79,41;79,41;4481.00;250,6;839627;3880
6638;торцевой элемент 4.31.131;4.31.131;Нет;221,32;31507;1856;1405;83,5;83,5;4705.00;263,3;881804;4074
6639;торцевой элемент 4.02.231;4.02.231;Нет;170,66;24302;1430;1084;64,26;64,26;3628.00;202,9;679744;3141
6640;внутренний угол 4.31.322;4.31.322;Нет;164,73;23450;1380;1047;62,22;62,22;3502.00;195,9;656204;3034
6642;внутренний угол 4.31.321;4.31.321;Нет;197,76;28161;1658;1256;74,5;74,5;4204.00;235;787640;3639
6643;торцевой элемент 4.03.231;4.03.231;Нет;18,39;2623;154;118;6,96;6,96;391.00;21,8;73566;339
6644;внутренний угол 4.31.221;4.31.221;Нет;160,31;22831;1344;1018;60,58;60,58;3408.00;190,6;638547;2951
6645;внутренний угол 4.31.121;4.31.121;Нет;292,68;41654;2454;1858;110,11;110,11;6222.00;348;1165767;5385
6646;торцевой элемент 4.03.232;4.03.232;Нет;18,39;2623;154;118;6,96;6,96;391.00;21,8;73566;339
6647;торцевой элемент 4.03.331;4.03.331;Нет;18,39;2623;154;118;6,96;6,96;391.00;21,8;73566;339
6648;внешний угол 4.31.312;4.31.312;Нет;164,73;23450;1380;1047;62,22;62,22;3502.00;195,9;656204;3034
6649;торцевой элемент 4.04.131;4.04.131;Нет;18,39;2623;154;118;6,96;6,96;391.00;21,8;73566;339
6650;внешний угол 4.31.311;4.31.311;Нет;197,76;28161;1658;1256;74,5;74,5;4204.00;235;787640;3639
6651;торцевой элемент 4.04.132;4.04.132;Нет;18,39;2623;154;118;6,96;6,96;391.00;21,8;73566;339
6652;внешний угол 4.31.212;4.31.212;Нет;176,26;25091;1477;1120;66,31;66,31;3747.00;209,7;702305;3247
6653;торцевой элемент 4.04.231;4.04.231;Нет;18,39;2623;154;118;6,96;6,96;391.00;21,8;73566;339
6654;внешний угол 4.31.211;4.31.211;Нет;160,31;22831;1344;1018;60,58;60,58;3408.00;190,6;638547;2951
6655;торцевой элемент 4.04.232;4.04.232;Нет;18,39;2623;154;118;6,96;6,96;391.00;21,8;73566;339
6656;внешний угол 4.31.111;4.31.111;Нет;292,68;41654;2454;1858;110,11;110,11;6222.00;348;1165767;5385
6657;торцевой элемент 4.04.332;4.04.332;Нет;18,39;2623;154;118;6,96;6,96;391.00;21,8;73566;339
6658;торцевой элемент 4.82.031;4.82.031;Нет;22,96;3283;193;147;9,01;9,01;488.00;27,3;91711;424
6659;арочное обрамление 4.87.031 гибкий;4.87.031;Да;249,55;35515;2092;1585;94,14;94,14;5305.00;227,5;994114;4594
6660;арочное обрамление 4.87.032 гибкий;4.87.032;Да;249,55;35515;2092;1585;94,14;94,14;5305.00;183,2;994114;4594
6661;арочное обрамление 4.87.033 гибкий;4.87.033;Да;149,78;21318;1255;952;56,49;56,49;3184.00;118,8;596861;2758
6662;карниз 1.50.281 гибкий;1.50.281;Да;345,13;48564;3038;2192;115,14;115,14;7337.00;373,2;1375182;6582
6663;карниз 1.50.282 гибкий;1.50.282;Да;117,13;16502;1031;746;39,82;39,82;2490.00;126,6;466894;2233
6664;молдинг 1.51.368 гибкий;1.51.368;Да;192,49;27074;1694;1222;64,31;64,31;4092.00;208,1;767044;3672
6665;молдинг 1.51.364;1.51.364;Нет;73,66;10361;649;468;24,43;24,43;1566.00;79,6;293771;1406
6666;элемент камина 1.64.001;1.64.001;Нет;764,16;107464;6728;4851;252,56;252,56;16245.00;826,3;3043647;14571
6667;элемент камина 1.64.002;1.64.002;Нет;445,99;62718;3926;2832;147,5;147,5;9481.00;482,2;1776360;8504
6668;элемент камина 1.64.003;1.64.003;Нет;445,99;62718;3926;2832;147,5;147,5;9481.00;482,2;1776360;8504
6670;карниз 1.50.277 гибкий;1.50.277;Да;260,93;36710;2295;1658;87,46;87,46;5547.00;282;1039724;4977
6671;молдинг 1.51.373 гибкий;1.51.373;Да;161,86;22768;1425;1030;54,01;54,01;3441.00;175;645414;3088
6672;розетка 1.56.050;1.56.050;Нет;86,88;12237;765;553;28,73;28,73;1847.00;94;346248;1659
6674;архитрав 1.26.001 гибкий;1.26.001;Да;275,33;38714;2422;1750;90,9;90,9;5853.00;148,9;1096616;5250
6675;архитрав 1.26.002 гибкий;1.26.002;Да;275,33;38714;2422;1750;90,9;90,9;5853.00;148,9;1096616;5250
6676;архитрав 1.26.003 гибкий;1.26.003;Да;281,96;39652;2482;1792;93,04;93,04;5994.00;152,4;1123099;5377
6683;розетка 1.56.047;1.56.047;Нет;86,88;12237;765;553;28,73;28,73;1847.00;94;346248;1659
6684;кронштейн 1.19.011;1.19.011;Нет;82,74;11640;728;526;27,43;27,43;1759.00;89,4;329573;1580
6687;молдинг 1.51.307;1.51.307;Нет;82,65;11619;727;525;26,63;26,63;1757.00;89,3;329573;1576
6707;молдинг 1.51.369;1.51.369;Нет;68,63;9657;604;436;22,72;22,72;1459.00;74,1;273664;1310
6708;молдинг 1.51.376;1.51.376;Нет;53,48;7526;471;341;25,29;25,29;1137.00;57,7;213339;1021
6709;розетка 1.56.045;1.56.045;Нет;205,09;28844;1805;1303;67,75;67,75;4360.00;221,7;817067;3912
6710;угловой элемент 1.52.352;1.52.352;Нет;42,62;5991;375;271;14,14;14,14;906.00;46;170181;815
6711;кронштейн 1.19.009;1.19.009;Нет;80,86;11384;711;514;27,01;27,01;1719.00;87,4;322217;1544
6736;орнамент 1.60.037;1.60.037;Нет;71,55;10063;629;455;23,58;23,58;1521.00;77,2;285433;1366
6737;орнамент 1.60.038;1.60.038;Нет;68,26;9594;600;434;22,72;22,72;1451.00;73,7;272192;1301
6738;орнамент 1.60.039;1.60.039;Нет;68,87;9700;606;438;22,72;22,72;1464.00;74,4;274644;1314
6739;орнамент 1.60.040;1.60.040;Нет;73,66;10361;649;468;24,44;24,44;1566.00;79,6;293771;1406
6740;наличник 1.54.014;1.54.014;Нет;131,24;18462;1154;834;43,31;43,31;2790.00;141,8;522805;2503
6741;розетка 1.56.043;1.56.043;Нет;68,02;9572;599;433;22,72;22,72;1446.00;73,5;271211;1298
6742;розетка 1.56.048;1.56.048;Нет;68,02;9572;599;433;22,72;22,72;1446.00;73,5;271211;1298
6743;розетка 1.56.049;1.56.049;Нет;65,62;9231;577;418;21,86;21,86;1395.00;70,9;261402;1252
6749;карниз 1.50.290;1.50.290;Нет;60,73;8549;535;387;20,35;20,35;1291.00;65,7;242275;1160
6750;угловой элемент 1.52.375;1.52.375;Нет;42,81;6033;376;272;14,57;14,57;910.00;46,3;170672;818
6751;кронштейн 1.19.013;1.19.013;Нет;99,35;13985;874;632;33,02;33,02;2112.00;107,4;395782;1895
6755;молдинг 1.51.338;1.51.338;Нет;42,71;6012;375;272;14,16;14,16;908.00;46;170181;815
6756;угловой элемент 1.52.376;1.52.376;Нет;41,63;5863;365;265;14,14;14,14;885.00;45;166258;795
6757;орнамент 1.60.035;1.60.035;Нет;20,13;2836;177;129;6,86;6,86;428.00;21,7;80432;384
6758;орнамент 1.60.135;1.60.135;Нет;20,13;2836;177;129;6,86;6,86;428.00;21,7;80432;384
6761;угловой элемент 1.52.283;1.52.283;Нет;40,88;5756;358;261;13,72;13,72;869.00;44,1;162825;782
6762;угловой элемент 1.52.284;1.52.284;Нет;39,28;5543;346;250;12,85;12,85;835.00;42,5;156449;752
6763;кронштейн 1.19.012;1.19.012;Нет;80,86;11384;711;514;27,01;27,01;1719.00;87,4;322217;1544
6764;розетка 1.56.046;1.56.046;Нет;240,61;33832;2118;1527;79,76;79,76;5115.00;260;958312;4589
6765;карниз 1.50.225;1.50.225;Нет;56,26;7931;496;358;19,05;19,05;1196.00;60,8;224130;1075
6766;карниз 1.50.226;1.50.226;Нет;61,86;8698;543;393;20,78;20,78;1315.00;66,8;246690;1180
6767;орнамент 1.60.036;1.60.036;Нет;137,5;19336;1211;874;45,46;45,46;2923.00;148,6;547818;2621
6768;карниз 1.50.289;1.50.289;Нет;57,44;8080;505;365;19,48;19,48;1221.00;62;229034;1097
6770;карниз 1.50.283 гибкий;1.50.283;Да;117,13;16502;1031;746;39,82;39,82;2490.00;126,6;466894;2233
6771;карниз 1.50.206;1.50.206;Нет;46,76;6588;410;298;15,6;15,6;994.00;50,4;186366;894
6772;кронштейн 1.19.014;1.19.014;Нет;84,62;11896;744;538;28,29;28,29;1799.00;91,4;337420;1616
6773;карниз 1.50.295;1.50.295;Нет;43,98;6204;386;280;14,73;14,73;935.00;47,5;175576;841
6783;карниз 1.50.293;1.50.293;Нет;68,44;9636;603;435;22,95;22,95;1455.00;74;272682;1307
6784;карниз 1.50.294;1.50.294;Нет;46,8;6588;411;298;15,6;15,6;995.00;50,6;186856;894
6785;карниз 1.50.279 гибкий;1.50.279;Да;253,87;35730;2235;1614;84,86;84,86;5397.00;274,6;1012260;4841
6786;карниз 1.50.293 гибкий;1.50.293;Да;136,89;19272;1204;870;45,9;45,9;2910.00;147,9;545364;2611
6787;карниз 1.50.294 гибкий;1.50.294;Да;93,61;13176;823;596;31,18;31,18;1990.00;101,1;373712;1788
6807;карниз 1.50.290 гибкий;1.50.290;Да;121,41;17098;1068;774;40,69;40,69;2581.00;131,3;484550;2316
6808;карниз 1.50.289 гибкий;1.50.289;Да;114,78;16160;1009;730;38,96;38,96;2440.00;124;458068;2188
6809;карниз 1.50.206 гибкий;1.50.206;Да;93,47;13176;822;596;31,18;31,18;1987.00;100,9;372732;1784
6810;карниз 1.50.295 гибкий;1.50.295;Да;87,96;12408;773;560;29,45;29,45;1870.00;95;351152;1678
6811;молдинг 1.51.376 гибкий;1.51.376;Да;106,92;15052;941;682;50,58;50,58;2273.00;115,6;426678;2040
6812;молдинг 1.51.338 гибкий;1.51.338;Да;85,38;12024;751;544;28,31;28,31;1815.00;92,2;340362;1629
6817;кронштейн 1.19.018;1.19.018;Нет;110,36;15520;970;701;36,46;36,46;2346.00;119,2;439922;2105
6818;молдинг 1.51.382;1.51.382;Нет;87,87;12365;772;559;29,15;29,15;1868.00;94,9;350171;1676
6819;молдинг 1.51.377;1.51.377;Нет;44,08;6204;387;281;14,58;14,58;937.00;52,5;175576;841
6820;молдинг 1.51.379;1.51.379;Нет;43,42;6119;381;277;13,75;13,75;923.00;46,8;173124;827
6821;карниз 1.50.272;1.50.272;Нет;46,8;6588;411;298;15,6;15,6;995.00;50,6;186856;894
6823;молдинг 1.51.379 гибкий;1.51.379;Да;86,79;12238;764;554;27,5;27,5;1845.00;93,7;346248;1656
6824;карниз 1.50.272 гибкий;1.50.272;Да;93,61;13176;823;596;31,18;31,18;1990.00;101,1;373712;1788
6826;молдинг 1.51.371;1.51.371;Нет;69,76;9807;613;443;23,16;23,16;1483.00;75,3;278077;1330
6827;карниз 1.50.292;1.50.292;Нет;43,42;6119;381;277;14,73;14,73;923.00;46,8;173124;827
6828;карниз 1.50.292 гибкий;1.50.292;Да;86,79;12238;764;554;29,45;29,45;1845.00;93,7;346248;1656
6829;карниз 1.50.225 гибкий;1.50.225;Да;112,47;15862;990;716;38,09;38,09;2391.00;121,6;448260;2145
6830;карниз 1.50.226 гибкий;1.50.226;Да;123,67;17396;1088;786;41,56;41,56;2629.00;133,6;493380;2358
6835;молдинг 1.51.378;1.51.378;Нет;41,63;5863;365;265;12,92;12,92;885.00;45;166258;795
6836;розетка 1.56.052;1.56.052;Нет;61,53;8656;541;391;20,58;20,58;1308.00;66,4;245218;1176
6837;квадрат 1.54.017;1.54.017;Нет;17,17;2431;150;110;6;6;365.00;18,5;68661;329
8330;молдинг 1.51.378 гибкий;1.51.378;Да;83,21;11726;732;530;25,85;25,85;1769.00;90;332516;1587
8331;молдинг 1.51.377 гибкий;1.51.377;Да;88,11;12408;776;562;29,17;29,17;1873.00;95,2;351152;1682
8332;молдинг 1.51.382 гибкий;1.51.382;Да;175,74;24730;1546;1118;58,31;58,31;3736.00;189,8;700342;3350
8981;кронштейн 1.19.015;1.19.015;Нет;79,07;11128;695;502;27,01;27,01;1681.00;85,4;315351;1508
12094;карниз 1.50.298;1.50.298;Нет;45,86;6460;403;292;;;975.00;49,5;182933;874
12104;молдинг 1.51.372;1.51.372;Нет;42,05;5927;370;268;14,14;14,14;894.00;45,4;167729;802
13520;карниз 1.50.296;1.50.296;Нет;65,43;9210;583;416;;;1391.00;70,7;260912;1249
14598;угловой элемент 1.52.299;1.52.299;Нет;44,97;6332;396;;15;15;956.00;48,6;179500;858
14599;угловой элемент 1.52.279;1.52.279;Нет;44,97;6332;396;286;15;15;956.00;48,6;179500;858
14600;молдинг 1.51.365;1.51.365;Нет;61,81;8698;543;393;20,58;20,58;1314.00;66,7;246200;1180
14781;плинтус 1.53.108;1.53.108;Нет;87,07;12237;766;554;28,73;28,73;1851.00;94,1;347229;1663
17562;кронштейн 1.19.016;1.19.016;Нет;84,62;11896;744;538;28,29;28,29;1799.00;91,4;337420;1616
17563;розетка 1.56.053;1.56.053;Нет;108,47;15264;955;690;36,01;36,01;2306.00;117,3;432074;2069
21020;карниз 1.50.227;1.50.227;Нет;172,59;24282;1520;1096;;;3669.00;186,6;687591;3292
21021;молдинг 1.51.385;1.51.385;Нет;78,13;10979;687;497;;;1661.00;84,4;311427;1491
21022;наличник 1.54.015;1.54.015;Нет;127,24;17907;1119;808;42,02;42,02;2705.00;137,5;507111;2427
21023;сандрик 1.63.003;1.63.003;Нет;142,44;20039;1254;905;47,15;47,15;3028.00;153,9;567435;2716
21126;плинтус 1.53.108 гибкий;1.53.108;Да;174,05;24474;1532;1108;57,45;57,45;3700.00;188,1;694458;3321
21618;карниз 1.50.299;1.50.299;Нет;44,92;6332;396;286;15,15;15,15;955.00;48,5;179009;858
21619;карниз 1.50.297;1.50.297;Нет;42,05;5927;370;268;14,28;14,28;894.00;45,4;167729;802
21620;молдинг 1.51.383;1.51.383;Нет;54,52;7675;479;347;18;18;1159.00;58,8;217264;1041
21621;молдинг 1.51.384;1.51.384;Нет;43,09;6055;379;274;14,57;14,57;916.00;46,5;171653;825
21623;розетка 1.56.055;1.56.055;Нет;239,76;33725;2110;1523;79,32;79,32;5097.00;259,2;955369;4573
22331;наличник 1.54.016;1.54.016;Нет;129,36;18206;1139;822;42,88;42,88;2750.00;139,8;515449;2467
22334;молдинг 1.51.385 гибкий;1.51.385;Да;156,22;21958;1375;994;;;3321.00;168,7;622854;2979
22339;карниз 1.50.298 гибкий;1.50.298;Да;91,68;12920;807;584;;;1949.00;99,1;365866;1748
26629;карниз 1.50.249;1.50.249;Нет;65,43;9210;583;416;22,08;22,08;1391.00;70,7;260912;1249
27652;розетка 1.56.054;1.56.054;Нет;227,77;32041;2005;1446;75,47;75,47;4842.00;246,2;907307;4342
28243;карниз 1.50.299 гибкий;1.50.299;Да;89,75;12664;790;572;30,29;30,29;1908.00;97;358018;1712
28244;карниз 1.50.297 гибкий;1.50.297;Да;84,11;11854;739;536;28,56;28,56;1788.00;90,7;335458;1603
28245;молдинг 1.51.384 гибкий;1.51.384;Да;86,08;12110;757;548;29,14;29,14;1830.00;93;343306;1643
29278;карниз 1.50.215;1.50.215;Нет;47,79;6716;421;304;16,02;16,02;1016.00;51,6;190779;914
29860;плинтус 1.53.111;1.53.111;Нет;64,12;9018;564;408;21,44;21,44;1363.00;69,3;255517;1225
31363;карниз 1.50.216;1.50.216;Нет;60,73;8549;535;387;20,35;20,35;1291.00;65,7;242275;1160
31409;розетка 1.56.057;1.56.057;Нет;144,04;20252;1268;915;47,6;47,6;3062.00;155,7;573811;2746
33172;кронштейн 1.19.017;1.19.017;Нет;88,62;12471;780;563;29,58;29,58;1884.00;95,8;353114;1692
33407;карниз 1.50.228;1.50.228;Нет;135,66;19080;1194;862;;;2884.00;146,6;540460;2588
36930;карниз 1.50.249 гибкий;1.50.249;Да;130,82;18420;1165;832;44,16;44,16;2781.00;141,4;521824;2496
37766;розетка 1.56.056;1.56.056;Нет;101,09;14220;889;642;36,88;36,88;2149.00;109,2;402648;1929
38420;декоративная панель 1.59.003;1.59.003;Нет;134,72;18952;1186;855;49,32;49,32;2864.00;145,6;537027;2568
38421;декоративная панель 1.59.004;1.59.004;Нет;134,72;18952;1186;855;49,32;49,32;2864.00;145,6;537027;2568
38422;декоративная панель 1.59.005;1.59.005;Нет;126,77;17844;1116;805;46,32;46,32;2695.00;137;505150;2418
42718;карниз 1.50.215 гибкий;1.50.215;Да;95,49;13432;841;608;32,05;32,05;2030.00;103,2;381558;1823
42720;карниз 1.50.216 гибкий;1.50.216;Да;121,41;17098;1068;774;40,69;40,69;2581.00;131,3;484550;2316
43862;торцевой элемент 4.82.032;4.82.032;Нет;19;2708;160;121;7,03;7,03;404.00;22,6;76017;352
43863;торцевой элемент 4.82.131;4.82.131;Нет;18,39;2623;154;118;7,03;7,03;391.00;21,8;73566;339
43864;торцевой элемент 4.82.231;4.82.231;Нет;18,39;2623;154;118;7,03;7,03;391.00;21,8;73566;339
43865;торцевой элемент 4.82.232;4.82.232;Нет;18,39;2623;154;118;7,03;7,03;391.00;21,8;73566;339
43866;торцевой элемент 4.82.332;4.82.332;Нет;18,39;2623;154;118;7,03;7,03;391.00;21,8;73566;339
43867;торцевой элемент 4.82.331;4.82.331;Нет;18,39;2623;154;118;7,03;7,03;391.00;21,8;73566;339
43868;торцевой элемент 4.82.033;4.82.033;Нет;18,39;2623;154;118;7,03;7,03;391.00;21,8;73566;339
47206;карниз 1.50.229;1.50.229;Нет;87,92;12365;773;559;;;1869.00;95;350171;1678
47207;карниз 1.50.621;1.50.621;Нет;90,46;12727;795;575;33,34;33,34;1923.00;97,8;360470;1728
47208;карниз 1.50.622;1.50.622;Нет;122,54;17247;1078;778;45,02;45,02;2605.00;132,5;488475;2338
47209;карниз 1.50.623;1.50.623;Нет;93,37;13154;822;593;;;1985.00;100,9;372241;1781
47210;карниз 1.50.624;1.50.624;Нет;121,03;17033;1065;769;;;2573.00;130,8;482099;2309
47211;молдинг 1.51.601;1.51.601;Нет;104,52;14710;920;664;38,18;38,18;2222.00;113;416381;1994
47212;молдинг 1.51.602;1.51.602;Нет;214,41;30144;1886;1362;78,04;78,04;4558.00;231,8;854339;4090
47213;молдинг 1.51.603;1.51.603;Нет;306,18;43063;2696;1945;111,49;111,49;6509.00;331,1;1219714;5840
47214;молдинг 1.51.604;1.51.604;Нет;290,9;40909;2560;1847;105,92;105,92;6184.00;314,5;1158901;5547
47215;молдинг 1.51.605;1.51.605;Нет;78,51;11043;699;499;29,15;29,15;1669.00;84,9;312898;1498
47216;молдинг 1.51.606;1.51.606;Нет;97,51;13729;859;620;35,6;35,6;2073.00;105,4;388426;1859
48388;карниз 1.50.227 гибкий;1.50.227;Да;345,13;48564;3038;2192;;;7337.00;373,2;1375182;6582
48390;молдинг 1.51.386;1.51.386;Нет;42,05;5927;370;268;14,14;14,14;894.00;45,4;167729;802
48392;плинтус 1.53.112;1.53.112;Нет;68,02;9572;599;433;24,88;24,88;1446.00;73,5;271211;1298
65559;молдинг 1.51.387;1.51.387;Нет;82,32;11576;725;524;30,03;30,03;1750.00;88,9;328101;1571
65560;молдинг 1.51.388;1.51.388;Нет;82,32;11576;725;524;30,03;30,03;1750.00;88,9;328101;1571
65561;база 1.54.040;1.54.040;Нет;53,11;7462;466;338;17,59;17,59;1129.00;57,3;211869;1015
65562;база 1.54.040;1.54.040;Нет;53,11;7462;466;338;17,59;17,59;1129.00;57,3;211869;1015
65563;база 1.54.050;1.54.050;Нет;51,93;7313;456;331;17,15;17,15;1104.00;56;206964;992
65564;база 1.54.050;1.54.050;Нет;51,93;7313;456;331;17,15;17,15;1104.00;56;206964;992
65565;элемент 1.54.018;1.54.018;Нет;53,53;7526;472;341;17,59;17,59;1138.00;57,9;213339;1021
